Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;577429;"Herkner, Heinrich [Autor:in]
J. Guttentag [Verlag]";"Die Arbeiterfrage : eine Einführung";"1894 [Erscheinungsdatum]";Buch;"4.8° 183";"1 Band";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/577429;
Fundmeldung;Einzelobjekt;218923;"Ranftl, Johann Mathias [Künstler:in]";"Rastende Jägergruppe mit Jagdbeute (Rastende Jäger mit erlegtem Wild, Hunden und einem Pferd)";"1849 [Datierung]";Gemälde;mü11082;"Das Gemälde ist signiert und datiert „Ranftl 1849“.Verso: in blauer Fettkreide „11082“ (Mü-Nr.); „772“ (Linz-Nr.); in Schwarz „K 308“ (Kremsmünster).";"(…)Spätestens seit 1938–Mai 1939 Felix Stransky (1871–1945), WienMai–Juli 1939 Galerie Almas, MünchenSeit Juli 1939 Reichsvermögen („Sonderauftrag Linz“)Ab Sommer 1943 Eingang in das Bergwerk Alt-Aussee20.10.1945 Eingang in den Central Collecting Point München1949–2006 Bundesvermögen2006 Restitution
Status
restituiert";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/218923;
Fundmeldung;Einzelobjekt;584939;"Lancret, Nicolas [Künstler:in]";"In der Mitte sitzender Jäger, rechts drei Händestudien mit Schokoladentässchen, links zwei verschiedene Handstudien";"1690/1743 [Datierung]";Zeichnung;ZL-2002-07932;"Studie eines sitzenden jungen Mannes mit Teetasse und Gewehr; fünf Handstudien; Kopfstudie. Handzeichnung auf Papier. - Unten links Sammlerstempel in Rot: LsD [Louis Deglatigny (Marke Lugt 1768 a)]. Verso oben links mit Feder in Schwarz: Collection F. Bohler | vente a Paris vendredi 23 fevrier 1906 | No. 25 Feuille d‘étude; darunter mit Graphit: ""Collection [Collation?] (Nr. 181) | app… [aff...] A M [?] [gestrichen: chez] Knoedler a New York | Suite de quatre dessus de porte | reprod. 'Lancret' par G. Wildenstein 18.000."" Rechts oben auf dem Passepartout mit Bleistift (oben abgeschnitten): 229 (unterstrichen) [?] [Original nach der Handzeichnung s. Wildenstein, Georges: Lancret, Paris 1924, S. 120, Nr. 745: Le petit déjeuner avant la chasse, Abb. Nr. 181]. - Abb. der Lancret-Zeichnung in Rosenberg, Pierre/Stewart, Marin C./ Lefrançois, Thierry: French Paintings 1500-1825. The Fine Arts Museums of San Francisco, San Francisco 1987, S. 205, mit Teil eines ovalen Stempels am rechten Bildrand in der Mitte, lesbar: Pho[...?] / Lo[...?]";"1690 - 1743 Herstellung durch Nicolas Lancret | ... - ... | … - 23.02.1906 Sammlung F. Bohler (Auktion Hôtel Drouot, n° 9 le vendredi 23 février 1906, Lot 25, S. 21: (J. B.) Pater 1695-1736 zugeschrieben) | ... - .11.1937 Sammlung Louis Deglatigny 1854–1936, Rouen (Auktion Hôtel Drouot, 4-5 novembre 1937, Lot 224 mit Abb.) | … - .05.1941 Mühlmann (Münchener Kunstversteigerungshaus Adolf Weinmüller, 20. und 21. Mai 1941, Katalog Nr. 27, Los-Nr. 567, S. 44, Tafel XXII, Besitzer-Verzeichnis E, d. i. laut Weinmüller Annotation Einlieferer: Mühlmann, „Dienststelle Mühlmann"", Kajetan Mühlmann 1898-1958, Den Haag, Niederlande) | .05.1941 - 13.03.2002 Privatbesitz | 13.03.2002 - 2019 Herzog Anton Ulrich-Museum, Braunschweig";2019-12-16;"Herzog Anton Ulrich-Museum
Kunstmuseum
des Landes Niedersachsen
38100 Braunschweig
(0531) 12250
(0531) 12252408
info.haum@3landesmuseen.de
https://www.3landesmuseen.de/Herzog-Anton-Ulrich-Museum.304.0.html
Dr. Silke Gatenbröcker (Leitung Gemäldegalerie)
0531-12252405
Dr. Thomas Richter (Leitender Museumsdirektor)
Prof. Dr. Thomas Döring (Leitung Kupferstichkabinett)
0531 – 1225-2409
Sekretariat
0531 – 1225-2401";https://www.lostart.de/de/Fund/584939;
Suchmeldung;Einzelobjekt;229004;"Stadler, Johann Ehrenfried (Bemalung (zugeschrieben)) [Künstler:in]
Königliche Porzellanmanufaktur Meissen [Künstler:in]";"Korpus einer Deckelvase";"1730 (um) [Datierung]";Gefäß;"Hausmarschallamtsnummern: III 56";"FORM: Breitrandig ansetzender eingezogener Fuß, der äußere Rand des Fußes ist leicht nach oben gebogen; darüber ein bauchig ausladender, länglich ovaler Gefäßkörper mit horizontaler Schulter; abgesetzter, konisch sich weitender Hals.DEKOR:Auf die Wandung frei gemalte prächtige Blatt- und Blütenranken im indianischen Stil, die aus großflächigen gefiederten Blätter in der Fußzone wachsen, die besonders reich gemalten und zentral angeordneten Blüten bilden den Ausgangspunkt für die Ranken und Zweige, in einem Freiraum über diesen Blüten ein fliegender und ein auf einem Ast sitzender bunter Vogel; Schulter und Hals unbemalt.KOMMENTAR:vermisst: Korpus, linksFolgende Teile, die auf dem historischen Foto abgebildet sind, haben sich erhalten: Deckel links - SKD, Porzellansammlung, Inv.-Nr. 2010 b, (HMA -Nr. 56), Maße: H. 7,7 cm, D. 10,5 cm; Deckel rechts:SKD, Porzellansammlung, Inv.-Nr.8258 b (HMA -Nr. III 68), Maße: H. 7,5 cm, D. 10,5 cm; Korpus rechts:SKD, Porzellansammlung, Inv.-Nr. 2010 a (HMA -Nr. III 55), Maße: H. 29,1 cm, D. 19 cm.";"Dresden, Residenzschloss, Turmzimmer; Die Sammlung von Porzellanen ist gemeinsam mit Teppichen, Ausstattungsgegenständen der Porzellangalerie und wissenschaftlichem Material (10 Kisten) in gesamt 1211 Kisten an 16 verschiedene Orte ausgelagert worden. Die Auslagerungsorte, zum Teil Schlösser und Gutshäuser dienten nach 1945 als Flüchtlingsunterkünfte. Da ein Teil der Sammlung später von Privatpersonen zum Kauf angeboten beziehungsweise in Privatnachlässen gefunden worden ist, wird vermutet, daß ein Teil der Verluste auf Plünderungen und Zerstörung zurückzuführen ist. Laut Verlustmeldung der Porzellansammlung von 1991 wird auch ein Teilabtransport in die Sowjetunion nicht ausgeschlossen.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Porzellansammlung
Theaterplatz 1
01067 Dresden
(0351) 4914 6627
ps@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 6627
ps@skd.museum";https://www.lostart.de/de/Verlust/229004;"Originaltext der Fotokarte von 1941 | Original text of the photo card from 1941:""44. Zwei mittlere Deckelvasen mit flacher Schulter, kühne Bemalung mit Blütenzweigen und sitzenden und fliegenden Vögeln, die sich frei über den Gefäßkörper verteilen, prachtvolle Schmelzfarbenmalerei: Rot, Purpur, Grün, Blau, Schwarz, Gold. Meißner Porzellan:Links: AR III 56 +, Höhe: 35 cm, Durchmesser: ca. 19 cm.[...](Turmzimmer, vormal. Residenzschloss Dresden).""Archivalische Nachweise | Archival records:Gesetz über die Auseinandersetzung FS/HW 1924, Kapitel 3.1.a, S. 447 (Staat);SächsHStA Dresden, 10701, Nr. 17, 1920, S. 228 (III 55), S. 242 (III 56) (beide im Dantezimmer).Katalog | Catalog: Staatliche Kunstsammlungen Dresden, Porzellansammlung, Anette Loesch (Hg.): Das Porzellankabinett im Hausmannsturm des Dresdner Residenzschlosses. Dresden, 2019, Kat. 8, S. 152.Literatur | Literature:Julia Weber: Meißener Porzellane mit Dekoren nach ostasiatischen Vorbildern Stiftung Ernst Schneider in Schloss Lustheim, 2 Bde., München 2013, Bd. 2, S. 436."
Suchmeldung;Einzelobjekt;310414;"Agthe, Curt [Künstler:in]";Morgenröte;;Gemälde;;;"deutsche Privatsammlung; Verlust: Friedersdorf, Kreis Lauban, 1945";2005-09-06;;https://www.lostart.de/de/Verlust/310414;
Suchmeldung;Einzelobjekt;584802;"Vecellio, Tiziano (Werkstatt; Norditalien) [Künstler:in]";"Lavinia mit dem Regenbogen / Lavinia sous l'arc-en-ciel";"1501/1600 [Datierung]";Gemälde;;"Porträt einer jungen Dame mit Regenbogen im rechten Bildhintergrund, unsigniert";"1920 Christie's, London; Arthur Wiesner, Wien/Frankreich; 1938 an Gustav Rochlitz, Kunsthändler in Paris, verkauft; 09.07.1941 im Tausch gegen 18 Gemälde an ERR; August 1941 über Bruno Lohse an Hermann Göring (Externer Link); 27.07.1945 CCP München, müNr. 5403 (Externer Link); 25.09.1947 nach Frankreich restituiert; [...]; 19.12.2006 Auktion Auktionshaus Segre, Madrid (Titel: ""Portrait einer Dame""); Verbleib unbekannt";2019-11-14;;https://www.lostart.de/de/Verlust/584802;"Répertoire des biens spoliés en France durant la guerre 1939-1945, tome 2, Nr. 3315 (Eigen tümer M. Arthur Wiesner); Nancy H. Yeide, Beyond the Dreams of Avarice - The Hermann Goering Collection, Dallas 2009, Nr. A1020 (Veldenstein Transport, no. 285; Berchtesgaden Inventory 1945, p. 27; MCCP Card no. 5403; DIR #4 Gustav Rochlitz, p. 6; DIR #1, The ERR, Exchange #10; BAK B232/319)"
Suchmeldung;Einzelobjekt;308747;"Unbekannt (Spanisch (nach Velasquez)) [Künstler:in]";"Waldlandschaft mit Figuren";"1601/1700 [Datierung]";Gemälde;"Auktionskatalog Graupe Teil 2/91";"Im Vordergrund am Fuße eines hohen Baumes ein sitzender Herr mit einem Stab in der Hand. Rechts lagernde musizierende Gesellschaft von Herren und Damen beim Mahle, in der Mitte ein tanzendes Paar. Daneben zwei stehende Frauen und links ein Kavalier, der einer Dame eine Blume überreicht. Im Mittelgrunde mehrere Bäume, rechts ein Wasserfall. Bewaldete bergige Ferne mit Ruinen. Goldener Rahmen. Gutachten: Bode (""...echtes, sehr tüchtiges Werk...das dem Velasquez sehr nahe steht. Es ist sehr gut erhalten."") Aus polnischem Besitz.";"Am 26. und 27. April 1935 bei Paul Graupe, Berlin versteigert.";2005-06-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308747;
Suchmeldung;Einzelobjekt;298705;"Heyduck, Georg [Künstler:in]";"Bildnis einer Dame";;Malerei;;;"Verlustgesichte: verschollen in Breslau 1945";2004-02-23;;https://www.lostart.de/de/Verlust/298705;
Fundmeldung;Einzelobjekt;583859;"Holtzmann, Carl Friedrich [Künstler:in]";"Ruine des Turms der Dresdner Kreuzkirche am Altmarkt";"1765 [Datierung]";Druckgrafik;KGr;"Ruine des Turms der nach der preußischen Beschießung 1760 eingestürzten alten Kreuzkirche am Altmarkt in Dresden";"erworben durch das Goethe-Nationalmuseum Weimar, auf der Auktion ""Bilder und Handschriften der Goethezeit"" (Sammlung Leon Nathansohn u. a.), J. A. Stargardt, Berlin, 3./4. November 1933;als verfolgungsbedingt entzogenes Kulturgut identifiziert, Geschädigter: Leon Nathansohn";2019-08-20;"Klassik Stiftung Weimar / Direktion Museen
Frauenplan 1
99423 Weimar
+49 (0) 3643 545 310
+49 (0) 3643 545 356
museen@klassik-stiftung.de
http://www.klassik-stiftung.de/start/";https://www.lostart.de/de/Fund/583859;
Suchmeldung;Einzelobjekt;125089;"Lastman, Pieter Pietersz. [Künstler:in]";"Sophonisba empfängt den Giftbecher";;Zeichnung;104;;"J. H. Albers (L. 2714)";2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/125089;
Suchmeldung;Einzelobjekt;276029;"Thoma, Hans [Künstler:in]";"Luna und Endymion";"1877 [Datierung]";Gemälde;;"Bezeichnet: H.Th. (liegiert) 77. Abgeb. Bei Thode, Thoma (Klassiker d. Kunst) S. 100.";"Versteigerung durch das Auktionshaus Lange 7. 2. 1939, Katalogseite 60, Nr. 38; Erwerbung durch das Kaiser-Friedrich-Museum Magdeburg (heute: Kulturhistorisches Museum) für 3600 RM, dort Kriegsverlust.";2003-03-26;"Dor Levi Advocate & Notary (Joel Levi, & Co. Advocates)
joellevi@013.net.il
Rebecca Friedman (Holocaust Claims Processing Office (HCPO))
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/276029;
Fundmeldung;Einzelobjekt;521655;"Suhrlandt, Rudolph Friedr. Carl [Künstler:in]";"Frauenbildnis (Frau Professor Suhrlandt? = Wilhelmine Suhrlandt, Frau des Malers, Lithografin)";;Gemälde;"G 1012";;"„Nach 1945 sichergestellt“";2014-09-26;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/521655;
Suchmeldung;Einzelobjekt;240595;"Unbekannt (Deutsch (Ansbach)) [Künstler:in]";"Kleine Kanne mit Deckel";"1770 (um) [Datierung]
1735/1850 [Zeitraum]";Gefäß;;"Eiförmiger, schwach eingezogener Körper, mit Ringfuß, kurzem, gekehlten Ausguß in Form eines Mopskopfes, barockem Volutenhenkel an der linken Seite und gewölbtem Deckel mit purpurn staffierter weißer Rose als Knauf. Bemalung: Unterm Ausguß ein größerer bunter Blumenstrauß, auf der Gegenseite ein kleinerer Strauß, dazwischen vereinzelte Streublumen. Blaumarke: A";;2001-12-27;;https://www.lostart.de/de/Verlust/240595;
Suchmeldung;Einzelobjekt;308428;;"Kleines Meißner Porzellanflakon";"1750 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"Auktionskatalog Graupe Teil 1/495";"Abgeflachte Birnenform, geschweift. Bunt bemalt mit Lagerszenen in Goldrahmen. Goldgefaßte Standplatte, Golddeckel mit farbig emailliertem Papagei als Knauf. Blaue Schwertermarke.";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308428;
Fundmeldung;Einzelobjekt;577030;"Bartsch, Adam [Autor:in]
Verlagsdruckerei Würzburg G.m.b.H. [Verlag]";"Le Peintre graveur : Quatorzieme Volume";"1920 [Erscheinungsdatum]";Buch;"1.8° 62-14";"1 Band (Provenienzmerkmal entfernt)";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/577030;
Fundmeldung;Einzelobjekt;318920;"Georg Breitwieser [Künstler:in]";"Bergige Landschaft mit Dorf";"1926 [Datierung]";Druckgrafik;"J 61; GS 1996/3";"Bez. rechts unten: ""Breitwieser 1926""; auf Karton montiert; auf der Karton-Rückseite Vermerk: ""auf Rückwand Etikett: 'Georg Klingebeil, Friedberg/Hessen, Schirngasse'; die Blattrückseite weist allerdings keinen Hinweis auf das Etikett auf.";"Im September 1942 nach der Deportation des Eigentümers durch das Finanzamt Darmstadt-Stadt beschlagnahmt (Kenn-Nummer des Finanzamts: ""Da. St. B 158/58""). Im September 1943 durch den OFP Hessen in Darmstadt an die Gemäldegalerie und das Altertumsmuseum der Stadt Mainz überwiesen.";2006-11-03;"Landesmuseum Mainz
55116 Mainz
(06131) 28570
(0631) 285757
http://www.landesmuseum-mainz.de
Dorothee Glawe M.A. (Provenienzforschung)
dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/318920;
Fundmeldung;Einzelobjekt;578262;"Hossmann, Christoph Sigmund [Künstler:in]
Carl, Simon Reinhard [Künstler:in]";"Messkännchen für Vinum";"1717-1721 [Datierung]";Gefäß;64/43;"Darstellung: Akanthusranke, Laubwerk, Bandelwerk;Befund: Auf dem oberen Korpusrand, neben dem Henkel und auf dem Deckelrand: Meisterzeichen 'SR über C in Herz', wohl entweder für Christoph Sigmund Hossmann (Meister 1697, gest. 1737) oder eher für Simon Reinhard Carl (Meister um 1718, gest. 1726); Beschauzeichen 'Pyr', für Augsburg, 1717-1721. Auf der Unterseite des Bodens: handschriftlich mit roter Farbe ""64/43"" (Inv.-Nr. des Bayerischen Nationalmuseums)./A.G., 2018Weitere Informationen: Externer Link";"Ankauf (nach Zwangsablieferung von Silber: zusammen mit BNM Inv.-Nrn. 39/198, 40/38-39, 40/65)1939 Ankauf durch das Bayerische Nationalmuseum vom Städtischen Leihamt München. 1961 Abgabe vom Bayerischen Nationalmuseum an die Finanzmittelstelle München des Landes Bayern (als Vertretung des Landes Bayern in Rückerstattungssachen) zur Restitution an anspruchsberechtigte Personen. 1964 Rückgabe an das Bayerische Nationalmuseum durch die Finanzmittelstelle München, da keine anspruchsberechtigte(n) Person(en) ermittelt bzw. keine Ansprüche geltend gemacht werden konnte(n). 1964 neu inventarisiert: 64/43 = 39/214.Provenienzforschung: 1939 von Jakob Weil (1876 Haigerloch - 1941 München) als Zwangsablieferung von Edelmetall (Silber) gemäß der ""Dritten Anordnung auf Grund der Verordnung über die Anmeldung des Vermögens von Juden"" vom 21.02.1939 - zusammen mit BNM Inv.-Nrn. 39/198, 40/38-39, 40/65 - an das Städtische Leihamt München: A[nkaufs]V[erzeichnis] 1900 = Nr. 1657 der Ankaufsstelle des Städtischen Leihamts München (""Verkauf von Kunst- und Seltenheitswerten an das Bay[erische] Nationalmuseum München, aus dem Bestand von j[üdischen] Silber-Gegenständen"", vom 23.05.1940; BNM-Dok. 200). 1939 Ankauf durch das Bayerische Nationalmuseum vom Städtischen Leihamt München (Silberverwertungsstelle: AV 1900/Nr. 1657) für RM 15,00.- (Silber: 150,0 g). Vorprovenienz unbekannt./A.G., 2018Memorial: Jakob Weil (*Haigerloch 17.04.1876) verstarb (mit unbekannter Todesursache) am 04.05.1941 in München. [in: ""Biographisches Gedenkbuch der Münchner Juden 1933-1945""]./A.G., 2019";2018-07-30;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/578262;
Suchmeldung;Einzelobjekt;297535;"Friedmann, David [Künstler:in]";"Portrait José R. Capablanca (2/1927)";;Zeichnung;;"""Weltmeister Capablanca führt""; B.Z. am Mittag 51; Feb. 22, 1927";"Berlin / Speditionsfirma Silberstein & Co, Kurfürstendamm, 1941/42David Friedmann war Schüler von Lovis Corinth und Hermann Struck. Ungefähr 1300 Werke Friedmanns (Ölgemälde, Aquarelle, Lithographien, Zeichnungen, Kupferstiche) wurden aus seinem Lift bei der Berliner Speditionsfirma Silberstein und Co., Berlin Kurfürstendamm wahrscheinlich zw. dem 16. Oktober und Dezember 1941 beschlagnahmt. Friedmanns Berliner Wohnung lag in der Paderborner Str. 9, Berlin W 15; auch nach der Flucht nach Prag am 27. Dezember 1938 bezahlte er bis Februar 1940 Miete; das Atelier in der Xantener Str. 23 (Berlin-Wilmersdorf) hatte er bereits 1933 aufgeben müssen. Seinen Gesamtverlust an eigenen Kunstwerken bezeichnete er nach dem Krieg mit """"ca. 2000"""".16 Gemälde verschwanden vermutlich 1942 aus der Wohnung seines Schwiegervaters, Prof. Dr. Maximilian (Max) Fuchs, Wielandstr. 29, Berlin-Charlottenburg, nachdem das Ehepaar Fuchs 1942 deportiert worden war.Friedmann signierte seine Werke mit Friedmann, D. Friedmann oder Dav. Friedmann.";2004-01-19;;https://www.lostart.de/de/Verlust/297535;
Suchmeldung;Einzelobjekt;125737;"Ruisdael, Jacob Isaackszoon van [Künstler:in]";"Landschaft mit Windmühle links";;Zeichnung;6;"Kreide in Schwarz";;2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/125737;"Baldin, Viktor: Liste der Kunstwerke aus dem Besitz der Kunsthalle Bremen, die der Autor nach dem Krieg nach Moskau brachte; Manuskript (maschinenschriftlich ?) in der Kunsthalle Bremen; ca. 1989 Nr. 333/71."
Fundmeldung;Einzelobjekt;581667;"Unbekannt (Venezianisch) [Künstler:in]";"Alexander und Aristoteles";"1701/1800 [Datierung]";Gemälde;10909;"Auf dem Rückseitenschutz unten links Etikett: ""Inv. 10909"", darunter in Bleistift noch mal: „Inv. 10909“, Leinwand doubliert, auf der Leinwand unten rechts ein kreisförmiger Stempel von dem nur noch die Umrandung sichtbar ist, auf dem Keilrahmen oben links Reste eines abgerissenen, viereckigen Aufklebers mit Briefmarkenrand und goldenem Rahmen, oben mittig in Blau „V. 24307“ [diese Nummer befindet sich auch auf dem Gegenstück Inv.Nr. 10908], oben rechts in Rot: „P.M.“, daneben ein Zettel mit Briefmarkenrand und blauem Rahmen darauf handschrift: „Venezianische / Schule Anf. 18. Jahrh.“, links unten Etikett BStGS aus der NS-Zeit mit Reichsadler auf Kranz mit ausgekratztem Hakenkreuz: ""Inv. 10909"", unten links in Rot „PR“ (Photo Roth), rechts ins Holz reingeritzt, evtl. „IX“ oder „IX“, auf dem Rahmen oben links mit Bleistift:„UXR 14/3m“ (Standort Meiserstraße) oben rechts in Blau eine fünfstellige Nummer: „31478“ (Münchner Nummer). Der Rahmen wurde verkleinert, und auf dem Gehrungsschnitten unten links Zeitungspapier angebracht, vermutlich eine Todesanzeige „..uer 1932 im Alter / verschieden ist. /…stattung fand auf Wuns../en in aller Stille statt / Der…„.";"18. Jahrhundert Venezianisch – o.D.-1935 Galerie Hugo Helbing[1] – 1935-1938 Edith Amalie Weinberger (10.08.1882-14.8.1951) bei Galerie Hugo Helbing lagernd [2] – 09.11.1938/13.03.1941-08.05.1944 Galerie an der Wagmüllerstraße, durch „Arisierung“ der Galerie Hugo Helbing [3] – seit 04.02.1942/08.05.1944 BStGS, erworben von der „Galerie an der Wagmüllerstraße. Inh. Jakob Scheidwimmer, vorm. Hugo Helbing“[4]. [1] Hugo Helbing löste 1935 mit einer Reihe von Kunstwerken seinen Kredit beim jüdischen Bankhaus Herzog & Mayer ab. Niederschrift der Sitzung vom 1.10.1951, Staatsarchiv München (StAM) WB Ia 2973.[2] 1935 teilen die Geschäftspartner den Kunstbesitz unter sich auf. Vom 30.06.1935 gibt es eine Liste mit den Objekten, die Edith Weinberger aus dem „Bilderkonto der Firma Herzog & Meyer“ übernommen hat. StAM WB ia 2973, Blatt 119f.[3] Das Auktionshaus Hugo Helbing und seine Kunsthandlung an der Wagmüllerstraße 16 wurden 1938 „arisiert"". Am 9. November 1938 erfolgte zwangsweise die Schließung der Firma Hugo Helbing, weil ihr alleiniger Inhaber, Kommerzienrat Hugo Helbing, Jude war. Von der Reichskunstkammer wurde als Treuhänder Max Heiß, Referent für Kunsthandelsfragen beim Landesleiter der Reichskammer für bildende Künste, eingesetzt. Da Heiß keine Versteigerungsgenhemigung bekam, verkaufte er am 13.3.1941 an Jakob Scheidwimmer. Das Auktionshaus läuft dann unter dem Namen „Galerie and der Wagmüllerstr, Inh. Jakob Scheidwimmer, vorm. Hugo Helbing“, vgl. Hopp, Meike: Kunsthandel und Nationalsozialismus: Adolf Weinmüller in München und Wien, Böhlau 2012, S 74-103.[4] Die Bayerische Staatsgemäldesammlungen (BStGS) kaufen das Bild gemeinsam mit Inv.Nr. 10908 für RM 120. Vgl. M.E. vom 8.5.1944, No VII 16182, in: BStGS, Registratur, Inventarbuch Nr. 10903, Vgl. auch Rechnung vom 2.4.1942, in: Bayerisches Hauptstaatsarchiv (BayHStA), Altregistratur BStGS 7/2, ebenso am 28.04. auf dem Genehmigungsantrag beim Ministerumg, in: BStGS, Registratur Bildakte 10904, und am 8.5.1944 auf der Genehmigung des Ministerums, in: BStGS, Registratur Bildakte 10906, Auslagerung in Ettal [lt Schwaegerl, 1947]";2019-01-25;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/581667;
Fundmeldung;Einzelobjekt;593290;"Corinth, Lovis [Künstler:in]";"Die Lesende";"1911 [Datierung]";Gemälde;;;"Herkunft unbekannt - Erwerb aus dem Kunsthandel Ende der 1950iger / Anfang der 1960iger Jahre - seither in Privatbesitz
Status
gütliche Einigung";2021-01-22;;https://www.lostart.de/de/Fund/593290;"Charlotte Berend-Corinth: Die Gemälde von Lovis Corinth. Werkkatalog, München 1958"
Suchmeldung;Einzelobjekt;310436;"Corinth, Lovis [Künstler:in]";"Lesende Frau / Frau Corinth lesend";"1911 [Datierung]";Malerei;;"Charlotte Corinth, in blau-weiß kariertem Kleid lesend auf einem in Blau und Weiß gemusterten Sofa, vor hellblauer Tapete; bezeichnet links oben: Lovis Corinth 1911";"Emil Kaim, Breslau; 1940 Beschlagnahme, 1942 Schlesisches Museum der Bildenden Künste, Breslau; 1944 Versteigerung durch die Deutsche Treuhandstelle für beschlagnahmte jüdische, polnische und andere Vermögen im Generalgouvernement; deutscher Privatbesitz;2022 gütliche Einigung
Status
gütliche Einigung";2005-09-26;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/310436;"Charlotte Berend-Corinth, Lovis Corinth. Die Gemälde. Werkverzeichnis, 2. neubearbeitete Auflage, München 1992, Nr. 458"
