Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;307045;"Unbekannt [Künstler:in]";"Porträt Christian von Brand";"1684/1749 [Datierung]";Gemälde;;;"Bis 29. Januar 1945 Teil der Ahnengalerie der Familie von Brand auf Schloß Lauchstädt (Neumark), danach von sowjetischen Soldaten abtransportiert.";2005-03-16;;https://www.lostart.de/de/Verlust/307045;
Fundmeldung;Einzelobjekt;521660;"C.F.v.S. [Künstler:in]";Herrenbildnis;"1922 [Datierung]";Gemälde;"G 2091";"sign. o. r.";"""Nach 1945 sichergestellt""";2014-09-26;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/521660;
Suchmeldung;Einzelobjekt;41392;"Strecker, Joh. Ludwig [Künstler:in]
Zuschreibung an [Künstler:in]";"Prinzessin Friederike Amalie von Hessen-Darmstadt";;Malerei;"GK I 3588";;"Schloss Charlottenburg (B-CH-SCHL)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/41392;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 478"
Suchmeldung;Einzelobjekt;313115;"Unbekannt (Deutsch, Süddeutschland; Helbing: Österreich) [Künstler:in]";"Ermordung eines Heiligen (Engelbert?)";"1760 (Helbing: um 1700) [Datierung]";"Plastik / Skulptur";"Gundersheimer Gutachten S.131, Nr. 6";"In einer Landschaft wird ein Heiliger von zwei Reitern und zwei Soldaten getötet. Darunter in Wolken Putten mit Siegespalme und Kranz (Dornenkrone) Holzrelief, in altem Glasgehäuse mit Goldrahmen. Buxschnitzerei.";"Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, 6. November 1934, Lot 81; Verbleib unbekannt";2006-03-08;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/313115;
Fundmeldung;Einzelobjekt;532835;"Schertel, Josef [Künstler:in]";"Waldlandschaft mit Schloss (Bergweg zur Burg)";;Gemälde;"Mü. 11031; 70074002";"Im linken Teil des Bildes nach links abbiegender Hohlweg. Rechts und links des Hohlweges felsiger Untergrund, mit großen Bäumen bestanden. Wiederum links Durchblick zum Schloss auf einem Felsen, darüber wolkiger Himmel. Auf dem Hohlweg im Vordergrund ein reitender Soldat und ein daneben gehender Wanderer.";"Um 1840 Schaffung des Gemäldes durch den Künstler. 1937 Ankauf durch die Reichkanzlei von der Galerie Almas, Übernahme des Gemäldes in das Depot im „Führerbau“ München, Registratur unter der Nr. 118. 1945 Übernahme des Gemäldes aus dem ehemaligen Bergungsort Altaussee in den CCP München. 1965 Übergabe des Gemäldes in das Ressortvermögen des AA. Es gibt keine Hinweise auf einen NS- verfolgungsbedingten Vermögensentzug. Wegen der Lücken in der Provenienzgeschichte kann ein solcher jedoch nicht vollständig ausgeschlossen werden.";2016-03-15;"Bundesamt für Auswärtige Angelegenheiten
Kirchhofstraße 1-2
14776 Brandenburg
I-AU-RL@bfaa.bund.de";https://www.lostart.de/de/Fund/532835;
Suchmeldung;Einzelobjekt;120263;"Welker, Ernst [Künstler:in]";"Ruine Aahrenberg";;Zeichnung;36/453;;;2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/120263;"Baldin, Viktor: Liste der Kunstwerke aus dem Besitz der Kunsthalle Bremen, die der Autor nach dem Krieg nach Moskau brachte; Manuskript (maschinenschriftlich ?) in der Kunsthalle Bremen; ca. 1989 Nr. 216/56."
Suchmeldung;Einzelobjekt;7596;"Bergen, Dirck van [Künstler:in]";"Die Hirtin mit ihrem Knaben";"1686 (um) [Datierung]";Malerei;"Gal.-Nr. 1513";"Bez. unten links: DvB.";"Inv. 1754.";2001-08-08;"Staatliche Kunstsammlungen Dresden 
Gemäldegalerie Alte Meister 
Zwinger
Theaterplatz 1
01067 Dresden
+49 (0)351 4914 6679
AlteMeister@skd.museum
https://www.skd.museum/ 
Direktion
+49 (0)351 4914 6679";https://www.lostart.de/de/Verlust/7596;"Literatur: Marx, Harald (Hrsg.). Gemäldegalerie Alte Meister Dresden. Illustriertes Gesamtverzeichnis Bd. II, Köln 2005, S. 687."
Suchmeldung;Einzelobjekt;413994;"Unbekannt (Chinesisch) [Künstler:in]";"Bodhisattva auf Lotosthron";"960/1279 [Datierung]";"Plastik / Skulptur";;"Großer, stehender Bodhisattva auf Lotosthron, mit geschnitzem Heiligenschein. Fassung Goldlack.Sung.";"Auktion bei Paul Graupe, Berlin, am 22. und 23. März 1935. Los 472, Tafel 51.";2009-05-27;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/413994;
Suchmeldung;Einzelobjekt;257187;"Kaulbach, Wilhelm von [Künstler:in]";"Die Schlacht bei Salamis";;Gemälde;"A I 461";"Tafelmalerei: Bild: asiatische Rassen und Völker: Perser & die Geschichte von Themistocles & die Geschichte von Aeschylus";"1890 von Kaiser Wilhelm II. an die Nationalgalerie überwiesen, hier beim Luftangriff am 15. Mai 1944 im Treppenhaus vernichtet.";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/257187;
Suchmeldung;Einzelobjekt;593500;"Porzellanmanufaktur Meissen [Manufaktur]";"Mädchen beim Blindekuh-Spiel";"1755 (um) [Datierung]";Kleinkunst;;"Laufend. Der Oberkörper vornüber geneigt, das linke Bein nach hinten gestreckt. In der erhobenen rechten Hand ein Glöckchen. Die linke Hand macht eine abwehrende Geste. Hellblondes Haar mit purpurnem Band und schwarzer Haarschleife. Um die Hüften und am linken Arm buntgeblümte, golden geränderte gelbe Draperie mit purpurnem Futter. Golden staffierter weißer Rocaillesockel mit weißer Felsstütze. [...] Schwertermarke. Modell von Kändler. Eingedrückt: 11. Formennummer 2374. [...]";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; November 1938, Sicherstellung der Porzellansammlung in der Villa von Victor von Klemperer durch die Geheime Staatspolizei, Dresden [3]; Dezember 1938, Abtransport der Porzellansammlung aus der Villa von Victor von Klemperer, Tiergartenstraße 64, Dresden, in das „Johanneum“, Staatliche Porzellansammlung Dresden, Augustusstraße 1, Dresden [4]; November 1941, Verfall des Vermögens der Familie von Klemperer an das Deutsche Reich gemäß der 11. Verordnung zum Reichsbürgergesetz [5]; Januar 1943, unentgeltliche Übertragung der Sammlung von Klemperer an das Land Sachsen auf Grundlage eines Entscheids von Adolf Hitler [6]; 1943, kriegsbedingte Auslagerung aus der Staatlichen Porzellansammlung Dresden nach Schloss Rammenau in Sachsen [7]";2021-02-08;;https://www.lostart.de/de/Verlust/593500;"Porzellansammlung Gustav von Klemperer, Dresden 1928, S. 202, Nr. 747; [1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 1-2, Fritz Fichtner (Direktor der Porzellansammlung) an Ministerium für Volksbildung, 01.12.1938; [4] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 5, (nachrichtlich) Fritz Fichtner, 02.12.1938, entspricht der Anlage zu Bl. 4, Fritz Fichtner an Ministerium für Volksbildung, 03.12.1938; [5] Rudolph 2007, S. 45; [6] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 1, Reichsministers der Finanzen an Oberfinanzpräsident Dresden, 04.01.1943; ebd., Bl. 10, Oberfinanzpräsident Dresden an Reichsstatthalter Sachsen, 14.01.1943; [7] Archiv der Porzellansammlung, Verzeichnis der außerhalb von Dresden geborgenen Kunstwerke, unpag., ca. 1943; SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 13, (nachrichtlich) A. Richter (Oberregierungsrat, Sächsische Staatskanzlei) an Direktor der Porzellangalerie, 08.04.1943; ebd., Bl. 21, Fritz Fichtner an Sächsische Staatskanzlei, 30.04.1943; ebd., Bl. 48, Fritz Fichtner an Hermann Voss (Sonderbeauftragter für Linz), 25.08.1943.Katalog | catalogue: Externer Link"
Suchmeldung;Einzelobjekt;530081;"Jost, Josef [Künstler:in]";"Stilleben mit Orangen und Zitronen";;Malerei;"374 (Notariat 1921)? 55 (Rieger 1938)7 (Fischer)";"Quelle: • Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Lisa Fischer: Irgendwo. Wien, Theresienstadt und die Welt Die Sammlung Heinrich Rieger. Wien 2008. S.28.• Österreichs Illustrierte Zeitung. (1918) Kunstbeilage, S.954, 1.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/530081;
Suchmeldung;Einzelobjekt;584935;"Maris, Jacob Henricus [Künstler:in]";"Stadgezicht Amsterdam / Ansichtvon Amsterdam";;Gemälde;"3060 (Goudstikker)";"signiert; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";"(D. G.) van Beuningen (Rotterdam), sold to Jacques Goudstikker, Amsterdam, 1936; looted by the Nazis, Amsterdam, July, 1940; Hermann Göring; Alois Miedl, Amsterdam; sale Hans W. Lange, Berlin, December 3-4, 1940; Verbleib unbekannt / whereabouts unknown";2019-12-13;"Dr. Ewald Volhard (Ansprechpartner für Rückfragen in Deutschland) (Wantuch Thole Volhard Rechtsanwälte GbR)
+49 (0) 171 227 8411
volhard@wtv-art.com
Yaél M. Weitz (Ansprechpartnerin für Rückfragen weltweit ausgenommen Deutschland) (Freedman Normand Friedland LLP)
+1 646 974 0816
yweitz@fnf.law";https://www.lostart.de/de/Verlust/584935;"Archive / Archives: NL - Stadsarchief Amsterdam, Collection 1341, File 38: (= ""Blackbook""), p. 134."
Suchmeldung;Einzelobjekt;231416;"Steinlen, Théophile Alexandre [Künstler:in]";"Aujourd'hui! (Heute!)";"1894 [Datierung]";Druckgrafik;"TAS 06";"Zeichnung mit schwarzer Kreide auf Stein (Auflage 100 Exemplare / davon 01 - 60 in Schwarz und 61 – 100 koloriert); Monogramm auf der Platte unten links: P.P. (Petit Pierre = Kleiner Stein = Steinlen); kolorierte Version dieser Lithographie wurde auch als Titelseite der Zeitschrift „Le Chambard Sozialiste“ Nr.16 vom 31.03.1894 verwendet""Der feiste Großgrundbesitzer inhaliert genüsslich seine Zigarre. Er hat die Hände in den Taschen seines weißen Anzuges vergraben, den Bauch herausgestreckt und Fliege und Sonnenhut kennzeichnen ihn als modernen Sklavenhalter. Weiße Kleidung heißt, man wird nicht schmutzig bei der Arbeit und man hat Waschpersonal. Neben zieht ein Landarbeiter mit dem Holzpflug Furchen durch den Acker. Unter dem Joch sind ein Arbeiter, der wütend die Fäuste ballt und seine Frau, die einen Säugling in den Armen hält, eingespannt. Im Hintergrund eine Fabrik mit rauchenden Schloten, die Eigentumsverhältnisse sind das Problem."" (UW)";"Sammlung Eduard Fuchs bis 1933; 25.10.1933 Beschlagnahmung durch die Gestapo; Versteigerung Auktionshaus C. G. Boerner, Leipzig: Am 23.05 und am 24.05.1938 wurde dieses Blatt sowie andere Lithographien als Konvolut Nr. 909 angeboten: „Steinlen, Th. 12 Blatt: Aujourd‘hui … Lithographien. Gr.- Fol. Crauzat 145. Sämtlich nummeriert (Auflage je 100 bis auf C. 206 und 213 [Auflage je 50]. C. 206 und 213 handsigniert“; ersteigert vom Buch- und Kunstantiquariat Herbert Buber, Schwertfegerstraße 10, Potsdam für 10,- RM beim Schätzpreis von 50,- RM (laut Protokollband der Auktion mit Käufernamen und Preisen); Verbleib unbekannt";2001-08-08;"Dr. Dipl. Journ. Ulrich Weitz (Agentur für Kunstvermittlung)
+49 (0) 711 7657184
weitz.kunst@gmail.com
Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/231416;"De Crauzat, Ernest: L’oeuvre gravée et lithographiée de Steinlen, Paris 1913, S. 48, Nr.145; Auktionshaus C.G. Boerner (Leipzig): Katalog Nr. 197 - Sammlung F. Berlin, 1938, S. 43; Weitz, Ulrich: Braune Bilderräuber im Fuchsbau. Wie die Kunstsammlung von Eduard Fuchs geplündert wurde, In: Tendenzen, Nr. 164, Okt. – Dez 1988, S. 29; Weitz, Ulrich: Salonkultur und Proletariat. Eduard Fuchs – Sammler, Sittengeschichtler, Sozialist, Stuttgart (Stöffler & Schütz) 1991, S. 251"
Fundmeldung;Einzelobjekt;592965;"Unbekannt [Künstler:in]";"Preußischer Postillion im Schneesturm";"1900 (um) [Datierung]";Gemälde;4.0.912;;"bis 1934:unbekanntin 1934:Antiquitäten-Börse Wilhelm Röhrdanz, Berlinab 1934:Reichspostmuseum BerlinAnkauf über Händler";2021-01-04;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/592965;
Suchmeldung;Einzelobjekt;478894;"Schiele, Egon [Künstler:in]";"Zwei Freundinnen, liegend (Zärtlichkeit)";;Aquarell;;"Jane Kallier: Egon Schiele, The Complete Works 1998, New York №:1288Two Friends, Reclining (Tenderness)Zwei Freundinnen, liegend (Zärtlichkeit)Watercolor and pencil. Signed and dated, lower center. (30.8 x 48.2 cm).Comments: The paint handling is uncharacteristic.Compare: D. 1289Laut Archiv Neue Galerie Nr. 324/84 ( Schriftverkehr Nirenstein/Grünbaum):2 Mädchenaquar. Zeichnung blau, rot, schwarz Aqu. 1913 31 x 45 cm";"Klipstein & Kornfeld, May 25, 1962, sale 108, lot 1041; Serge Sabarsky; Felix Landau; Kornfeld & Klipstein, May 29, 1964, sale 112, lot 1159Laut Archiv Neue Galerie Nr. 324/84:1928 im Besitz von Fritz Grünbaum";2008-06-02;;https://www.lostart.de/de/Verlust/478894;
Fundmeldung;Einzelobjekt;580714;"Loiseau, Gustave [Künstler:in]";"Herbst in St. Cyr Vaudreuil";"1899 [Datierung]";Gemälde;;"unten links: G. Loiseau";"Ankauf durch die Stadt Gelsenkirchen 1956 bei der Galerie Aenne Abels";2018-12-20;"Kunstmuseum Gelsenkirchen
Horster Str. 5-7
45897 Gelsenkirchen
+49 (209) 169-4361
+49 (209) 169-4801
kunstmuseum@gelsenkirchen.de";https://www.lostart.de/de/Fund/580714;
Suchmeldung;Einzelobjekt;445927;"Unbekannt (Deutsch (Preußen)) [Künstler:in]";"Fahne eines Infanterie-Regiments";"1740/1786 [Datierung]";"Gebrauchs- / Raumtextilie";"AD 6040";"Tuch: Farbe gelblich mit weißem Mittelstück. Lorbeerkranz in Goldmalerei. Fliegender Adler. Devise: ""PRO GLORIA ET PATRIA"". Krone. In den Ecken Monogramm ""FR"". Stange: Spitze, ohne Schuh. Nagelung: Oben 8, Längsstreifen 81, unten 0, gesamt 89 Nägel. Stange mit Spitze: 296 cm";"Artilleriedepot, die Objekte befanden sich bereits vor 1885 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445927;
Suchmeldung;Einzelobjekt;484446;"Falbe, Joachim Martin [Künstler:in]";"Kinder des Kriegsrates Koeppens";"1743 [Datierung]";Malerei;"XI 27444";"In Landschaftlicher Umgebung, mit weidenden Schafen im Hintergrund. Beide Kinder in ganzer Figur; das Mädchen stehend. Mit blauem Band geputzter schlosstaille rosa Rock, gelber Hut mit blauem Band ; über den Schultern gelegt e. Blumenranke. In der einen Hand Kirschen und Weintrauben, in der anderen eine Schäferschippe. Der Junge mit einer Flöte in blauem Rock, weißer Weste, brauner Hose, braunem Halbschuhen, hellblauem und rosa verziertem Dreispitz sitzt unter einem Baum. Links ein kleiner schwarz-weißer Hund mit rotem Halsband. Im Vordergrund eine zweite Schäferschippe mit Bandschleife auf der Erde liegend. In Holzrahmen (Rahmenmaße (h xb ): 160 x 184) Neuerwerbungen des Märkisches Museum. Kulturgeschichtliche und stadtgeschichtliche Erwerbungen Herbst 1933 bis Weihnachten 1934 XI, Berlin 1935, S. 28, Abb. 19";"Ankauf von Schmeling, Elisabeth von , Friedenau Birkenstr. 2, 19.04.1934; Kriegsverlust";2014-03-12;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/484446;
Fundmeldung;Einzelobjekt;429770;"Unbekannt [Künstler:in]";"Fahne Sowjetunion (Fragment, rund)";"1941 (vor) [Datierung]";"Gebrauchs- / Raumtextilie";;"einseitig bestickt";"Aus den Kriegs-Aufzeichnungen des Erstbesitzers ist zu entnehmen, dass er 1941 als Bataillonsschneider dem 3. Komp. Marschbattl. V/4 und 1942/43 der Art.Abt. 602 zugeteilt war. Möglicherweise hat er bei einem Heimaturlaub Oktober/November 1942 oder April 1943 die Gegenstände als Souvenir aus der Sowjetunion mitgebracht.";2011-02-28;"Marktplatz 1
73061 Ebersbach
+49 (0)7163.161151
+49 (0)7163.286151
geiger@ebersbach.de
http://www.ebersbach.de/museum.html
Geiger, Uwe (Leiter)
+49 (0)7163.161151";https://www.lostart.de/de/Fund/429770;
Suchmeldung;Einzelobjekt;113425;"Dürer, Albrecht [Künstler:in]";"Geburt des Herkules";"1511 [Datierung]";Zeichnung;"Kl. 281";"Auf grünblau grundiertem Papier; aus: Leben und Taten des Herkules, Folge von 12 Blättern; umrahmt mit 5 Einfassungslinien. Signatur: Unten: AD 1511.";"J. Grünling (L. 1462, 1463); E. G. Harzen (L. 1244, 1462); H. Klugkist (bei L. 292)";2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/113425;
Fundmeldung;Einzelobjekt;240634;"Thoma, Hans [Künstler:in]";"Cella Berteneder";"1876 [Datierung]";Malerei;747;"Signatur rechts oben: HTh 1876";"Zugangsliste Nr. 6913; Erworben 1942 vom Aktionshaus Hans W. Lange, Berlin, für 30000,- RM, laut Karteikarte aus der Sammlung Böhm, Berlin.";2002-01-16;"Herzog Anton Ulrich-Museum
Kunstmuseum
des Landes Niedersachsen
38100 Braunschweig
(0531) 12250
(0531) 12252408
info.haum@3landesmuseen.de
https://www.3landesmuseen.de/Herzog-Anton-Ulrich-Museum.304.0.html
Dr. Silke Gatenbröcker (Leitung Gemäldegalerie)
0531-12252405
Dr. Thomas Richter (Leitender Museumsdirektor)
Prof. Dr. Thomas Döring (Leitung Kupferstichkabinett)
0531 – 1225-2409
Sekretariat
0531 – 1225-2401";https://www.lostart.de/de/Fund/240634;
Suchmeldung;Einzelobjekt;208901;"Unbekannt (Italienisch) [Künstler:in]";Teller;;Gefäß;"Ahv 41";"Einer von zehn gleich großen Tellern. Darstellung: Fortuna mit Füllhorn.";;2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/208901;"Inventar 1830, fol. 32r, Nr. 100; Inventar 1858, Bd. I, Cap. XVII, Nr. 167; Aldenhoven Ton und Glas, I, Nr. 41"
Suchmeldung;Einzelobjekt;18939;"Unbekannt (Flämisch) [Künstler:in]";"Die Bekehrung Pauli";"1535/1540 [Datierung]";"Gebrauchs- / Raumtextilie";2184;"Gobelin, Textilkunst: Wandteppich: auf dem Weg nach Damaskus erscheint Christus dem Saulus, der durch das Licht erblindet und vom Pferd stürzt; Christus; fallen; Pferd; Blindheit; Licht; Reise; nach einer nicht näher zu bestimmenden Arbeit des Hans Baldung-Grien (1484/85 - 1545) / Bez. diagonal oben Mitte: .SAVLE(..LE) QVID.ME. PERSEQVRis.; Signatur: siehe 'Beschreibung'; Maße: 300 x 350 cm";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Gemäldegalerie; Inv. Nr. 2184; Zugangsart: Ankauf; Zugangsdatum: 1919; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942
Auslagerung (Berlin, Flakbunker Friedrichshain)";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/18939;
Fundmeldung;Einzelobjekt;219369;"Rottmann, Leopold [Künstler:in]";"Ansicht vom Inntal";;Aquarell;mü2399/308;"Signatur: Leopold Rottmann;Vorn rechts Kruzifix mit Betender und Stehendem daneben. Auf dem Weg links davor Bäuerin und Knabe. Blick ins Tal, hinter dem kleinen Wald Dorf. Hinten Berge.";;2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219369;
Fundmeldung;Einzelobjekt;596012;;Uhrwerk;;Uhr;;"Uhrwerk des Bruchsaler Hofuhrmachers Könner mit Ziffernblatt ohne Gehäuse, stark beschädigt; Herstellerprägung: ""I · Körner · A · Bruchsall""";"vermutlich aus privatem Haushalt, möglicherweise aus der Bruchsaler Huttenstraße [...] Städtisches Museum Bruchsal";2021-05-31;"Stadt Bruchsal
Städtisches Museum
Schlossraum 4
76646 Bruchsal
07251 79-253 
museum@bruchsal.de
http://www.bruchsal.de";https://www.lostart.de/de/Fund/596012;
Suchmeldung;Einzelobjekt;595500;"Unbekannt (Mesopotamien, Raqqa) [Künstler:in]";Badraspel;"1101/1200 [Datierung]";"Kunsthandwerk / -gewerbe";;"in der Form eines stehenden Buckelrindes; 1932 im Kaiser-Friedrich-Museum ausgestellt";"Herbert M. Gutmann, Potsdam - Herbertshof; aus dessen Sammlung Auktion Paul Graupe 12.-14. April 1934, Los 645; Verbleib unbekannt";2021-03-23;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/595500;"Schmidt, Kunst und Künstler, 1932, S. 217; Auktionskatalog Paul Graupe, Versteigerung 132, Sammlung Herbert M. Gutmann, Herbertshof bei Potsdam - Gemälde, meist aus dem 18. Jahrhundert, Möbel, Silber, Porzellan, Textilien, Alte syrische Gläser, Ostasiatische und islamische Kleinkunst, Berlin, 12.-14.04.1934"
Fundmeldung;Einzelobjekt;572844;;"Torah pointer with dedicatory inscription";"1801/1900 [Datierung]";"Kunsthandwerk / -gewerbe";"B50.02.0606;149/077";"Object Name: Torah pointerSubject: Torah pointersThe pointing end is missing.Hebrew inscription mentions the name of Pinhas son of Moshe Von Klehf, who donated the pointer to the Holy Community of Delft";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 6370";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/572844;
