Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;580556;"Unbekannt [Künstler:in]";"Dekorationsstoff aus Samt mit Blumenmuster";"1730 (um) [Datierung]";"Kunsthandwerk / -gewerbe";2012/99;"Objekt: GewebeBefund: Im CCP München keine Befunde dokumentiert. Anhängend: rosa Pappkarton, darauf [Vorderseite] handschriftlich untereinander mit schwarzer Farbe ""Greisbach/Fischbachau"" und darunter gestempelt mit blauer Farbe ""Mü.Obb[erbayern]""; darüber handschriftlich mit blauer Farbe ""5661/19"" (Münchner Nummer, CCP), sowie [Rückseite] handschriftlich untereinander mit schwarzer Farbe ""Höfstetten/Heilsbronn"" [Zweitverwendung eines älteren Kartons]. Rückseite: aufgenähtes weißes Leinenetikett, darauf handschriftlich [Schablone] mit schwarzer Farbe ""2012/99"" (BNM Inv.-Nr.). Keine Angaben zur Vorprovenienz./A.G., 2018Weitere Informationen: Externer Link";"ÜberweisungÜberweisung 1965 Freistaat Bayern. Gemäß der Vereinbarung vom 06.12.1960 zwischen der Bundesrepublik Deutschland und dem Freistaat Bayern. 1965 dem Bayerischen Nationalmuseum (BNM) überwiesen.Von der Treuhandverwaltung von Kulturgut (TVK, tätig von 1952 bis 1962), übernommen vom Central Collecting Point (CCP) München aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946). Provenienzforschung: laut Alte Ministerpräsidentenkartei (Karteikarte der Münchner Nummer 5661/19; Bundesarchiv, B323/766): ""Depot possessor: Goering"". Eingang/Receipt (Central Collecting Point München): 20.07.1945; Ausgang/Issue (Central Collecting Point München): 10.06.1949 (Ministerpräsident). Am 29.01.1957/23.02.1957 von der Treuhandverwaltung von Kulturgut über die Finanzmittelstelle München des Landes Bayern gemäß Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring) aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946) in das Eigentum des Freistaats Bayern übergegangen: Nr. 13 der Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring). Am 01.02.1961 als 'Überweisung aus Staatsbesitz' an die Bayerischen Staatsgemäldesammlungen; von dort am 26.02.1965 vom Bayerischen Nationalmuseum übernommen; von dort am 26.02.1965 vom Bayerischen Nationalmuseum übernommen: 2012 nachinventarisiert. Aus der 'Sammlung Göring': aus dem 'Göring'-Textilkonvolut mit der Münchner Nummer 5661/1-74 sind dem BNM vom Freistaat Bayern folgende Objekte überwiesen worden (Münchner Nummer = BNM Inv.-Nr.): 5661/2 = 2012/51 5661/3 = 2012/38, 5661/4 = 2012/36, 5661/5 = 2012/37, 5661/6 = 2012/39, 5661/7 = 65/183, 5661/8 = 2012/66, 5661/9 = 2012/53, 5661/7 = 65/205, 5661/18 = 2012/103, 5661/19 = 2012/99, 5661/22 = 2012/248, 5661/28 = 2012/50, 5661/29 = 2012/61, 5661/33 = 2012/102, 5661/34 = 2012/64, 5661/35 = 65/204, 5661/38 = 65/199, 5661/40 = 65/203, 5661/42 = 2012/52, 5661/52 = 2012/95, 5661/58 = 65/211, 5661/60 = 2012/101, 5661/61 = 2012/40, 5661/62 = 2012/107, 5661/65 = 2012/247, 5661/70 = 65/206, 5661/71 = 65/258, 5661/74 = 2012/100. Vorprovenienz: unbekannt. Aufgrund der Provenienzlücke(n) kann ein NS-verfolgungsbedingter Entzug nicht ausgeschlossen werden./A.G., 2018";2019-02-06;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/580556;
Suchmeldung;Einzelobjekt;308501;;"Großes rundes Becken mit Helmkanne";"1715/1718 [Datierung]";"Kunsthandwerk / -gewerbe";"Auktionskatalog Graupe Teil 1/216";"Auf dem Umbo getriebenes, an den Rändern graviertes Bandelwerkornament. Die Kanten und der Ablauf der Kanne gerieft, am Ausguß plastische Frauenmaske. Eingraviert das bekrönte mecklenburgische Herzogswappen mit dem dänischen Elefantenorden, Augsburg. Augs";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308501;
Suchmeldung;Einzelobjekt;585355;"Kessler, Franz ((zugeschrieben)) [Künstler:in]";"Wilhelmina von Metternich geb. von Rottkirchen";"1617 [Datierung]";Malerei;"WRM 1554";"Inschrift: ""Wilhelmina von Metternich, geborene von Rodtkirchen, Ambtfraw zu Misenlo. Aetatis suae XXXII jar anno 1617"".";"Bis 1824 Ferdinand Franz Wallraf. 1824 Wallraf-Richartz-Museum, Köln. Seit 1945 Verbleib unbekannt.";2020-01-30;"Wallraf-Richartz-Museum & Fondation Corboud
Obermarspforten
50667 Köln
+49(0)221/221-22372
+49(0)221/221-22629
http://www.wallraf.museum
Dezernat für Kunst und Kultur der Stadt Köln (Museumsreferat, Provenienzforschung)
+49(0)221/221-22520
provenienzforschung@stadt-koeln.de";https://www.lostart.de/de/Verlust/585355;
Suchmeldung;Einzelobjekt;308018;"Netscher, Caspar [Künstler:in]";Gesellschaftsszene;;Gemälde;"Auktionskatalog Graupe Teil 1/41";"Ein vornehm gekleideter Herr ist zur Terrasse eines Luftschlosses emporgestiegen, wo er von einer weiß gekleideten Dame mit blauer, goldgestickter Schürze mit einem Glas Wein empfangen wird. Links hinten Tisch mit Perserdecke, auf dem eine Dienerin Wein Eingießt. Im Halbdunkel Lakai mit Windhund. Ausblick auf Garten. Goldrahmen. Versteigerung H. G. Nahuys van Burgst, Antwerpen, 13. September 1858. Nr. 1.";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-20;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308018;
Suchmeldung;Einzelobjekt;388612;"Unbekannt (Italienisch / Mittelitalien) [Künstler:in]";"Kleiner Schrank mit zwei Türen";"1501/1600 [Datierung]";Möbel;;;"Berlin / 1943 Beschlagnahme durch Gestapo";2007-02-14;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/388612;
Suchmeldung;Einzelobjekt;415993;;"Manjusri, sitzend";"1600/1699 [Datierung]";"Plastik / Skulptur";;"Mit Einlagen von Steinen. Tibet.";"Zwangsversteigerung: Die Bestände der Firma Dr. Otto Burchard & Co., Berlin, in Liquidation, Auktionskatalog Paul Graupe, Berlin, Versteigerung 140, 22. und 23. März 1935, Losnummer 593.";2009-11-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/415993;
Suchmeldung;Einzelobjekt;484463;"Unbekannt [Künstler:in]";"Bildnis eines Herrn aus dem Umkreis von König Friedrich Wilhelm I";"1730 [Datierung]";Malerei;"XI 28028";"Ein Mitglied aus dem Kreise des Tabak-kollegiums, Hand an dem auf dem Tisch stehenden Münzkrug gelegt. Auf einem Zinnteller Fidibus und Tonpfeife, daneben brennendes Licht, rechts im Bild 2 Windhunde, in circ. 8 cm breitem RahmenNeuerwerbungen des Märkischen Museum X, S. 5, Abb. 4 S. 7";"Ankauf von Auktionshaus Rud. Lepke, Potsdamerstr. 122, 09.01.1937 (Auktion 11./12.12.1936); Kriegsverlust";2014-03-12;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/484463;
Suchmeldung;Einzelobjekt;301296;"Meister PPVT [Künstler:in]";"Porträt einer unbekannten Frau";"1629 [Datierung]";Malerei;"MNO 469 OMO";"Rechts vom Kopf: ""A°162., [darunter] SEPT°29, PPVT F"".";"Verlust 1945";2004-04-06;;https://www.lostart.de/de/Verlust/301296;
Suchmeldung;Einzelobjekt;594026;"Porzellanmanufaktur Meissen [Manufaktur]";Schwan;"1748 [Datierung]";Kleinkunst;;"Gegenstücke [Vgl. zu Nr. 783; Schwan] nach übereinstimmendem Modell. Der Bauch liegt flach auf dem fast kreisrunden, mit Gras bewachsenen Natursockel. Die Beine mit den schwarzen Füßen sind gebeugt, der Hals nach hinten gelegt, der Kopf nach links gewandt. Das fein ziselierte Gefieder weiß; Kopf, Augen und Schnabel schwarz und rot. Der Sockel maigrün mit einem Kranz blaugrüner Schilfbüschel. [...] Ein Exemplar mit Schwertermarke. Modell von Kändler, Sommer 1748. Formennummer 1054 oder 1060.";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; November 1938, Sicherstellung der Porzellansammlung in der Villa von Victor von Klemperer durch die Geheime Staatspolizei, Dresden [3]; Dezember 1938, Abtransport der Porzellansammlung aus der Villa von Victor von Klemperer, Tiergartenstraße 64, Dresden, in das „Johanneum“, Staatliche Porzellansammlung Dresden, Augustusstraße 1, Dresden [4]; November 1941, Verfall des Vermögens der Familie von Klemperer an das Deutsche Reich gemäß der 11. Verordnung zum Reichsbürgergesetz [5]; Januar 1943, unentgeltliche Übertragung der Sammlung von Klemperer an das Land Sachsen auf Grundlage eines Entscheids von Adolf Hitler [6]; 1943, kriegsbedingte Auslagerung aus der Staatlichen Porzellansammlung Dresden nach Schloss Rammenau in Sachsen [7]; 16.03.1945, kriegsbedingte Verlagerung von Schloss Rammenau in Sachsen nach Schloss Rothschönberg in Sachsen [8]";2021-02-08;;https://www.lostart.de/de/Verlust/594026;"Porzellansammlung Gustav von Klemperer, Dresden 1928, S. 211, Nr. 783-784, hier Nr. 784; [1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 1-2, Fritz Fichtner (Direktor der Porzellansammlung) an Ministerium für Volksbildung, 01.12.1938; [4] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 5, (nachrichtlich) Fritz Fichtner, 02.12.1938, entspricht der Anlage zu Bl. 4, Fritz Fichtner an Ministerium für Volksbildung, 03.12.1938; [5] Rudolph 2007, S. 45; [6] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 1, Reichsministers der Finanzen an Oberfinanzpräsident Dresden, 04.01.1943; ebd., Bl. 10, Oberfinanzpräsident Dresden an Reichsstatthalter Sachsen, 14.01.1943; [7] Archiv der Porzellansammlung, Verzeichnis der außerhalb von Dresden geborgenen Kunstwerke, unpag., ca. 1943; SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 13, (nachrichtlich) A. Richter (Oberregierungsrat, Sächsische Staatskanzlei) an Direktor der Porzellangalerie, 08.04.1943; ebd., Bl. 21, Fritz Fichtner an Sächsische Staatskanzlei, 30.04.1943; ebd., Bl. 48, Fritz Fichtner an Hermann Voss (Sonderbeauftragter für Linz), 25.08.1943; [8] Archiv der SKD, 02/VA 53, unpag., (nachrichtlich) Leuschner (Reg. Ass., Ministerium für Volksbildung), 26.03.1945.Katalog | catalogue: Externer Link"
Fundmeldung;Einzelobjekt;565894;"Blechen, Karl [Künstler:in]";"Mühlental von Amalfi";"1830 (um) [Datierung]";Gemälde;mü20037;"auf Keilrahmen, verso: oben links in rotem Fettstift: „# 1652 3“ (nicht identifiziert); oben mittig in Rot: „19“ [im Kreis] (nicht identifiziert); oben rechts Fragment eines weißen Etiketts mit blauem Rand [nicht lesbar] (nicht identifiziert); oben rechts in Schwarz: „42“ (Los-Nr. Aukt. 1927); oben rechts in blauer Fettkreide: „20037“ (Mü-Nr.); oben rechts in weißer Fettkreide: „F. T. 1“ (nicht identifiziert); unten mittig in Weiß: „42“ (Los-Nr. Aukt. 1927); unten links in Gelb: „4“ (nicht identifiziert); unten links weißes, vergilbtes Etikett „Das Mühlental bei Amalfi ca 1830 [/] v. Blechen, Carl [/] 1798-1840 [/] Lfd. Nr. 49“ (Objektdaten/nicht identifiziert), darüber runder Stempel „Bundespräsidialamt [/] Bundes[/]eigen[/]tum“ (Provenienznachweis, nach 1945); weißes, vergilbtes blau umrandetes Etikett mit perforiertem Rand „3904“ (Linz-Nr.).";"(…) UngeklärtSpätestens ab 1906–1911 „Dr. D. H. Goldschmidt, Berlin“, höchstwahrscheinlich Isaac (gen. Jacques) Heymann Goldschmidt (1842–1911), Berlin, Erwerbsweg ungeklärtSpätestens ab 13. Dezember 1927–13. November 1938 Dr. Eugen Carl Goldschmidt (1878–1938)], Berlin, vermutlich Erbfolge (vermutlich zusammen mit Bruder Dr. Arthur Jacques Goldschmidt (1882–1938))13. November 1938–11. Oktober 1939 Irmgard [Gerty] Leontine Hoeniger, geb. Moor (1914–1939), und Edgar Jacques Moor (1912–1994), Johannesburg/Südafrika, Erbfolge11. Oktober 1939–2. Juli 1942 / 13. November 1942 Edgar Jacques Moor (1912–1994), Johannesburg/Südafrika, später New York/USA, Erbfolge2. Juli 1942–13. November 1942 Höchstwahrscheinlich Geheime Staatspolizei, Beschlagnahme13. November 1942–5. September 1944 Höchstwahrscheinlich Deutsches Reich, Enteignung (Verwaltung und Verwertung durch den Oberfinanzpräsident Berlin-Brandenburg)5. September 1944–Ende April 1945 Adolf Hitler („Sonderauftrag Linz“), Ankauf über Versteigerungshaus Hans W. Lange, BerlinEnde April 1945–19. Februar 1946 Unbekannt, Diebstahl aus dem „Führerbau“ in München19. Februar 1946–10. Juni 1949 Amerikanische Militärregierung, Central Collecting Point München, Übergabe von Kriminalpolizei, München10. Juni 1949–22. Februar 1952 Ministerpräsident Bayern, München, treuhänderische Übergabe durch amerikanische Militärregierung22. Februar 1952–Mai/August 2024 Bundesrepublik Deutschland, zunächst in treuhänderischer Verwahrung, 1960 Übernahme aus ehemaligem ReichsvermögenMai/August 2024 Restitution an den Berechtigten nach Edgar Jacques Moor
Status
restituiert";2017-01-02;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/565894;
Suchmeldung;Einzelobjekt;238621;"Liebermann, Max [Künstler:in]";"Stehendes Holländisches Mädchen mit gefalteten Händen";"1896 [Datierung]";Malerei;;;"Oscar Schmitz, Dresden; ... Privatsammlung Baden-Württemberg; Villa Grisebach, Berlin 2007";2001-08-08;;https://www.lostart.de/de/Verlust/238621;"Eberle WVZ-Nr. 1896/21"
Fundmeldung;Einzelobjekt;437890;"Unbekannt [Künstler:in]";Bodhisattva;"1680/1720 [Datierung]";"Plastik / Skulptur";;"Auf einem Lotusthron mit asiatischer Inschrift erhebt sich die vollplastische Figur eines Bodhisattva, Gloriole und linke Hand abgebrochen";"Entdeckt 2010 bei der Munitionsbergung im Vorfeld des Braunkohletagebaus Nochten unweit des ehemaligen Jagdschlosses von Weißwasser, ausgegraben durch das Sächsische Landesamt für Archäologie (Aktivitätskürzel WW-45) - im Januar 2015 an die Erben des letzten Eigentümers restituiert
Status
restituiert";2011-06-15;"Landesamt für Archäologie
Zur Wetterwarte 7
01109 Dresden
+49 351 8926 678
+49 351 8926999
http://www.archaeologie.sachsen.de";https://www.lostart.de/de/Fund/437890;
Fundmeldung;Einzelobjekt;589616;"Herbst, Hans Hinrich [Künstler:in]";Teedose;"1796 [Datierung]";Gefäß;1942/249;"Elipsenförmiger Grundriss mit kräftiger Ausbauchung. Der ebenfalls elipsenförmige, oben gewölbte Deckel fasst über";"Eintrag im Inventarbuch der Museen für Kunst- und Kulturgeschichte, Lübeck wie folgt: ""aus Judenbesitz vom Beauftragten für den Vierjahresplan erworben""";2020-07-10;"Die Lübecker Museen
Schildstraße 12
23552 Lübeck
0451 - 12 24 10 6
museen@luebeck.de
https://die-luebecker-museen.de/";https://www.lostart.de/de/Fund/589616;
Suchmeldung;Einzelobjekt;428410;"Unbekannt (Französisch) [Künstler:in]";"Fächer mit Kleopatra";"1740 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"392 (Graupe)";"Das Gestell aus Perlmutter geschnitzt und à quatre couleurs vergoldet. In reicher Rocailleumrahmung mit Putten der Auszug eines Kriegers ins Feld. Auf der Fahne aus Vogelpergament große vielfigurige Szene; Kleopatra empfängt Antonius. Auf der Rückseite eine antikisch gekleidete Dame vor einer Säulenarchitektur sitzend, bekommt von einem jungen Mann einen Brief. Rechts zwei Dienerinnen. links Amor einen Pfeil aus dem Köcher ziehend.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 392; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): Museum Schwerin, 330,-; gütliche Einigung
Status
restituiert";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428410;
Fundmeldung;Einzelobjekt;579562;"Unbekannt (wohl Den Haag, Niederlande) [Künstler:in]";Doppelbecher;"1900/1925 [Datierung]";Gefäß;8327;"Auf Mundrändern drei Marken: Schild mit nach rechts steigendem Löwen, Rose, acht Punkte mit Krone.";"o.D./1939, Jüdischer Besitzer (unbekannt); 1939/1939-06, Städtische Darlehenanstalt, Frankfurt am Main, erworben von jüdischem Vorbesitzer (unbekannt) im Zuge der Zwangsabgabe von Edelmetallen für Juden; seit 1939-06-30, Museum für Kunsthandwerk, Frankfurt am Main (Museum Angewandte Kunst), Ankauf durch die Stadt Frankfurt am Main), Ju. 170, erworben von der Städtischen Darlehensanstalt, Frankfurt am Main [1], [1] Inventarbuch Bd. 3";2018-10-30;"Museum für Angewandte Kunst
Schaumainkai 17
60594 Frankfurt (Main)
(069) 2123 4037
(069) 2123 0703
info.angewandte-kunst@stadt-frankfurt.de
http://www.museumangewandtekunst.de/
Wagner K, Matthias
(069) 212-34037
info.angewandte-kunst@stadt-frankfurt.de";https://www.lostart.de/de/Fund/579562;
Suchmeldung;Einzelobjekt;114796;"Witte, Emanuel de [Künstler:in]";"Innenansicht einer Kirche";"1668 [Datierung]";Gemälde;1840;"Tafelmalerei: Bild: Kircheninneres; innen (gelegen); Kirche (Bauwerk)";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 1840; Zugangsart: Schenkung; Zugangsdatum: 1918; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Berlin; Stumpf, J.; Besitzzeit: bis 1918 [1918 Geschenk von J. Stumpf, Berlin";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/114796;"Beschreibendes Verzeichnis der Gemälde im Kaiser-Friedrich-Museum und Deutschen Museum; 9. Auflage; Berlin; 1931 S. 533f."
Fundmeldung;Einzelobjekt;578087;;"Silhouette von Tübinger Professor der Theologie J. F. Bahnmaier";"1832 (um) [Datierung]";Zeichnung;2275/b;;"Ankauf am 30.08.1938 durch den Kunst- und Altertumsverein e.V., Tübingen zusammen mit weiteren neun Silhouetten für 40 RM, Vorbesitzer unbekannt.1941 mit Auflösung des Vereins in den Besitz der Städtischen Sammlung übergegangen.";2018-07-12;"Stadtmuseum Tübingen
Kornhausstr. 10
72070 Tübingen
+49 (0)7071 204 1711
+49 (0)7071 204 1797
stadtmuseum@tuebingen.de
http://www.tuebingen.de/stadtmuseum
Frau Daniela Übelhör (Sammlungsbetreuerin)
daniela.uebelhoer@tuebingen.de
Frau Wiebke Ratzeburg  (Leitung Stadtmuseum)
+49 (0)7071 204 1794
wiebke.ratzeburg@tuebingen.de";https://www.lostart.de/de/Fund/578087;
Fundmeldung;Einzelobjekt;240223;"Passini, Johann Nepomuk [Künstler:in]
Fendi, Peter [Künstler:in]";Familienvereinigung;"1834 [Datierung]";Druckgrafik;"HM 70.399";"Kaiser Franz I. und seine vierte Gemahlin Karolina; Platte Höhe: 49,6 cm, Breite: 61,5 cm; Bezeichnung links unten: Nach der Natur gemalt von P. Fendi im November 1834., rechts unten: Gestochen von Joh. Passini in Wien.";;2001-12-04;"Historisches Museum der Stadt 
Wien
A-1040 Wien
++43-1-505 87 47/84034
++43-1-505 87 47/7201
post@m10.magwien.gv.at 
http://www.museum.vienna.at
Eppel, Peter Dr. 
pep@m10.magwien.gv.at";https://www.lostart.de/de/Fund/240223;
Fundmeldung;Einzelobjekt;480954;"Schiller, Friedrich [Autor:in]
Philipp Reclam jun. [Drucker:in]
Philipp Reclam jun. [Verlag]";"Schillers sämmtliche Werke in zwölf Bänden. Band 1-4. [= 4 Bände in einem Band]";"o. J. [um 1895] [Erscheinungsdatum]";Buch;"o. Nr.";"Auf dem Vorsatz handschriftlich: ""Seiner lieben Frida Simon zu Weihnachten 1897 gewidmet Gustav Liepmann""";"unbekannt, zuvor: Frida Simon [hschr. Widmung], zuvor: Gustav Liepmann [hschr. Widmung]";2014-02-06;"Provenienzforschung, Hausarchiv, Bibliothek Potsdam-Museum - Forum für Kunst und Geschichte
Am Alten Markt 9
14467 Potsdam
+49(0)331 - 289 6821
+49(0)331 - 289 6808
museum-geschichte@rathaus.potsdam.de
http://www.potsdam.de/potsdam-museum";https://www.lostart.de/de/Fund/480954;
Fundmeldung;Einzelobjekt;573366;;"Tower-shaped spicebox";"Late 18th – early 19th century [Datierung]";Behältnis;"B52.05.3975;124/245";"Object Name: SpiceboxSubject: Spice boxesThe mast bears a lion-shaped flag, surmounted by a tiny horn blower.";"Received through JCR (Jewish Cultural Reconstruction)";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573366;
Fundmeldung;Einzelobjekt;533601;"Johann Höffler ? (Nürnberg) [Künstler:in]";Becher;"1750 (vor) [Datierung]";Gefäß;"S 782/11d";"Schlangenhaut; 2 Marken (IH und N); Tremulierstich";"Am 01.07.1939 über die städtische Pfandleihanstalt Stuttgart erworben.";2016-09-02;"Landeshauptstadt Stuttgart
StadtPalais - Museum für Stuttgart 
Konrad-Adenauer-Str. 2
70173 Stuttgart
0711/216 258 00
stadtpalais@stuttgart.de
https://www.stadtpalais-stuttgart.de/
Dr. Edith Neumann  (Stv. Direktorin / Leitung Sammlung)
0711 216-25820
edith.neumann@stuttgart.de
Harriet Müller (Registrarin)
Harriet.Mueller@stuttgart.de";https://www.lostart.de/de/Fund/533601;
Suchmeldung;Einzelobjekt;5000004502;;"Sofa (Biedermeier-Sofa)";"1830 (um) [Datierung]";Möbel;;"Die vier Beine geschwungenen, am Stand in Tatzen ausgeformt, im Übergang zu den Armlehnen mit floralem Ornament, im oberen Abschluß in Tierköpfen auslaufend.Die Sitzfläche querrechteckig und gerade. Die Armlehnen geschwungen und gepolstert. Die Rückenlehne an den oberen Ecken ausladend, die Oberkante mehrfach geschwungen. Alle Polsterflächen mit Seidendamast mit floralem Ornament bezogen.";"aus dem Nachlaß der Baronesse Eberstein auf Schloß Schönefeld, ab 1906 Kunstgewerbemuseum Leipzig, 1914-1942 Stadtgeschichtliches Museum Leipzig, Altes Rathaus, Biedermeierzimmer
Auslagerung (Nischwitz)";2005-12-06;"Stadtgeschichtliches Museum
Leipzig
Böttchergäßchen 3
04109 Leipzig
+49(0)341 - 965130
+49(0)341 - 96513-52
stadtmuseum@leipzig.de
http://www.stadtgeschichtliches-museum-leipzig.de
Dr. Anselm Hartinger (Direktor)
+49(0)341 - 9651340
anselm.hartinger@leipzig.de
Michael Stephan  (Zentrale Dokumentation)
+49(0)341 - 9651329
michael.stephan@leipzig.de";https://www.lostart.de/de/Verlust/5000004502;
Fundmeldung;Einzelobjekt;595579;"García y Rodríguez, Manuel [Künstler:in]";"Blick nach Sevilla";"1892 (?) [Datierung]";Gemälde;;"Datiert und Signiert rechts unten: ""Garcia y Rodriguez, Sevilla 92[?]"" Dargestellt ist eine Ansicht Sevillas vom Fluß Guadalquivir? oder Kanal aus. Im Bildmittelgrund erschein die Silhouette Sevillas. Rechts im Vordergrund über die gesamte Bildhöhe ein Birkkenhain.";"Es besteht die Vermutung, dass das Bild im Zuge der Judenverfolgung konfisziert wurde. Heute Privatbesitz.";2021-03-24;;https://www.lostart.de/de/Fund/595579;
Suchmeldung;Einzelobjekt;53598;"Reinhardt, Karl [Künstler:in]";"Steinbruch bei Huckenau, unweit des Gräditzberges";;Malerei;"GK I 7122";"Eine von 57 schlesischen Landschaften, die im Dezember 1823 auf Befehl Friedrich Wilhelms III. von der Akademie der Künste dem königliche Hofmarschallamt übergeben und zur Ausstattung von zwei Räumen im Berliner Schloss verwendet wurden.";"Schloss Königsberg (KÖ-SCHL)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/53598;"Boetticher, Friedrich von: Malerwerke des 19. Jahrhunderts; 4 Bde; Leipzig; 1891-1901 und erneut 1941, 20. Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 390"
