Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;595073;"Unbekannt (Nordniederlande / Northern Netherlands) [Künstler:in]";Ausziehtisch;"1600-1630 [Datierung]";Möbel;18/37;"Ausziehtisch mit Ebenholzeinlagen";"Herkunft unbekannt, wohl vor Juli 1961 erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/595073;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 99-100"
Suchmeldung;Einzelobjekt;417303;"Pougny, Jean [Künstler:in]";Stillleben;"1925 [Datierung]";Malerei;;;"Paul Westheim, Berlin, 1933 deponiert bei Ch. Weidler";2010-02-05;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/417303;
Fundmeldung;Einzelobjekt;572886;;"Burial Society charity box decorated with lions";"1843 [Datierung]";Behältnis;"B50.02.0907;130/006";"Object Name: Charity boxSubject: Boxes and alms platesHebrew inscriptions: ""Donated to the Burial Society""; and the Hebrew year";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 454";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/572886;
Suchmeldung;Einzelobjekt;594155;"Unbekannt (Japan) [Künstler:in]";Fudo;"1700/1800 [Datierung]";"Kunsthandwerk / -gewerbe";;"Buddhistische Gottheit der Weisheit;einer der acht Lebenshelfer in der japanischen Astrologie. Die Maske ist signiert: Mitsumoto.";"Erworben durch Ginsberg in Japan aus der Sammlung Meida; [...] - 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 wurden große Teile der Ginsberg-Sammlung in Rotterdam durch den Sicherheitsdienst (SD) beschlagnahmt; Verbleib unbekannt";2021-02-10;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/594155;"Wiedergutmachungsakte im Landesarchiv Berlin: LAB, B Rep. 025-02 Nr. 233/57; undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921"
Suchmeldung;Einzelobjekt;59021;"Rocca, Michele [Künstler:in]";"Venus und Amor";;Malerei;"GK I 5032";"Eine weitere, im Detail abweichende Version 1985 in der Sammlung Zanchi.";"Neuen Palais (P-NP) - Juni 1944 Kloster Lehnin";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/59021;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 402"
Suchmeldung;Einzelobjekt;459571;"Schubert, Gottfried [Künstler:in]";Innungslade;"1737 [Datierung]";Möbel;;"Innungslade der Dresdener Tischler- und Büchsenmacher-Zunft. Zuckertannenholz in Ebenholz furniert, Schildpattintarsien (?) und Messingbeschläge. Auf der Vorderseite zu beiden Seiten der Tischlerwerkzeuge datiert: Anno 1737. Auf den Korpusseiten je eine bewegliche Handhabe. Meisterstück von Gottfried Schubert aus Schlesien; Lade ist >>von Zuckerdannenholtz, Schwartz Eben und Schilkröte und Messing fourniert<< [...]. Maße unbekannt. Bis 1881 im Besitz der Dresdener Tischlerinnung, seitdem im Stadtmuseum Dresden, 1945 verbrannt.";"Das Objekt hat sich bis Mai 1945 im Dresdner Rathaus (Sitz des Dresdner Stadtmuseums) befunden. Es war dort zusammen mit den anderen kunsthandwerklichen Exponaten des Museums – in Kisten verpackt – im Keller eingelagert. Seit Kriegsende verschollen.";2012-09-24;"Museen der Stadt Dresden
Stadtmuseum Dresden
Wilsdruffer Str. 2
01067 Dresden
+49 (0) 351 488 73 01
+49 (0) 351 488 73 03
sekretariat@museen-dresden.de
http://www.stmd.de/
Christina Ludwig (Direktorin)
+49 (0) 351 488 73 50
christina.ludwig@museen-dresden.de";https://www.lostart.de/de/Verlust/459571;"(Stadtarchiv, Tischler Dep. 6 S. 260 vom 29.09.1737).Haase, Jürgen / Karpinski, Gisela: Dresdener Möbel des 18. Jahrhunderts, Leipzig 1983, S. 307 und Haase, Jürgen: Katalog-Nr. 191"
Suchmeldung;Einzelobjekt;576697;"Kameník, Antonín [Künstler:in]";Landschaft;;Gemälde;;"Quelle: D -LAB, B Rep 025-08, Nr. 3935/57; Photoalbum, Privatarchiv.";"Sammlung Max und Irma Sborowitz, Proßnitz (Prostějov)/Tschechien; 1939 (um/nach) Beschlagnahme durch deutsche Behörden in Proßnitz (Prostějov)/Tschechien); Verbleib unbekannt";2018-04-30;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/576697;
Suchmeldung;Einzelobjekt;412260;"Unbekannt (Italienisch / Padua) [Künstler:in]";"Statuette eines Löwen";"1501/1600 [Datierung]";"Plastik / Skulptur";;"In Schreitstellung mit lockiger Mähne, dunkle Patina. Abbildung Versteigerungskatalog Tafel 40.";"Über Böhler an Fritz Haerlin, Hotel Vierjahreszeiten, Hamburg; Versteigerung Paul Graupe, Berlin, am 17./18.06.1936 unter Nr. 146";2009-03-31;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/412260;
Fundmeldung;Einzelobjekt;407909;"Lanz, Johann Wilhelm [Künstler:in]
Frankenthaler Porzellan [Manufaktur]";"Venus und Amor";"1760 (um) [Datierung]
1700/1799 [Zeitraum]";Kleinkunst;"Badisches Landesmuseum Karlsruhe, V 19350";;"Aus der Sammlung Dr. Ernst Gallinek, Baden-Baden; nach dessen Tod 1941 vom Staat angeeignet und an das Badische Landesmuseum Karlsruhe überwiesen.
Status
restituiert";2008-12-03;"Badisches Landesmuseum 
Karlsruhe
76131 Karlsruhe
(0721) 9266514/42
(0721) 9266537 und -6549
info@landesmuseum.de
http://www.landesmuseum.de
Prof. Dr. Eckart Köhne (Direktor)
+49 (0) 721 926 6501
direktion@landesmuseum.de";https://www.lostart.de/de/Fund/407909;
Suchmeldung;Einzelobjekt;593468;"Porzellanmanufaktur Meissen [Manufaktur]";"Satirische Gruppe »Die Geldheirat«";"1768 [Datierung]";Kleinkunst;;"Ein jugendlicher stehender Kavalier küßt einer im Lehnstuhl sitzenden alten Frau die Hand und betrachtet dabei wohlgefällig den Inhalt einer am Boden stehenden offenen Geldkassette. Amor in Gestalt eines Satyrknaben blickt durch ein Fernrohr nach der Alten. Der Kavalier in blaugrünem goldbetreßtem Rock, lichtpurpurner, reich mit Goldspitzen besetzter Weste, lichtpurpurner Hose und schwarzen Schnallenschuhen. Unterm linken Arm einen schwarzen Dreispitz. Das modisch frisierte Haar in schwarzem Haarbeutel. Die Frau in weißer Morgenhaube mit lichtgrünem Band, blaßlila Kleid, bunt geblümtem weißem Unterrock und violett gestreiften weißen Schuhen. Auf ihrem Schoß Gold- und Silbergeld in weißem Tuch. Der Rokokolehnstuhl weiß mit goldenen Verzierungen und gelbem Bezug. Amor trägt einen Köcher an blauem Band. In der rechten Hand hält er einen Zettel mit der Aufschrift »Les Dons ques on coer offre sont les attraits du coffre«. Am Boden liegt der Bogen. In dem mit schwerem Vorlegeschloß versehenen Geldkasten liegen in Papier gewickelte und versiegelte Rollen von Talern und ein kleiner brauner Schmuckkasten. Am Deckel lehnt ein Blatt Papier mit der Inschrift: »Mr: le Fuilli à Pauvre cour Livres 150000 tournois pagable le 15. May 1768.« Unregelmäßiger weißer Natursockel mit grünem Blattbelag. [...] Schwertermarke. Modell von Kändler, März 1765. Formennummer A 46. [...] – Die Jahreszahl 1768 auf dem Zettel bezieht sich offenbar auf das Jahr der Ausführung des vorliegenden Exemplars. [...]";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; November 1938, Sicherstellung der Porzellansammlung in der Villa von Victor von Klemperer durch die Geheime Staatspolizei, Dresden [3]; Dezember 1938, Abtransport der Porzellansammlung aus der Villa von Victor von Klemperer, Tiergartenstraße 64, Dresden, in das „Johanneum“, Staatliche Porzellansammlung Dresden, Augustusstraße 1, Dresden [4]; November 1941, Verfall des Vermögens der Familie von Klemperer an das Deutsche Reich gemäß der 11. Verordnung zum Reichsbürgergesetz [5]; Januar 1943, unentgeltliche Übertragung der Sammlung von Klemperer an das Land Sachsen auf Grundlage eines Entscheids von Adolf Hitler [6]; 1943, kriegsbedingte Auslagerung aus der Staatlichen Porzellansammlung Dresden nach Schloss Rammenau in Sachsen [7]; 16.03.1945, kriegsbedingte Verlagerung von Schloss Rammenau in Sachsen nach Schloss Rothschönberg in Sachsen [8]";2021-02-08;;https://www.lostart.de/de/Verlust/593468;"Porzellansammlung Gustav von Klemperer, Dresden 1928, S. 165, Nr. 613; [1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 1-2, Fritz Fichtner (Direktor der Porzellansammlung) an Ministerium für Volksbildung, 01.12.1938; [4] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 5, (nachrichtlich) Fritz Fichtner, 02.12.1938, entspricht der Anlage zu Bl. 4, Fritz Fichtner an Ministerium für Volksbildung, 03.12.1938; [5] Rudolph 2007, S. 45; [6] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 1, Reichsministers der Finanzen an Oberfinanzpräsident Dresden, 04.01.1943; ebd., Bl. 10, Oberfinanzpräsident Dresden an Reichsstatthalter Sachsen, 14.01.1943; [7] Archiv der Porzellansammlung, Verzeichnis der außerhalb von Dresden geborgenen Kunstwerke, unpag., ca. 1943; SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 13, (nachrichtlich) A. Richter (Oberregierungsrat, Sächsische Staatskanzlei) an Direktor der Porzellangalerie, 08.04.1943; ebd., Bl. 21, Fritz Fichtner an Sächsische Staatskanzlei, 30.04.1943; ebd., Bl. 48, Fritz Fichtner an Hermann Voss (Sonderbeauftragter für Linz), 25.08.1943; [8] Archiv der SKD, 02/VA 53, unpag., (nachrichtlich) Leuschner (Reg. Ass., Ministerium für Volksbildung), 26.03.1945.Katalog | catalogue: Externer Link"
Fundmeldung;Einzelobjekt;573200;;"Decorative plate with dedicatory inscription to the Rabbi of the Satmar Community";"1801/1900 [Datierung]";"Kunsthandwerk / -gewerbe";"B50.02.0577;136/047";"Object Name: PlateSubject: Dinnerware and serving dishesDedicatory inscription in Hebrew mentions that the plate was donated in honor of the Rabbi and Chief of the Rabbinical Court of the Satmar Community, Avraham, son of Reizle Schoenbrunn";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 5973";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573200;
Fundmeldung;Einzelobjekt;532813;"Hartmann, Ludwig [Künstler:in]";"Rastende Bauern und Pferde";;Gemälde;"Mü. 1817/2; 80004951";"Links die Pferdegruppe, links daneben zwei Bauern, davor ein Pflug.";;2016-03-08;"Bundesamt für Auswärtige Angelegenheiten
Kirchhofstraße 1-2
14776 Brandenburg
I-AU-RL@bfaa.bund.de";https://www.lostart.de/de/Fund/532813;
Suchmeldung;Einzelobjekt;589567;"Toulouse-Lautrec, Henri de [Künstler:in]";"Paula Brébion";"1893 [Datierung]";Druckgrafik;"HTL 04";"im Stein links unten Monogramm; 3. Tafel aus der Folge „Le Café Concert“„Die 1861 in Paris geborene Sängerin und Tänzerin Paula Brébion war einer der Stars der Pariser Cafe-Concerts. Sie trat im ‚Eldorado‘, im ‚Alkazar‘ und in der ‚Scala‘ auf. Der Schriftsteller Goerges Montorgu-eil beschrieb sie als ‚dunkel und kräftig, mit wasserhellen, weit geöffneten Augen und der Lispelstimme eines kleinen Mädchen, wenn sie ihre hübschen Arme wehmütig ausstreckt und unablässig singt: >Ah, how I love the soldiers-boys<. Bereits als 6-jährige trat sie auf der Bühne auf und ihre Mutter, ebenfalls Künstlerin, unterstützte den Kinderstar. Später wurde sie eine der berühmtesten Stars der Pariser Unter-haltungsszene. Doch Toulouse-Lautrec nutzte einen sehr profanen Moment, sie darzustellen. Sie schminkt sich in ihrer Garderobe und trägt gerade ihr Makeup auf: Ihr Zeigefinger und ihre Augenwimpern scheinen sich anzuziehen.“ (UW)";"Sammlung Eduard Fuchs von spätestens 1906 bis 1933; 25.10.1933 Beschlagnahmung durch die Gestapo; Versteigerung Auktionshaus C. G. Boerner, Leipzig: am 23.05 und am 24.05.1938 wurde dieses Blatt sowie elf andere Lithographien als Konvolut Nr. 910 angeboten: „Toulouse-Lautrec, H. de. 11 (12) Bl: Paula Brébion. Lithographie Fol. Del. 30“; ersteigert für 150,- RM (Schätzpreis: 150,- RM) von einem bisher unbekannten Kunsthändler oder Sammler Novi (Protokollband der Auktion mit Namen und Preisen ist beim Auktionshaus Boerner, Düsseldorf noch vorhanden); Verbleib unbekannt";2020-07-01;"Dr. Dipl. Journ. Ulrich Weitz (Agentur für Kunstvermittlung)
+49 (0) 711 7657184
weitz.kunst@gmail.com
Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/589567;"Delteil, Loys, Le Peintre-Graveur Illustré X –XI, H. de Toulouse-Lautrec, Paris 1920 (Deltail 27 I); Auktionskatalog 197: Sammlung F. Berlin, C.G. Boerner Leipzig, 1938, S. 43; Adriani, Götz, Toulouse-Lautrec. Das gesamte graphische Werk, Köln (Dumont) 1986, Nr.18, S. 51"
Fundmeldung;Einzelobjekt;577983;"Unbekannt [Künstler:in]";"Dekorativer Haken";"1724 [Datierung]";"Kunsthandwerk / -gewerbe";"Z 2152";"Langrechteckiges Blech, das an einem Ende als Haken ausläuft. Auf der Schauseite sind die Jahreszahl ANNO 1724, die Initialen M C:P:H sowie ein Herz eingekerbt. Von ursprünglich zwei Messingplättchen, die die Jahreszahl von den Initialen abgrenzte ist eines verloren.";"1937 Siegfried Lämmle, München, an GNM
Status
gütliche Einigung";2018-07-09;"Germanisches Nationalmuseum
Nürnberg
Kornmarkt 1
90402 Nürnberg
90105 Nürnberg
(0911) 13310
(0911) 1331200
info@gnm.de
http://www.gnm.de";https://www.lostart.de/de/Fund/577983;
Fundmeldung;Einzelobjekt;593012;"Foertsch, Paul [Künstler:in]";Hochgebirgstal;;Gemälde;11815;"Vor einer leicht beschneiten Bergkette unter meist bedecktem Himmel führt vorne ein Fußweg den Berghang nach rechts hinab zum Mittelgrund. Hier treffen sich zwei weitere Wege auf dem Wiesenhügel. Einer führt hinter den links aufragenden Berghof, der andere hinab zu den Häusern im Tal, von denen ein dunkler Tannenhang nach links aufsteigt und den ferneren Talkessel verdeckt. Junge Bäume flankieren vorne das Bild.";"o.D. - o.D. Paul Förtsch (1888 - 1972) o.D. - 1940 Verbleib unbekannt1940 - 1945 NSDAP, Parteiforum Berchtesgaden, Berchtesgaden 27.04.1946 - 10.06.1949 Central Collecting Point, Münchner Nummer 26719, München, Sicherstellung durch amerikanische Alliierte 10.06.1949 - 22.02.1952 Ministerpräsident Bayern, treuhänderische Übergabe durch amerikanische Alliierte 22.02.1952 - 22.01.1953 Treuhandverwaltung von Kulturgut beim Auswärtigen Amt der Bundesrepublik Deutschland, München, treuhänderische Übergabe durch Bayerischen Ministerpräsidenten Seit 22.01.1953 Bayerische Staatsgemäldesammlungen, München, Übereignung von Bayerischem Landesamt für Vermögensverwaltung und Wiedergutmachung an den Freistaat BayernFür weiterführende Auskünfte wenden Sie sich bitte an den angegebenen Kontakt zur Meldung.";2021-01-05;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/593012;
Suchmeldung;Einzelobjekt;170987;"Cignani, Carlo (Kopie nach) [Künstler:in]";Caritas;;Malerei;"Ahv 551";;"Vor 1826 in der Kunstkammer (vgl. Inventar 1826). 1943 noch in der Bibliothek vorhanden (Katalog 1943, Bl. 387), Ende Januar 1946 Verlust im Schloss Friedenstein; seitdem Verbleib unbekannt.";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/170987;"Inventar 1826 (Verzeichnis), Abt. XII, Nr. 36; Inventar 1854 Schneider, Abt. XI, Nr. 57; SSFG, SM, Archiv, Akte 3405; Katalog 1943, Bl. 387; Verlustdokumentation Neumeister"
Fundmeldung;Einzelobjekt;576044;"Sperl, Johann [Künstler:in]";"Auf der Wiese";"1897 [Datierung]";Gemälde;02995;"Landschaft; Signatur u. r.: J. Sperl 97";"Ankauf Galerie Wolfgang Gurlitt, Berlin 1943";2018-03-07;"Museum im Kulturspeicher Würzburg
Oskar-Laredo-Platz 1
97808 Würzburg
+49(0)931 32 22 50
+49(0)931 32 22 518
museum.kulturspeicher@stadt.wuerzburg.de
Dr. Henrike Holsing (Stellvertretende Leiterin)
+49(0)931 32 22 512
henrike.holsing@stadt.wuerzburg.de";https://www.lostart.de/de/Fund/576044;"Aukt.-Kat.:Dorotheum [Hrsg.]: Ölgemälde, Aquarelle, Zeichnungen u. Graphik, Plastiken, Bildteppiche u.a. Textilien, Möbel, alte kunstgewerbliche Arbeiten aus Gold, Silber, Porzellan und Glas: Versteigerung: Dienstag, den 2., Mittwoch, den 3., Donnerstag, den 4. und Freitag, den 5. Juni 1942 (Katalog Nr. 475) Wien, 1942, S. 15, Tafel 32; Literatur: Moritz, Werner: J. Sperl 1840-1914. Rosenheim 1990, S. 161."
Suchmeldung;Einzelobjekt;582978;"Unbekannt [Künstler:in]";"Friedrich August I. (der Starke) von Sachsen. 1694/1733.";"1695 [Datierung]";"Medaille / Plakette";;"Goldene Spielmarke. Vs: Fuchs, Rs: Spielgerät.";"Alter Bestand Münzkabinett Weimar; im Juni 1945 in der US-Ortskammandatur Weimar gestohlen; Auktion Grunthal & Gans, New York, 5. Juni 1950, Nr. 9, lot 3.";2019-04-30;"Klassik Stiftung Weimar / Direktion Museen
Frauenplan 1
99423 Weimar
+49 (0) 3643 545 310
+49 (0) 3643 545 356
museen@klassik-stiftung.de
http://www.klassik-stiftung.de/start/";https://www.lostart.de/de/Verlust/582978;"Verlustliste Münzkabinett 1945 Nr. 201"
Fundmeldung;Einzelobjekt;592316;"Unbekannt [Künstler:in]";"Mensis Junius 1722";"1701/1800 [Datierung]";Druckgrafik;"VI 136";"Verso handschriftlich bezeichnet „Zu Arch.-Nr. B 58“ sowie mit rotem Kreidestift „IV/66“";"23. Juni 1941 Stadtmuseum Oldenburg, erworben durch Ankauf beim Kunstantiquariat Karl Gerlinghaus, München 23, vermittelt durch Landesobermedizinalrat Dr. W. Rau von der Landesversicherungsanstalt Oldenburg-Bremen.";2020-11-27;"Stadtmuseum Oldenburg
Am Stadtmuseum 4-8
26121 Oldenburg 
+49 (0)441 235 2881
stadtmuseum@stadt-oldenburg.de
http://www.stadtmuseum-oldenburg.de/
Dr. Steffen Wiegmann (Museumsleiter)
+49 (0)441 235 2882
Dr.Steffen.Wiegmann@stadt-oldenburg.de";https://www.lostart.de/de/Fund/592316;
Suchmeldung;Einzelobjekt;593621;"Porzellanmanufaktur Meissen [Manufaktur]";"Raub der Europa";"1749-53 (um) [Datierung]";Kleinkunst;;"Die Figurengruppe ist auf einem flach gewölbten und mit Blumen belegten Sockel platziert. Europa sitzt auf dem Stier und ist in ein mit Zweigen gemustertes Tuch gehüllt, welches ihren Oberkörper frei lässt. Sie steht in Blickkontakt mit einer links knienden Frauengestalt, die ihr Blumen reicht. Diese ist in ein mit kleinen Zweigen gemustertes Tuch gehüllt, dass ihre rechte Brust frei lässt. Vor dem Stier sitzt eine weitere Frau, die die Blumengirlande, welche um den Stierkopf gelegt ist, umfasst. Ihr mit kleinen, gepunkteten Blumen gemustertes Gewand bedeckt nur ihren Schoß. Zwischen den beiden Frauen steht ein Blumenkorb. Der Stier legt seinen Kopf in stolzer Pose leicht nach hinten. Modell: Johann Joachim Kaendler zugeschrieben.";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; […] [3].";2021-02-08;;https://www.lostart.de/de/Verlust/593621;"Staatliche Kunstsammlungen Dresden, Archiv der Porzellansammlung, Probedrucke, Blatt 51, a (Porzellansammlung Gustav von Klemperer, Dresden 1928). Das hier genannte, auf diesem Probedruck zum Katalog der Porzellansammlung Gustav von Klemperer abgebildete Objekt ist nicht im Katalog von 1928 aufgeführt. Vgl. Katharina Christiane Herzog, Mythologische Kleinplastik in Meißener Porzellan 1710-1775. Inaugural-Dissertation zur Erlangung der Doktorwürde der Philosophischen Fakultät der Universität Passau. Zürich, Juni 2012, S. 98-100, Kat.-Nr. 104, Tafel 48. Dort weitere Literatur und Vergleichstücke. [1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] Unklar ist, zu welchem Zeitpunkt und unter welchen Umständen das Stück die Porzellansammlung von Klemperer verließ; es ist weder in den einschlägigen Unterlagen zur sogenannten ""Sicherstellung"" der Sammlung von Klemperer (November 1938) noch in den Quellen zur kriegsbedingten Auslagerung der Sammlung aufgeführt. Katalog | catalogue: Externer Link"
Suchmeldung;Einzelobjekt;315943;"Gentz, Heinrich [Künstler:in]";"Grundriß des architektonischen Halbzirkels zum Monument Friedrichs II.";"1805 [Datierung]";Zeichnung;;"Zum Denkmal Friedrichs des Großen und dessen architektonischer Umgebung. [ Die figürlichen Details vermutlich von J.G. Schadow, vgl.Kat. 2149. Zum Denkmal Friedrichs des Großen bearbeitete Gentz nacheinander drei Denkmalentwürfe zu den Ausschreibungen von 1791 (1. Entwurf), 1796 (2. Entwurf) und 1805 (3. Entwurf / Verschönerungsplan).]; Blatt 2; Bez.: II";;2006-08-28;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/315943;
Suchmeldung;Einzelobjekt;578896;"unbekannt [Verfasser:in]";"Schenkungsurkunde des Kaisers Maximilian I.";"1504-05-06 [Dokumentdatum]";"Urkunde / Faksimile";303;"Inhalt der Urkunde betrifft die Schenkung der mittelalterlichen Neunkirchner Synagoge von Kaiser Maximilian I. an die Marienbruderschaft (nach der Vertreibung der Juden aus Neunkirchen, Wr. Neustadt und der Steiermark 1496, wurde das Gebäude von 1505 bis 1738 als Kirche genutzt.)";"Dem Jüdischen Museum Wien von Mathias Bersohn am 30. 4. 1897 geschenkt. Im Museumsführer (1906) unter Nr. 204 eingetragen.";2018-08-24;"Jüdisches Museum Wien
Dorotheergasse 11
1010 Wien
0043 1 535 04 31
0043 1 535 04 24
info@jmw.at
http://www.jmw.at
Dr. Danielle Spera (Direktorin)
Danielle.Spera@jmw.at
Dr. Gabriele Kohlbauer-Fritz (Sammlungsleitung & Kuratorin)
Gabriele.Kohlbauer@jmw.at";https://www.lostart.de/de/Verlust/578896;
