Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;5000001284;;"Nürnberger Deckelpokal";"1612 [Datierung]";"Kunsthandwerk / -gewerbe";;;"Verlustgeschichte: Dresdener Bank Berlin Friedenau, Berlin, 23.05.-24.07.1945";2003-02-07;;https://www.lostart.de/de/Verlust/5000001284;
Fundmeldung;Einzelobjekt;533598;"Stenglin, Philipp (?) [Künstler:in]";Becher;"1700 (um) [Datierung]";Gefäß;"S 782/11a";"Schlangenhaut; 2 Marken (Zirbelnuss und PS); Tremulierstich";"Am 01.07.1939 über die städtische Pfandleihanstalt Stuttgart erworben.";2016-09-02;"Landeshauptstadt Stuttgart
StadtPalais - Museum für Stuttgart 
Konrad-Adenauer-Str. 2
70173 Stuttgart
0711/216 258 00
stadtpalais@stuttgart.de
https://www.stadtpalais-stuttgart.de/
Dr. Edith Neumann  (Stv. Direktorin / Leitung Sammlung)
0711 216-25820
edith.neumann@stuttgart.de
Harriet Müller (Registrarin)
Harriet.Mueller@stuttgart.de";https://www.lostart.de/de/Fund/533598;
Suchmeldung;Einzelobjekt;584612;"Unbekannt (China) [Künstler:in]";"Tasse (gehört zu ČDU 779)";"1750-1800 [Datierung]";Gefäß;"ČDU 778";;"Kunstsammlung Dr. Adolph Fürst zu Schwarzenberg, ehemals Schloss Červený Dvůr; 1940 von der Gestapo beschlagnahmt; momentaner Aufbewahrungsort Schloss Hluboka";2019-10-18;;https://www.lostart.de/de/Verlust/584612;"Filip Suchomel, 300 Treasures. Chinese Porcelain in the Wallenstein, Schwarzenberg & Lichnowsky Family Collections, Prag 2015 (mit Abb.)"
Suchmeldung;Einzelobjekt;428439;"Unbekannt (Deutsch) [Künstler:in]";"Kissen mit Christkind";"1600 [Datierung]";"Gebrauchs- / Raumtextilie";"404 (Graupe)";"Südwestdeutschland - Die Platte aus Wolle und Metallfäden gewirkt. Auf rotem Grunde von einer Blumenranke umgeben die Marterwerkzeuge. Davor liegt in einem Körbchen das Christkind, das eine kniende Nonne anbetet. Die Lücken zwischen den dargestellten Gegenständen sind durch Blumen ausgefüllt. Datiert.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 404; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): Rosenbaum, 440,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428439;
Suchmeldung;Einzelobjekt;311365;"Pigalle, Jaen-Baptiste [Künstler:in]";Venus;"1748 (nach) [Datierung]";"Plastik / Skulptur";;"Gipsabguß vom Orginalmarmor von 1748";;2005-11-04;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/311365;
Suchmeldung;Einzelobjekt;584476;"Unbekannt (China) [Künstler:in]";"Topf-förmige Vase";"1690 (ca.) [Datierung]";Gefäß;"ČK 3827/2";;"Kunstsammlung Dr. Adolph Fürst zu Schwarzenberg; 1940 von der Gestapo beschlagnahmt; momentaner Aufbewahrungsort Schloss Cesky Krumlov";2019-10-18;;https://www.lostart.de/de/Verlust/584476;"Filip Suchomel, 300 Treasures. Chinese Porcelain in the Wallenstein, Schwarzenberg & Lichnowsky Family Collections, Prag 2015 (mit Abb.)"
Suchmeldung;Einzelobjekt;44367;"Harper, Johann [Künstler:in]";"Fähnrich Graf zu Dohna";;Malerei;"GK I 3668";;"Stadtschloss Potsdam (P-SCHL)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/44367;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 213"
Fundmeldung;Einzelobjekt;572946;;"Torah ark curtain";"1901/1945 [Datierung]";"Kunsthandwerk / -gewerbe";"B50.02.1930;152/061";"Object Name: Torah ark curtainSubject: Torah ark curtains and valancesHebrew inscription: ""Made by Mordechai Tzvi, son of the late Chaim Feigenblatt""";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: T345";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/572946;
Suchmeldung;Einzelobjekt;92054;"Ribera, Jusepe de [Künstler:in]";"Der Heilige Sebastian";"1636 [Datierung]";Gemälde;"405 B";"Tafelmalerei: Bild: der heilige Sebastian, der an einen Baum oder Pfahl gefesselt ist, wird von Pfeilen durchbohrt; fesseln; Baum; Pfeiler; Pfeil; Bez. links unten: Jusepe de Ribera panol./F 1636; Signatur: Jusepe de Ribera panol./F 1636; Maße: 200 x 149 cm";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 405 B; Zugangsart: Ankauf; Zugangsdatum: 1874; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Aachen; (private) Sammlung: Suermondt, Barthold; Besitzzeit: bis 1874";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/92054;
Suchmeldung;Einzelobjekt;473037;"Chodowiecki, Daniel Nicolaus [Künstler:in]";"Ziethen, sitzend vor seinem Könige";"1786 [Datierung]";Druckgrafik;;"Versammlung von Offizieren bei dem Besuch König Friedrich des Großen in Wustrau, im Vordergrund der sitzende General Hans Joachim von Ziethen in Husarenuniform sowie der König stehend, im Profil nach links; Rahmen: Außenmaße: 58 x 68 cm;";"Kunstsammlung Hugo Raussendorff, Stiftung an die Stadt Charlottenburg 1911/12; Kriegsverlust";2013-04-30;"Museum Charlottenburg-Wilmersdorf
Villa Oppenheim
Schloßstraße 55
14059 Berlin-Charlottenburg
http://www.villa-oppenheim-berlin.de
Elke von der Lieth (Leiterin Kulturamt)
+49 (0) 30 902 92 41 00
elke.vonderlieth@charlottenburg-wilmersdorf.de";https://www.lostart.de/de/Verlust/473037;"Kunstwerke im Hause Raussendorff, dargebracht von Dr. Hugo Raussendorff und Franz Weinitz, Berlin 1895, Kat. Nr. II-3; Verzeichnis der in Berlin befindlichen beweglichen Kunstgegenstände, hrsg. v. Magistrat Berlin 1928, A-197; Wilhelm Engelmann, Daniel Chodowieckis sämmtliche Kupferstiche, Georg Olms 1997, S. 195f, Kat. Nr. 565; SammlerStücke. Der Berliner Kunstsammler Hugo Raussendorff (1832–1908) und die Charlottenburger Kunstdeputation. Hrsg. Elke von der Lieth, Katalog bearb. v. Sabine Meister, Berlin 2008, S. 156"
Suchmeldung;Einzelobjekt;427868;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";Teekrügel;"1735 (um) [Datierung]";Gefäß;"765 (Graupe)";"In Form eines aufrecht sitzenden Eichhorns, das drei zusammenhängende Haselnüsse in den Vorderpfoten benagt. Die Rosette des türkisgrünen Halsbandes mit vier goldenen Schellen dient als Einguß, eine Haselnuß als Ausguß. Das Fell braun gestrichelt, Bauch und Seiten weiß. Marke: Schwerter. Modell von Kändler.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 765; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): Klemm, 250,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/427868;
Fundmeldung;Einzelobjekt;576856;"Klein, Anton Edler von [Herausgeber]";"Leben und Bildnisse der Grosen Deutschen : von verschiedenen Verfassern und Künstlern Deutschen (Band 3)";"1791 [Erscheinungsdatum]";Buch;"1.2° 12-3";"1 Band (Provenienzmerkmal entfernt)";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/576856;
Suchmeldung;Einzelobjekt;451474;"Unbekannt (Deutsch (Oberdeutsch)) [Künstler:in]";"Hl. Anna selbdritt mit den beiden hll. Elisabeth";"1470 (nach) [Datierung]";Malerei;9447;;"1927 von WAF in Staatsbesitz (Wittelbacher Landesstiftung für Kunst und Wissenschaft) übergegangen; bei Kriegsbeginn noch auf der Burg in Nürnberg, es ist nicht auszuschließen, dass es im Kriegsverlauf ausgelagert wurde, jedoch ist mit der Zerstörung während der Bombardierung oder Plünderung zu rechnen";2012-02-13;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Verlust/451474;
Suchmeldung;Einzelobjekt;121700;"Crespi, Giuseppe Maria [Künstler:in]";"Der barmherzige Samariter";;Zeichnung;37/662;;"H. W. Campe (L. 1391); J. F. Lahmann (L. 1656c)";2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/121700;
Suchmeldung;Einzelobjekt;92411;"Rubens, Peter Paul [Künstler:in]";"Drei Reiter in verschiedenen Stellungen";;Gemälde;797;"Tafelmalerei: Bild:";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Gemäldegalerie; Inv. Nr. 797; Zugangsart: Überweisung; Zugangsdatum: 1829; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Berlin & Potsdam; (halböffentliche) Sammlung: Königliche Schlösser; Besitzzeit: bis 1829";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/92411;
Suchmeldung;Einzelobjekt;297608;"Unbekannt (Niederländisch / 1941 J. Ruisdael zugeschrieben) [Künstler:in]";"Haarlem von der Overveen Düne";"1601/1700 [Datierung]";Malerei;;"Die Bleiche bei Haarlem, dessen Silhouette mit der St.-Bravo-Kirche den Horizont beschließt. Grauer Wolkenhimmel.";"J. Porges, Paris; Böhler, München; 1915 Sammlung Salomonsohn, Berlin; 19.- 21.05.1941 Auktion Hans W. Lange, Berlin, lot 24 (lt. Weltkunst-Preisbericht verkauft für 2.000 RM); 1974 Privatbesitz, Zürich";2004-01-21;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/297608;
Suchmeldung;Einzelobjekt;404383;"Erbstatthalterin Wilhelmine von Oranien [Künstler:in]";"Miniaturbildnis einer Dame mit Urne (Gräfin von Solms)";"1785 [Datierung]";Malerei;"GK I 41571; HM 461";;"Hohenzollernmuseum, Schloss Monbijou, Berlin; Verlust 1945.";2008-05-22;"Michaela Blankart (Generalverwaltung)
+49 (0) 30 803 1138
berlin@preussen.de
Stefan Schimmel (Kunstsammlungen)
+49 (0) 30 803 1138
schimmel@preussen.de";https://www.lostart.de/de/Verlust/404383;
Suchmeldung;Einzelobjekt;239780;"Unbekannt [Künstler:in]";"Lebensgroßes Porträt des Kurfürsten Johann Georg III.";;Malerei;"V 165";"Das lebensgroße Porträt des Kurfürsten Johann Georg III. Geschnitzter und vergoldeter Rahmen aus der Zeit um 1720/1730";"Inventar Pretiosen-Saal 1879.";2001-10-11;"Staatliche Kunstsammlungen Dresden
Grünes Gewölbe
Taschenberg 2
01067 Dresden
(0351) 4914 8591
gg@skd.museum
https://www.skd.museum/
Direktion
(0351) 4914 8590
gg@skd.museum";https://www.lostart.de/de/Verlust/239780;
Suchmeldung;Einzelobjekt;319613;"Porzellanmanufaktur Meissen [Manufaktur]";"weißes Reisefrühstücksservice mit blauen geschuppten goldrandigen Bordflächen, bunten Blumen und Watteauszenen";"1750 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"HM 1391";"Mehrteiliges Reisefrühstücksservice (Schwertermarke) mit polychromem Watteau- und blauem Schuppendekor, ornamentierte Goldrahmung, bestehend u.a. aus einer ovoiden Kaffeekanne (18 cm) mit Stielgriff und Kranenverschluss auf drei Beinen, einer Teekanne mit Henkel (15 cm), einem Milchkännchen, einer Deckeldose und verschiedenen Kaffee- (8 cm) und Teetassen (6 cm) mit Untertassen.";"Verlust: Hohenzollernmuseum, Schloss Monbijou, Berlin, 1945";2006-12-12;"Michaela Blankart (Generalverwaltung)
+49 (0) 30 803 1138
berlin@preussen.de
Stefan Schimmel (Kunstsammlungen)
+49 (0) 30 803 1138
schimmel@preussen.de";https://www.lostart.de/de/Verlust/319613;
Suchmeldung;Einzelobjekt;319438;"Cavedone, Giacomo (zugeschrieben) [Künstler:in]";"Verkündigung an Maria";;Malerei;;;"Sammlung Eugen Platky (bis 1922); ab 1922 Hedwig Platky geb. Hirsch, Leipzig; Verlust 1933 bis 1942 in Leipzig; Verbleib unbekannt";2006-11-23;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/319438;
Suchmeldung;Einzelobjekt;521234;"Unbekannt (Chinesisch) [Künstler:in]";Weingefäß;"206 (v. Chr.)/220 [Datierung]";"Kunsthandwerk / -gewerbe";;"mit Henkel, auf drei kantigen Füßen, schöne Patina";"Sammlung Rudolf Mosse; Versteigerung, Berlin (Auktions-Haus ""Union"") 1934-6-6, Kat.Nr. 46";2014-09-02;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/521234;
Suchmeldung;Einzelobjekt;256744;"Frey, Johann Jakob [Künstler:in]";"Santa Scolastica bei Subiaco";"1851 [Datierung]";Malerei;"A II 475";"Tafelmalerei: Bild: Berge, Gebirge & Abtei, Kloster, Konvent in der römisch-katholischen Kirche & Landstraße, Weg, Pfad & Bäume & Mönch(e), Klosterbrüder";"1925 Geschenk von Herrn Hugo Perls, Berlin (Ankauf aus amerikanischem Privatbesitz, Sammlung Wendland). 1945 im Flakturm Zoo verschollen";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/256744;
Fundmeldung;Einzelobjekt;436534;"Unbekannt (Philipp Otto Roos-Nachfolger) [Künstler:in]";"Reitender Schäferknabe";;Gemälde;"G 1683";"NS-Inventarisierung: unbekannt";"Provenienz unsicher - evtl. Kunsthandlung Plober an ""Sonderauftrag Linz"" am 29.7.1943 um RM 36.500 verkauft über Vermittlung von Kunsthändler Kurt Köster";2011-05-25;"Oberösterreichische Landesmuseen
Museumsstraße 14
4010 Linz
info@landesmuseum.at
http://www.landesmuseum.at
Kirchmayr, Birgit (Projektmitarbeiterin)
+43 732 2468 8842
birgit.kirchmayr@jku.at";https://www.lostart.de/de/Fund/436534;
Fundmeldung;Einzelobjekt;586768;"Goldschmitt, Bruno [Künstler:in]";"Deutsches Land";;Druckgrafik;;"Ex. 56/140; Halbpergamentmappe mit 10 Radierungen, gedruckt von Heinrich Wetteroth, herausgegeben im Verlag Julius Schröder, München. Die Blätter sind jeweils rechts unten bezeichnet ""Goldschmitt"" und mit einer Exemplarnummer (ohne Auflagennummer) nummeriert. Auf der Innenseite der Mappen-Rückwand Etikett ""H. Trittler. Kunsthandlung. Frankfurt a/M. Goetheplatz 6-8"".";"zwischen 1921 und 1928 von der Kunsthandlung Heinrich Trittler, Frankfurt am Main, verkauft; im September 1943 durch den OFP Hessen in Darmstadt an die Gemäldegalerie und das Altertumsmuseum der Stadt Mainz überwiesen, Finanzamts-Kenn-Nummer: M. St. 88/851. Wahrscheinlich im September 1942 vom Finanzamt Mainz nach der Deportation der Eigentümer beschlagnahmt. Die Identität des Eigentümers/der Eigentümerin (vermutlich ein Mainzer Sammler mit Spezialisierung auf Druckgraphik der Berliner Secession und der 1920er Jahre) konnte bislang nicht geklärt werden.";2020-03-30;"Landesmuseum Mainz
55116 Mainz
(06131) 28570
(0631) 285757
http://www.landesmuseum-mainz.de
Dorothee Glawe M.A. (Provenienzforschung)
dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/586768;
Suchmeldung;Einzelobjekt;308645;"Unbekannt [Künstler:in]";"Porträt Emma von Brand, geb. Freiin von Rössing";"1842/1905 [Datierung]";Gemälde;203;;"Bis 29. Januar 1945 Teil der Ahnengalerie der Familie von Brand auf Schloß Lauchstädt (Neumark), danach von sowjetischen Soldaten abtransportiert.";2005-06-06;;https://www.lostart.de/de/Verlust/308645;
Suchmeldung;Einzelobjekt;5000010166;"Ostade, Adriaen van [Künstler:in]";"Szene in einer Bauernkate";;Zeichnung;;;"Otto Gerstenberg; 1935 Margarethe Scharf; Verlust vermutl. 1937, Berlin";2009-03-18;;https://www.lostart.de/de/Verlust/5000010166;
Suchmeldung;Einzelobjekt;304396;"Unbekannt (Französisch) [Künstler:in]";"Chinesische Schlachtenszene";"1765 (um) [Datierung]";Druckgrafik;39;"Französischer Kupferstich mit chinesischer Schlachtszene in Gebirgslandschaft aus der Folge von 16 Blättern ""Die Vorfälle des Krieges gegen die Tartaren"", gestochen nach Attiret und Castiglione von Lebas u. a.; Größe mit Rahmen: 59/60 x 97 cm (vgl. Inv.-nr. 40)";"bis 1942 Sammlung Max Rüdenberg, Hannover; am 1. Juli 1942 konfisziert und im Januar 1943 versteigert bei Urban in Hannover";2004-07-01;;https://www.lostart.de/de/Verlust/304396;
Suchmeldung;Einzelobjekt;112108;"Busch, Wilhelm [Künstler:in]";"Am Schreibpult";;Zeichnung;37/702;"Verso: Findling, auf dem ein Mann sitzt, Bleistift. Bezeichnung: Großer Stein/bei Oesteringhusen. Signatur: Unten links: W. B.";"Gestiftet von J. F. Lahmann, Dresden, (L. 1656c).";2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/112108;"Baldin, Viktor: Liste der Kunstwerke aus dem Besitz der Kunsthalle Bremen, die der Autor nach dem Krieg nach Moskau brachte; Manuskript (maschinenschriftlich ?) in der Kunsthalle Bremen; ca. 1989 Nr. 245/85. Lugt, Frits: Les Marques de collections de dessins et d&apos;estamps; Amsterdam; 1921; Supplement: La Haye; 1956 Nr. 1656c"
Suchmeldung;Einzelobjekt;256665;"Rahl, Carl [Künstler:in]";"Bildnis Christine Hebbel, geb. Enghaus";"1858 [Datierung]";Gemälde;"A I 1115";"Tafelmalerei: Bild: Pendant zum Bildnis Friedrich Hebbel in der NG. Porträt eines Schauspielers, einer Schauspielerin & auf einer Erhebung sitzen (weibliche Figur) & erhobene Arme & zusammengerollte, gefaltete Schriftrolle";"1911 Vermächtnis der Dargestellten
Auslagerung (Berlin, Flakbunker Zoo)";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/256665;
Fundmeldung;Einzelobjekt;218874;"Bürkel, Heinrich [Künstler:in]";Kartoffelernte;;Malerei;mü10724;"Links Bach, dahinter Bauern und Bäuerinnen, Dorf und Gebirge. Rechts vorn Wagen, zwei Pferde und lagernde Kuh. Staffagefiguren. Rechts Kinder Kartoffelfeuer anlegend. Dahinter Böschung mit Bäumen. Signatur: HBÜRKEL";;2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/218874;
Suchmeldung;Einzelobjekt;576753;"Epstein, Jehudo [Künstler:in]";"Porträt Max Sborowitz";;Zeichnung;;"signiert ""Bruder (?) Sborowitz zur fr. Gedenken""Quelle: Photoalbum, Privatarchiv.";"Sammlung Max und Irma Sborowitz, Proßnitz (Prostějov)/Tschechien; 1939 (um/nach)Beschlagnahme durch deutsche Behörden in Proßnitz (Prostějov)/Tschechien; Verbleib unbekannt";2018-05-04;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/576753;
Suchmeldung;Einzelobjekt;297781;;"Relieffragment eines Nackten";;"Plastik / Skulptur";"E 29";"Karikaturhaft. Hände am Hals, Rippen übertrieben gegeben. Roter Überzug";"Erworben in Smyrna durch S. Loeschke; Verlustgeschichte: Preussische Seehandlung (Gendarmenmarkt, Berlin) Mai 1945.
Auslagerung (Berlin, Preußische Staatsbank / ehem. Seehandlung am Gendarmenmarkt (Behrenstraße 26) (Tresor))";2004-01-23;"Humboldt-Uni Berlin
Winckelmann-Institut
10099 Berlin
030-20932265
030-20932494
winckelmann@culture.hu-berlin.de
http://www2.hu-berlin.de/winckelmann
Dr. Agnes Henning (Wissenschaftliche Mitarbeiterin / Sammlungsleitung)
+49 30 2093 98127
Agnes.Henning@hu-berlin.de";https://www.lostart.de/de/Verlust/297781;
Suchmeldung;Einzelobjekt;436028;"Menzel, Adolph [Künstler:in]";"Landschaft mit drei Hütten";;"Mappenwerk / Skizzenbuch";;"Nr. 5, VI., Radierversuche, Mappe, enthaltend Titelblatt, sechs Radierungen und drei Dubletten, 1. Auflage";"21.03.1942 Auktion bei Galerie Fischer, Luzern, Nr. 345 f); 1942 Erwerb durch Posse";2011-05-10;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/436028;
