Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;427998;"Unbekannt (Deutsch (Höchst)) [Künstler:in]";Kinderidyll;"1770 (um) [Datierung]";Kleinkunst;"898 (Graupe)";"Auf schräg ansteigendem Rasenboden liegt ein kleiner Junge und bläst in ein goldenes Horn. Vor ihm kniet ein Mädchen, das eine Katze im rechten Arm hält und mit erhobenem linkem Zeigefinger Ruhe gebietet. Ein zweiter barfüßiger Junge hält einen Spitz an der Leine, hebt den rechten Zeigefinger und herrscht den Hund an, der ein Nest mit kleinen Vögeln auf der Schürze am Boden wittert. Staffierung der Kleider in sanftem Purpurrosa, Hellblau, Graublau, Hellgelb und Gold. Rock des Mädchens weiß mit purpurnem Rosenmuster. Marke: Blaues Rad. Ritzzeichen. MS: N 41. M 82.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 898; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): Strauss, 300,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/427998;
Suchmeldung;Einzelobjekt;585623;"Schöpfer, Hans (der Jüngere) [Künstler:in]";"Mansportret / Männerprträt";;Gemälde;"1228 (Goudstikker)";"monogrammiert; auf der Rückseite Aufkleber mit Inventarnummer und Siegel";"Kunsthändler (Paul oder Rudolf ?) Bottenwieser, verkauft an Jacques Goudstikker, Amsterdam, vor November 1928; von den Nazis geraubt, Amsterdam, Juli 1940; Hermann Göring; Alois Miedl, Amsterdam; Verkauf Hahn, Frankfurt a. M., 6. März 1941, verkauft für RM 5.000,-- (an Kunsthändler Wilhelm Henrich, Frankfurt a. M. ?); Lenbachhaus München;Juli 2024 Restitution
Status
restituiert";2020-02-10;"Dr. Ewald Volhard (Ansprechpartner für Rückfragen in Deutschland) (Wantuch Thole Volhard Rechtsanwälte GbR)
+49 (0) 171 227 8411
volhard@wtv-art.com
Yaél M. Weitz (Ansprechpartnerin für Rückfragen weltweit ausgenommen Deutschland) (Freedman Normand Friedland LLP)
+1 646 974 0816
yweitz@fnf.law";https://www.lostart.de/de/Verlust/585623;"Archive / Archives: NL - Stadsarchief Amsterdam, Collection 1341, File 38: (= ""Blackbook""), p. 208; NL - Kunsthandel Pieter de Boer, Amsterdam, Archief Beelddocumentatie; Ausstellung / Exhibitions: Catalogue de la Collection Goudstikker d'Amsterdam. Exposée dans les locaux de la Schilderkundig Genootschap ""Pulchri Studio"". Lange Voorhout 15, La Haye. Novembre 1924, Catalogue no. 28, no. 111, no ill."
Fundmeldung;Einzelobjekt;529244;"Reichsdruckerei Berlin [Künstler:in]";"Druckstöcke / Druckplatten / Druckutensilien / Freimarken / Ganzsachen Helgoland";"1867/1890 [Datierung]";Philatelie;;"Prägedruck / Buchdruck in mehreren DruckgängenDruckstock für die Freimarke (Altdeutschland, Helgoland) passend zu MirNr. 1 I, 1 II, 2, 7, Motiv: Ornament Innenteil Zwickel in den inneren Ecken (zum Medaillon Kopfbild Königin Viktoria 1819 - 1901), insgesamt 13 Teilplatten, dazu gehörende Inventarnummern:3.2009.11093.2009.11123.2009.11173.2009.11183.2009.11193.2009.11213.2009.11233.2009.11243.2009.11333.2009.11343.2009.11473.2009.11493.2009.915";"Verkauf an Julius Goldner im Jahr 1879, 1939 Enteignung des Sohnes, John Goldner, Inhaber des Briefmarkengroßhandels ""Julius Goldner"", Hohe Bleichen 31/32, Hamburg. Abgabe durch die Gestapo Hamburg an das Reichspostmuseum Berlin, 1939-08-35";2015-08-28;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/529244;
Suchmeldung;Einzelobjekt;445304;"Unbekannt (Passau) [Künstler:in]";Panzerstecher;"1500 (um) [Datierung]";"Waffen / Zubehör";"PC 7407";"Panzerstecher mit langer Dreikantklinge. Dreifach eingeschlagene Marke.";"Sammlung Prinz Carl, seit 1883 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445304;
Fundmeldung;Einzelobjekt;569246;"Unbekannt (Schwäbische Werkstatt) [Künstler:in]";"Gnadenstuhl / Die heilige Trinität";"1400 (um) [Datierung]";"Plastik / Skulptur";;"Auf einer rechteckigen grünen Plinthe steht Gottvater mit offenem grauen Haaren und einem weiten roten Mantel und stützt mit beiden Händen den leicht nach links gebeugten Christus. Er trägt die grüne Dornenkrone und einen weißen Lendenschurz und ist vom Gesicht bis zu den Beinen mit Blut übersät. Zu seinen Füßen stehen zwei Engel, der rechte mit einem vergoldeten Kelch in der Hand, der Kelch des linken Engels dagegen verloren.";"vor 1921: unbekannt;1921: Sammlung Carl Jourdan, Frankfurt a. M.;nach 1921: unbekannt, vermutlich aber weiterhin in Familienbesitz, die stückweise die Sammlung veräußerte1937: vermutlich angeboten auf Auktion im Kunsthaus Heinrich Hahn, F.a.M als Nr. 192 „Kleine Alabastergruppe. Die heilige Trinität“, Einlieferer Dr. F. E. (?);nach 1937: unbekannt;spätestens 1954: im Besitz von Dr. Benno Griebert, Baierbrunn bei München;9.7.1954: Ankauf für das Städtische Bodensee-Museum";2017-09-15;"Zeppelin Museum Friedrichshafen
Seestraße 22
88045 Friedrichshafen
+49 (0) 7541 38010
+49 (0) 7541 80181
info@zeppelin-museum.de
http://www.zeppelin-museum.de
Frau Dr. Claudia Emmert (Direktorin)
emmert@zeppelin-museum.de";https://www.lostart.de/de/Fund/569246;"Georg Swarzenski: Deutsche Alabasterplastik des 15. Jahrhunderts. In: Städel-Jahrbuch 1921, Abb. 76"
Fundmeldung;Einzelobjekt;580500;"Unbekannt [Künstler:in]";Seidensamt;"1601/1700 [Datierung]";"Kunsthandwerk / -gewerbe";65/253;"Objekt: GewebeBefund: Im CCP München keine Befunde dokumentiert. Rückseite: aufgenähtes weißes Leinenetikett, darauf handschriftlich mit schwarzer Farbe ""65/253"" (BNM Inv.-Nr.). Keine Angaben zur Vorprovenienz./A.G., 2018Weitere Informationen: Externer Link";"ÜberweisungÜberweisung 1965 Freistaat Bayern. Gemäß der Vereinbarung vom 06.12.1960 zwischen der Bundesrepublik Deutschland und dem Freistaat Bayern. 1965 dem Bayerischen Nationalmuseum (BNM) überwiesen.Von der Treuhandverwaltung von Kulturgut (TVK, tätig von 1952 bis 1962), übernommen vom Central Collecting Point (CCP) München aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946). Provenienzforschung: laut Restitutionskartei (Eingangskarteikarte der Münchner Nummer 7400; Bundesarchiv, B323/659): ""Herkunft: 1941/42 aus Italien an H. Göring/(Auskunft Hofer)"" [= Textilien aus der 'Sammlung Göring' BNM Inv.-Nrn. 65/166, 65/167, 65/174, 65/176.1-3, 65/179, 65/181-182, 65/184, 65/187, 65/189, 65/191-192.2, 65/194-195, 65/198, 65/200, 65/202, 65/212, 65/214.1-257, 65/259-272, 2012/48-49, 2012/54-55, 2012/70-72, 2012/97, 2012/106, 2012/108]; ""Gegenstand: Sammlung von italienischen Seidengeweben/und Brokaten auf 78 Kartons und 2 Petit Point/Stickereien in[sic] Kartons"". Laut Restitutionskartei (Ausgangskarteikarte der Münchner Nummer 7400; Bundesarchiv, B323/659): ""Subject: A Collection of Jtalian[sic]/silk weavings and brocades/on 78 cartons and 2 petits/points[sic] embroideries/on cartons""; ""History and Ownership: All items are of Jtalian[sic] origin, also the description in/type writing - although in German - surely is written in/Jtaly[sic], because it is the same type as used on textiles in 7399/7398 etc., which were bought in Jtaly[sic] legally (after Hofer)"". Laut Alte Ministerpräsidentenkartei (Karteikarte der Münchner Nummer 7400; Bundesarchiv, B323/767): ""A collection of Italian silk/weavings and brocades on/78 cartons and 2 petit points[sic]/embroideries en[sic] cartons""; ""History and Ownership: All items are of Italian origin, also the description in type-writing,/although in German - surely is written in Italym[sic] because: the same type as use[sic]/on textiles in 7399/7398 a.s.o. which were bought in Italy legally/(after Hofer)""; Walter Andreas Hofer (1893-?1971) ist in der ""ALIU List of Red Flag Names"" verzeichnet: ""Hofer, Walter Andreas. Nuremberg. Director of the Goering Collection, and Goering's chief purchasing agent. In custody of US Chief of Counsel, Nuremberg"". Eingang/Receipt (Central Collecting Point München): 06.08.1945; Ausgang/Issue (Central Collecting Point München): 10.06.1949 (Ministerpräsident). Am 29.01.1957/23.02.1957 von der Treuhandverwaltung von Kulturgut über die Finanzmittelstelle München des Landes Bayern gemäß Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring) aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946) in das Eigentum des Freistaats Bayern übergegangen: Nr. 112 [= BNM Inv.-Nrn. 65/216-257, 65/259-272] der Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring). Am 01.02.1961 als 'Überweisung aus Staatsbesitz' an die Bayerischen Staatsgemäldesammlungen; von dort am 26.02.1965 vom Bayerischen Nationalmuseum übernommen. Aus der 'Sammlung Göring': aus dem 'Göring'-Textilkonvolut mit der Münchner Nummer 7400 sind dem BNM vom Freistaat Bayern folgende Objekte überwiesen worden (Münchner Nummer = BNM Inv.-Nr.): 7400 = 65/216-257, 65/259-272; zumTextilkonvolut mit der Münchner Nummer 7400 gehören eventuell auch die BNM Inv.-Nrn. 2012/140.1-2012/196, 2012/246. Vorprovenienz, nach Auskunft von Walter Andreas Hofer (1893-?1971): Italien [vgl. BNM Inv.-Nrn. 65/217-257, 65/259-272]. Zu unbekanntem Zeitpunkt (1941/1942 ?) aus unbekanntem Eigentum/Besitz in die 'Sammlung Göring'. Aufgrund der Provenienzlücke(n) kann ein NS-verfolgungsbedingter Entzug nicht ausgeschlossen werden./A.G., 2018";2019-02-06;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/580500;
Suchmeldung;Einzelobjekt;210617;"Graefenstein, G. Z. [Künstler:in]";"Porträtmedaillon Kurfürst Friedrich August II. von Sachsen";"1745-1755 [Datierung]";"Kunsthandwerk / -gewerbe";"Quelle: Zugangsverzeichnis Nr. 1596";"Ovales Perlmuttmedaillon mit dem Brustbild des sächsischen Kurfürsten nach rechts in hohem Relief. Der Dargestellte trägt einen verzierten Brustharnisch mit dem Band des Polnischen Weißen Adlerordens. Sein Haar ist hinten mit einem breiten Band zum Beutel zusammengebunden und an der Seite lockig nach vorn frisiert. Am unteren Rand des Medaillons befindet sich links die Signatur des Künstlers: „GRAEFENSTEIN. F - GOTHA“. Geschweifter Rahmen aus Schildpatt mit aufgelegten Ornamenten aus vergoldetem Silber: Muscheln und eine Krone am oberen Rand.";"Erworben am 20. Oktober 1925 auf der Auktion Edgar Bolz bei Hugo Helbing, Frankfurt am Main (Auktionskatalognummer 25) zusammen mit nachfolgend aufgeführtem Medaillon für 1000 Mark.";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/210617;"Zugangsverzeichnis Nr. 1596"
Fundmeldung;Einzelobjekt;578136;"Friedrich von Schiller [Autor:in]
Cotta'sche Verlagsbuchhandlung, Tübingen [Verlag]";"Die Horen. Eine Monatsschrift (3. und 4. Band)";"1795 [Erscheinungsdatum]";Buch;1221;"Buchdruck (Gebundene monatliche Zeitschrift)Dritter und vierter Band des ersten Zeitschriftenjahrgangs 1795, gebunden in einem Buch. Band 3 enthält die Stücke 7-9, Band 4 die Stücke 10-12.Beschriftung: 1. Umschlagseite Stempel: B. Mielziner.";"Ankauf am 03.09.1952 für die städtische Sammlung für 60 DM von Buchhandlung und Antiquariat Friedrich Plessing, Stuttgart; stammt aus Besitz von ""B. Mielziner"".";2018-07-12;"Stadtmuseum Tübingen
Kornhausstr. 10
72070 Tübingen
+49 (0)7071 204 1711
+49 (0)7071 204 1797
stadtmuseum@tuebingen.de
http://www.tuebingen.de/stadtmuseum
Frau Daniela Übelhör (Sammlungsbetreuerin)
daniela.uebelhoer@tuebingen.de
Frau Wiebke Ratzeburg  (Leitung Stadtmuseum)
+49 (0)7071 204 1794
wiebke.ratzeburg@tuebingen.de";https://www.lostart.de/de/Fund/578136;
Suchmeldung;Einzelobjekt;484073;"Schiele, Egon [Künstler:in]";"Sitzendes Mädchen im Unterkleid";"1917 [Datierung]";Aquarell;"1977 (D - Kallir 1998)Filmrolle 2 & 4C 2008 61 / 388769";"Kallir 1998: ""Signed and dated, lower right. [...] Provenance: Christian M. Nebehay; Walter Feilchenfeldt; Marlborough Fine Art, London; Serge Sabarsky; Charles Tabachnick; Sotheby's, NY, Nov. 19,1986, sale 5545/Phantasie, lot 21. Exhibitions: 'Recent Acquisitions,"" Marlborough Fine Art. London (July-Aug. 1967), no. 48. ill. Literature: Sabarsky, 1981, pl. 34""Quelle: Jane Kallir: Egon Schiele. The complete works. Expanded Edition. New York 1998; www.artloss.com";"wahrscheinlich Sammlung Dr. Heinrich Rieger";2014-03-04;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/484073;
Suchmeldung;Einzelobjekt;59905;"Dubois, Carl Sylva [Künstler:in]";"Idyllische Landschaft mit ruhenden und wandelnden Paaren";;Malerei;"GK I 7459";;"Neues Palais (P-NP) - Juni 1944 Kloster Lehning - jetzt als Kriegsbeute im Staatlichen Puschkin-Museum Moskau (am 10. Oktober 1946 dort registriert; Inventarnummer 1528; Internet 1010368)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/59905;"Berckenhagen, Ekhart; Columbier, Pierre du; Kuhn, Margarete; Poensgens, Georg: in: Antoine Pesne; Berlin; 1958, 507 dStiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 146"
Fundmeldung;Einzelobjekt;587166;"Menzel, Adolph [Künstler:in]";"Männlicher Akt auf Sofa (Studie zu `Vater Rhein')";"1850 [Datierung]";Zeichnung;"C 1944-21";"Männlicher Akt auf einem Sofa sitzend, der rechte Arm auf ein Weinfass gestützt und einen Becher haltend";"Auktionshaus Gebrüder Heilbron, Berlin, Nr. 13, 31.10.-1.11.1912, Los-Nr. 679 [Verkäufer und Käufer unbekannt]; Dr. Otto Kammerlander, Wien; 8. Februar 1944 an ""Sonderauftrag Linz""";2020-05-14;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Fund/587166;
Fundmeldung;Einzelobjekt;584296;"Unbekannt [Künstler:in]";"Ansicht Altona";"1801/1900 [Datierung]";Druckgrafik;15783;"Provenienzmerkmal recto: u.l., Bleistift: N. 242";"1939 erworben für das Flensburger Kunstgewerbemuseum bei Antiquariat Ernst Geibel, Göttingen.";2019-10-02;"Museumsberg Flensburg
Museumsberg 1
24937 Flensburg
(0461) 852956
(0461) 852993
museumsberg@flensburg.de
https://www.museumsberg-flensburg.de/de/";https://www.lostart.de/de/Fund/584296;
Suchmeldung;Einzelobjekt;447566;"Unbekannt (Italienisch) [Künstler:in]";"Großer Armlehnsessel";"1601/1700 [Datierung]";Möbel;"104 (Lange)";"mit Tapisseriebezug. Nußholz. Die geschweiften Armstützen auf gedrechselten Säulen. Vier Pfostenbeine durch Stege, die in Klauen endigen, und geschnitzte Bretter verbunden. Auf dem Sitz Blumenstrauß in Ampel; auf der Lehne allegorische Frauengestalt in einer Laube; Quelle: Hans W. Lange: Gemälde und Kunstgewerbe aus einer bekannten Privatsammlung - Verschiedener Kunstbesitz. Berlin. Versteigerung am 22. und 23. Juni 1939. Katalognummer 104";"Sammlung Feist;Hans W. Lange Auktion 1939";2011-10-11;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/447566;
Fundmeldung;Einzelobjekt;580455;"Unbekannt [Künstler:in]";"Tunika (Dalmatika)";"1651/1675 [Datierung]";"Kunsthandwerk / -gewerbe";65/214.3;"Objekt: TunikaBefund: Laut Restitutionskartei (Eingangskarteikarte der Münchner Nummer 7396/19; Bundesarchiv, B323/659): ""Zettel: Albergo Excelsior/Italia, Florenz 3 Mess-/gewänder um 1700/Lire 6.000.-"" [Preisangaben in Lire = Textilien aus der 'Sammlung Göring' BNM Inv.-Nrn. 65/166-167, 65/176.1-3, 65/181-182, 65/194, 65/198, 65/200, 65/214.1-65/215, 2012/49, 2012/71-72, 2012/97, 2012/106, 2012/250]. Laut Restitutionskartei (Ausgangskarteikarte der Münchner Nummer 7396/19; Bundesarchiv, B323/659): ""Identifying Marks: Label/ALBERGO EXCELSIOR JTALIA/FIRENZE./3 Messgewänder/um 1700/Lire 6000"". Laut Alte Ministerpräsidentenkartei (Karteikarte der Münchner Nummer 7396/19; Bundesarchiv, B323/767): ""Identifying Marks: Label: Albergo Excelsior/Italia, Firence[sic]/3 Messgewaender um 1700/Lire 6000"". Im CCP München dokumentierte Information(en) am Objekt nicht mehr vorhanden: zusammen mit BNM Inv.-Nrn. 65/214.1-2; Albergo Excelsior Italia, Florenz = Textilien aus der 'Sammlung Göring' BNM Inv.-Nrn. 65/167, 65/176.1-3, 65/181-182, 65/194, 65/198, 65/200, 65/214.1-3, 65/215, 2012/71-72, 2012/250. Innenseite: aufgenähtes weißes Leinenetikett, darauf handschriftlich mit schwarzer Farbe ""65/214.3"" (BNM Inv.-Nr.)./A.G., 2018Weitere Informationen: Externer Link";"ÜberweisungÜberweisung 1965 Freistaat Bayern. Gemäß der Vereinbarung vom 06.12.1960 zwischen der Bundesrepublik Deutschland und dem Freistaat Bayern. 1965 dem Bayerischen Nationalmuseum (BNM) überwiesen.Von der Treuhandverwaltung von Kulturgut (TVK, tätig von 1952 bis 1962), übernommen vom Central Collecting Point (CCP) München aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946). Provenienzforschung: laut Restitutionskartei (Eingangskarteikarte der Münchner Nummer 7396/19; Bundesarchiv, B323/659): ""Herkunft: 1941/42 aus Italien an H. Göring/(anhängende Etikette)"" [zusammen mit BNM Inv.-Nrn. 65/214.1-2] [= Textilien aus der 'Sammlung Göring' BNM Inv.-Nrn. 65/166, 65/167, 65/174, 65/176.1-3, 65/179, 65/181-182, 65/184, 65/187, 65/189, 65/191-192.2, 65/194-195, 65/198, 65/200, 65/202, 65/212, 65/214.1-257, 65/259-272, 2012/48-49, 2012/54-55, 2012/70-72, 2012/97, 2012/106, 2012/108]. Eingang/Receipt (Central Collecting Point München): 06.08.1945; Ausgang/Issue (Central Collecting Point München): 10.06.1949 (Ministerpräsident). Am 29.01.1957/23.02.1957 von der Treuhandverwaltung von Kulturgut über die Finanzmittelstelle München des Landes Bayern gemäß Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring) aus dem Besitz/der Vermögenseinziehung von Hermann Göring (1893-1946) in das Eigentum des Freistaats Bayern übergegangen: Nr. 42 der Übertragungsurkunde Nr. 69 (Textilien aus dem Nachlaß von Hermann Göring). Am 01.02.1961 als 'Überweisung aus Staatsbesitz' an die Bayerischen Staatsgemäldesammlungen; von dort am 26.02.1965 vom Bayerischen Nationalmuseum übernommen. Aus der 'Sammlung Göring': aus dem 'Göring'-Textilkonvolut mit der Münchner Nummer 7396/1-50 sind dem BNM vom Freistaat Bayern folgende Objekte überwiesen worden (Münchner Nummer = BNM Inv.-Nr.): 7396/5 = 65/175, 7396/9 = 65/173, 7396/10 = 2012/49, 7396/11 = 2012/48, 7396/15 = 65/188, 7396/17 = 65/214.1-3, 7396/20 = 2012/65, 7396/21 = 2012/108, 7396/22 = 2012/249, 7396/23 = 65/170, 7396/24 = 65/172, 7396/25 = 65/189, 7396/26 = 65/187, 7396/27 = 2012/67, 7396/28 = 2012/250, 7396/29 = 65/200, 7396/34 = 65/166, 7396/35 = 65/176.1-3. Laut Kontrollnummernkartei (Karteikarte der Münchner Nummer 7396; Bundesarchiv, B323/616): ""Besitzer/Possessor: Untern[umme]rn 1-4; 6; 12; 13; 30-33; 36-50 to France, 1.7.49/Untern[umme]rn 8; 14; 16; am 4.9.51 an Fr[au] Emmy Göring."" (vgl. die Textilien aus der 'Sammlung Göring' BNM Inv.-Nrn. 65/166, 65/170, 65/172-173, 65/175-176.3, 65/187-189, 65/200, 65/214.1-2, 2012/48-49, 2012/58-59, 2012/65, 2012/67, 2012/108, 2012/122, 2012/249-250): ""conf[iscated] by E[insatzstab]R[eichsleiter]R[osenberg]"" (vgl. Münchner Nummer 4730 = BNM Inv.-Nrn. 60/133.1-60/135; Münchner Nummer 7397 = BNM Inv.-Nrn. 65/162-163, 65/210, 65/186-187, 65/191, 65/194-196, 65/198, 65/209, 65/212, 65/215, 2012/54, 2012/70-72, 2012/89-90, 2012/97, 2012/106; Münchner Nummer 7398 = BNM Inv.-Nrn. 65/168-169, 65/171, 65/178-179, 65/182, 65/185, 65/190, 65/208, 65/213, 2012/42, 2012/55, 2012/96, 2012/104, 2012/109, 2012/123-124; Münchner Nummer 7399 = BNM Inv.-Nrn. 65/165, 65/167, 65/174, 65/180-181, 65/184, 65/192.1-2, 65/201-202, 65/207, 2012/68, 2012/110). Vorprovenienz: Italien, Albergo Excelsior Italia, Florenz [= Textilien aus der 'Sammlung Göring' BNM Inv.-Nrn. 65/167, 65/176.1-3, 65/181-182, 65/194, 65/198, 65/200, 65/214.1-3, 65/215, 2012/71-72, 2012/250]. Zu unbekanntem Zeitpunkt (1941/1942 ?) aus unbekanntem Eigentum/Besitz in die 'Sammlung Göring'. Aufgrund der Provenienzlücke(n) kann ein NS-verfolgungsbedingter Entzug nicht ausgeschlossen werden./A.G., 2018";2019-02-06;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/580455;
Suchmeldung;Einzelobjekt;578971;"Adolf, Josef Frantisek [Künstler:in]";"Braunes Pferd mit rotem Sattel";"1757 [Datierung]";Gemälde;"HL 652";"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.";"Sammlung von Dr. Adolph Fürst zu Schwarzenberg; 1940 von der Gestapo beschlagnahmt; Schloss Hluboká nad Vltavou (Frauenberg)";2018-09-14;;https://www.lostart.de/de/Verlust/578971;
