Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Sammelobjektgruppe;538435;;Wandmalerei;"1500/2000 [Zeitraum]";Wandmalerei;;;"Verlustgeschichte (Meiningen / Beschlagnahme Zerstörung Diebstahl Plünderung Auslagerung, nach 1945)
Schloss Elisabethenburg und das Grosse Palais in Meiningen in Südwestthüringen wurde zunächst von amerikanischen und ab dem 1. Juli 1945 von sowjetischen Besatzungstruppen besetzt. Plünderungen und Wegnahmen von Objekten durch Besatzungstruppen und Dritte folgte die Enteignung des Inventars und der Kunstsammlungen. Die hierzu erstellten Sequestlisten sind dokumentiert.";2008-12-18;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/538435;
Suchmeldung;Einzelobjekt;235006;;Teppich;"16. - 19. Jahrhundert [Zeitraum]";"Gebrauchs- / Raumtextilie";;"- achtzehn Achtecke auf dunkelrotem Grund mit weißer Kante, doppeltes Zickzackmuster rot/blau eingefasst.";;2001-08-08;"Museum – Naturalienkabinett Waldenburg
Geschwister-Scholl-Platz 1
08396 Waldenburg
+49 (0) 37608 22519
+49 (0) 37608 16060
museum@waldenburg.de
http://www.museum-waldenburg.de/
Christina Ludwig
+49 (0) 37608 22519
ch.ludwig@waldenburg.de
Fanny Stoye M.A.
+49 (0) 37608 22519
f.stoye@waldenburg.de";https://www.lostart.de/de/Verlust/235006;
Suchmeldung;Einzelobjekt;205786;;"Trois lettres francoises pour quelques allemands.";"1769 [Erscheinungsdatum]";Buch;"C 880";;;2001-08-08;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Verlust/205786;
Suchmeldung;Einzelobjekt;12600;"Donndorf, Siegfried [Künstler:in]";Vogelwiese/Jahrmarkt;"1932 (vor) [Datierung]";Malerei;"GK 773, St 555";;;2001-08-08;"Kulturhistorisches Museum
Magdeburg
Otto-von-Guericke-Str. 68-73
39104 Magdeburg
+49 (0) 391 540 3501
+ 49 (0) 391 540 3510
museen@magdeburg.de
http://www.khm-magdeburg.de/Home.html
Dr. Gabriele Köster (Direktorin der Magdeburger Museen)
+ 49 (0)391 540 35 01
Gabriele.Koester@museen.magdeburg.de
Dr. Karin Kanter (Graphische Sammlung)
Karin.Kanter@museen.magdeburg.de";https://www.lostart.de/de/Verlust/12600;
Suchmeldung;Einzelobjekt;244742;"Hildebrandt, Eduard [Künstler:in]";Sonnenaufgang;;Malerei;;;"Schloss Teutschenthal, Musiksalonseit 1944/45 verschollen";2002-02-26;"Carl-Friedrich Wentzel
cf@wentzel.at";https://www.lostart.de/de/Verlust/244742;
Suchmeldung;Einzelobjekt;227762;"Zincgreff, Julius Wilhelm [Autor:in]
Heger [Verlag]";"Teutscher Nation Klug-außgesprochene Weißheit, Das ist, Deren aus Teutschen Landen erwehlten und erbohrnen Päpst, Bischoff, Keyser, König, ... Lehrreiche Sprüch, ... Sampt e. Anh. Weiser Spruchreden der Uhralten Teutschen u. deren Zugewandten Völcker ...";"1644 [Erscheinungsdatum]";Buch;"Jac 433, 434";"Th. [1.] -3.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227762;
Suchmeldung;Einzelobjekt;421273;"Wagner, F. [Künstler:in]";"Graf Harrach";;Gemälde;4075;"Bruder der nachmaligen Fürstin von Liegnitz Gemahlin des König Friedrich Wilhelm III. von Preußen, als Kind";"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/421273;
Suchmeldung;Sammelobjektgruppe;536979;;"Wiegendruck / Frühdruck (3000 Objekte)";;"Wiegendruck / Frühdruck";;;"Verlustgeschichte (Plömnitz / Schacht Plömnitz der Deutschen Solvay-Werke AG, 1945)
Auslagerung (Plömnitz / Bergwerk der Deutschen Solvay-Werke AG)
Außenstelle des Konzentrationslager Leau.";2001-08-08;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Olaf Hamann (Leiter Osteuropa - Abteilung)
+49 (0)30 266 435600
olaf.hamann@sbb.spk-berlin.de";https://www.lostart.de/de/Verlust/536979;
Fundmeldung;Einzelobjekt;588831;"Z. Cz. [Autor:in]";"Über die antipolnische Politik der preussischen Regierung aus Anlass des Enteignungsgesetzes";;Buch;"33 VII J 5 A 2";"Stempel: Bücherei der Geschäftsstelle Berlin des Deutschen Ostmarken-Vereins; Stempel: Bücherei der Publikationsstelle; Exlibris: Stiftung des Deutschen Ostmarkenvereins; Zugangsnummer: Publikationsstelle Berlin-Dahlem: O.V. Acc. 307;NS-Raubgut";"Vorbesitzer: Deutscher Ostmarkenverein; Publikationsstelle Berlin-Dahlem; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588831;
Suchmeldung;Einzelobjekt;471582;"Unbekannt (Deutsch, Meißen) [Künstler:in]";"Kaffee- und Teeservice";"1760/1770 [Datierung]";"Kunsthandwerk / -gewerbe";;"17 Teile, Kaffee- und Teekanne, Zuckerdose, Kumme, neun Tee- und vier Kaffeetassen mit Untertassen, mit bunten Blumensträußen und Streublumen, Schwertermarken, eingedrückt: 39, 64 (Kaffeekanne Sprung, zwei Deckel nicht zugehörig, eine Untertasse gekittet)";"7. November 1934 Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, Lot 530-535";2013-03-07;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/471582;
Suchmeldung;Einzelobjekt;437568;"Lipsius, Justus [Autor:in]
Francke [Drucker:in]";"Flores totius philosophiae ex praeclarissimis ... Monumentis confectum";"1599 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"S 3356 in";;"Stadtbibliothek Magdeburg";2011-06-08;"Stadtbibliothek Magdeburg
Magdeburg
39015 Magdeburg
(0391) 5404880
(0391) 5404803
stadtbibliothek@magdeburg.de
http://stadtbibliothek.magdeburg.de
Lesesaal
(0391) 5404836
Petsch, Peter (Direktor)
(0391) 5404801
Sekretariat
(0391) 5404800";https://www.lostart.de/de/Verlust/437568;
Suchmeldung;Einzelobjekt;252219;;"Johann Martin Alemann belehnt Andreas, Tewes und Hans Mertens mit 2/4 Hufen auf Watersdahler Feld bei Gutenswegen.";"1617.03.10. [Dokumentdatum]
1411-1885 [Zeitraum]";"Urkunde / Faksimile";"Rep.15 I.z. 52";"Urkunden Aktivlehn";;2002-04-17;"Mittagstraße 16
39124 Magdeburg
+49 (0) 391 540 2515
+49 (0) 391 540 2141
archiv@magdeburg.de
http://www.magdeburg.de/stadtarchiv
Dr. Maren Ballerstedt (Fachdienstleiterin)
+49 (0) 391 5 40 25 15
archiv@magdeburg.de";https://www.lostart.de/de/Verlust/252219;
Suchmeldung;Einzelobjekt;227005;"Lohrengel, Wilhelm [Autor:in]
Grosse [Verlag]";"Altes Gold. Deutsche Sprichwörter u. Redensarten nebst e. Anh. Ges. u. hrsg. von ...";"1860 [Erscheinungsdatum]";Buch;"Jac 1339";"VII, 83 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227005;
Suchmeldung;Einzelobjekt;166986;"Unbekannt (Sächsisch) [Künstler:in]";"Morion, blank";"1551/1600 [Datierung]";"Waffen / Zubehör";"W.-G.-I. Nr. 4319";;"Die Exponate wurden am 8.2.1946 auf Veranlassung des sowjetischen Stadtkommandanten von Eisenach in die Gastwirtschaft 'Clemda' in der Clemdastraße gebracht und dort in Kisten verpackt. Die Kisten wurden am 24.2.1947 auf Anweisung eines Gardegenerals von der Sowjetischen Militäradministration in Weimar in Waggons der Reichsbahn verladen. Bestimmungsort war Merseburg.";2001-08-08;"Auf der Wartburg 1
99817 Eisenach
+49 (0) 36 91 25 00
+49 (0) 36 91 20 33 42
info@wartburg.de
http://www.wartburg-eisenach.de/frame_st.htm
Günter Schuchardt (Direktor / Burghauptmann)
+49 (0) 36 91 25 00
info@wartburg.de";https://www.lostart.de/de/Verlust/166986;"Domagala, Rosemarie: Die Rüstkammer der Wartburg; Kleine Schriftenreihe der Wartburgstiftung, Bd. 3, hg. von der Wartburg-Stiftung; Druckhaus Dierichs; Kassel; 1990Diener-Schönberg, Alfons: Die Waffen der Wartburg. Beschreibendes Verzeichnis der Waffensammlung S.K.H. des Grossherzogs Wilhelm Ernst von Sachsen-Weimar-Eisenach; Mit ... Abb. ... nach photographischen Aufnahmen von Hans Lucas von Cranach; Berlin; 1912 Nr. 185"
Suchmeldung;Einzelobjekt;441827;;"Fürstl. Anhalt. Lehnssachen";"1722-1742 [Dokumentdatum]";Archivgut;"Z 88, F 108 Nr. 2";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441827;
Suchmeldung;Einzelobjekt;14878;"Reichert, Friedrich [Künstler:in]";"Hagar und Ismael";;Malerei;"GK 12";;;2001-08-08;"Kulturhistorisches Museum
Magdeburg
Otto-von-Guericke-Str. 68-73
39104 Magdeburg
+49 (0) 391 540 3501
+ 49 (0) 391 540 3510
museen@magdeburg.de
http://www.khm-magdeburg.de/Home.html
Dr. Gabriele Köster (Direktorin der Magdeburger Museen)
+ 49 (0)391 540 35 01
Gabriele.Koester@museen.magdeburg.de
Dr. Karin Kanter (Graphische Sammlung)
Karin.Kanter@museen.magdeburg.de";https://www.lostart.de/de/Verlust/14878;
Fundmeldung;Einzelobjekt;519585;"Michaelson / Kolbe [Drucker] [Verlag]";"Die Alliirten im Harem : Schwank mit Gesang und Tanz in einem Akt, vom Verfasser des ""Werbebureau's in der Krimm.""";"1855 [Erscheinungsdatum]";Buch;"Yp 5005-73";"Mit zahlr. hs. Zusätzen und Streichungen, zu S. 13 und S. 20 auf eingebundenen Bl.Etikett der Preußischen Staatsbibliothek: Bibliothek deutscher Privat- und Manuskriptdrucke - D 1939.1, [hs. erg.] 73 Deutsche Lit. 8, 574Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1939.1 ""Gesellschaft f. deutsche Literatur Bln."", inventarisiert als Donum 1939-04-01Provenienz: Gesellschaft für Deutsche LiteraturProvenienz: Gesellschaft für Deutsche Literatur, Bibliothek Deutscher Privat- und ManuskriptdruckeProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1939-04-01 / Zugangsnummer D 1939.1 / NS-RaubgutProvenienz: Preußische Staatsbibliothek <Berlin> / Etikett / Zugangsnummer D 1939.1,73Gesellschaft für Deutsche Literatur Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-06-23;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/519585;
Fundmeldung;Einzelobjekt;422235;"Hübner, Hans [Autor:in]
Selbstverl. des Hrsg. / Huch [Verlag]";"""Nichtarier"" : Bastardierung des deutschen Volkes?";"1934 [Erscheinungsdatum]";Buch;"Ez 5485/40<a>";"Mit hs. Vermerk auf dem Einband: beschlagnahmt!Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut, aus alten Beständen eingearb. (Lieferanteneintrag: ASF)Provenienz: Staatsbibliothek <Berlin> / Zugang / Datum 1995 / Zugangsnummer 95.1657 / NS-Raubgut NS-Raubgut Staatsbibliothek <Berlin>";2010-11-25;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/422235;
Suchmeldung;Einzelobjekt;26457;"Kloeber, August von [Künstler:in]";"Friedrich Wilhelm IV. und Elisabeth";;Malerei;"41004 / 0";Ölskizze;"Schloß Monbijou (B-MON), Hohenzollern-Museum I 77.";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/26457;
Fundmeldung;Einzelobjekt;425047;"Zweig, Stefan [Autor:in]
Insel-Verl. [Verlag]";"Die Kette ; Ring 1. Erstes Erlebnis: Vier Geschichten aus Kinderland";"1923 [Erscheinungsdatum]";Bibliotheksgut;"NSR A/320770";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Deutsches Reich, Geheime Staatspolizei | Erläuterung: LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer D 1940/4369 | NS-RaubgutZugang: Bibliothek der Hansestadt Hamburg | Zensurexemplar | Erläuterung: Stempel Sekretiert";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/425047;
Fundmeldung;Einzelobjekt;526568;"Bernard, Tristan [Autor:in]
Felix Bloch Erben / Boll [Drucker] [Verlag]";"Der Hühnerhof (Le poulailler) : Schwank in drei Akten";"1921 [Erscheinungsdatum]";Buch;"Yp 5005-549";"Stempel: Gesellschaft für deutsche Literatur zu Berlin Bibliothek deutscher Privat- und ManuskriptdruckeEtikett der Preußischen Staatsbibliothek: Bibliothek deutscher Privat- und Manuskriptdrucke - D 1939.1, [hs. erg.] 549Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1939.1 ""Gesellschaft f. deutsche Literatur Bln."", inventarisiert als Donum 1939-04-01Provenienz: Gesellschaft für Deutsche LiteraturProvenienz: Gesellschaft für Deutsche Literatur, Bibliothek Deutscher Privat- und Manuskriptdrucke / StempelProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1939-04-01 / Zugangsnummer D 1939.1 / NS-RaubgutProvenienz: Preußische Staatsbibliothek <Berlin> / Etikett / Zugangsnummer D 1939.1,549Gesellschaft für Deutsche Literatur Preußische Staatsbibliothek <Berlin> NS-Raubgut";2015-03-17;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/526568;
Suchmeldung;Einzelobjekt;472153;"Unbekannt (Chinesisch, Kang Hsi) [Künstler:in]";"Zwölf Weintässchen";"1700 (um) [Datierung]";Gefäß;"Gundersheimer Gutachten S. 80, Nr. 195";"Gundersheimer Gutachten S. 80, Nr. 195 A bis M: Zwölf Teetässchen auf Ringfuß, ohne Henkel. Innen weiß glasiert. Im Spiegel Bambuszweige in konzentrischen Kreisen. Aussen schokoladebraun bzw. graubraun glasiert. Am Boden blaue China-Marke, sowie Johanneums-MarkeHelbing: Im Spiegel kleine Landschaft in Unterglasurblau, aussen kapuzinerbraune Glasur. Blaue Töpfermarke. Johanneums-Nr. 248";"7. November 1934 Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, Lot 729";2013-04-04;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/472153;
Suchmeldung;Einzelobjekt;285012;"Unbekannt (Italienisch / Venedig) [Künstler:in]";"Kleine Vase";"1601/1700 [Datierung]";Gefäß;898;"mit Henkeln";;2003-06-27;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/285012;
Suchmeldung;Einzelobjekt;423321;"Unbekannt [Künstler:in]";"Das städtische Dorf";;Malerei;560-Ж-ОХМ;"Objekt-Nr. 1374; Undatiert";;2010-11-25;"Sofiyska 5a (вул. Софіївська 5а)
65082 Odessa
+38 (048) 723 82 72
mail@ofam.od.ua
http://ofam.od.ua/
Vitaliy Abramov (Віталій Олексійович Абрамов) (Direktor (Директор))
+38 (048) 723 82 72
mail@ofam.od.ua";https://www.lostart.de/de/Verlust/423321;
Fundmeldung;Einzelobjekt;588006;"Stehlík, Oldřich [Autor:in]
Vesmír [Verlag]";"Slovník česko-francozský. - 1. A-P";"1936 [Erscheinungsdatum]";Buch;"23 X C 32 : 1";"Stempel: VyslanectvÍ Republiky Československé Tallinn; Stempel: Bücherei der Publikationsstelle; Vermerk mit Tinte auf dem Fliegenden Blatt: č. 1226; Auf dem Fliegenden Blatt mit Tinte: card 14; Zugangsnummer: Publikationsstelle Berlin-Dahlem: 1654/42;NS-Raubgut";"Vorbesitzer: VyslanectvÍ Republiky Československé Tallinn; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588006;
Suchmeldung;Einzelobjekt;441133;;"Ein Fürstliches Reskript, wie es pro faturo mit Auszahlung der Besoldungen an die Bedienten gehalten werden solle";"1765 [Dokumentdatum]";Archivgut;"Z 18, C 5h Nr. 3";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441133;
Fundmeldung;Einzelobjekt;220083;"Unbekannt [Künstler:in]";"Reuss Heinrich XXII.";;Numismatik;mü4620l619;;;2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220083;
Suchmeldung;Einzelobjekt;312863;"Unbekannt (Chinesisch) [Künstler:in]";"Farbig bemalter LACKKASTEN";"1701/1800 [Datierung]";Möbel;"Auktionskatalog Nr. 61";;"Berlin / Internationales Kunst- und Auktions-Haus GmbH, 1933.5.9";2006-02-06;;https://www.lostart.de/de/Verlust/312863;
Suchmeldung;Einzelobjekt;421357;"Unbekannt [Künstler:in]";Ruinen;"1500/2000 [Zeitraum]";Zeichnung;3770;;"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/421357;
Suchmeldung;Einzelobjekt;86962;"Ritter, O. [Autor:in]";"Wichtigsten, Die, Porzellanarten";"1920 [Erscheinungsdatum]";Buch;11139;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/86962;
Suchmeldung;Einzelobjekt;227938;"Fritzsche, Friedrich Wilhelm [Autor:in]
Thiele [Verlag]";"Rede des Reichstagsabgeordneten Fritzsche über die Tabaksteuer. (Sitzung des deutschen Reichstags vom 12. Mai 1879) amtl. stenogr. Bericht.";"1879 [Erscheinungsdatum]";Buch;"Bas 307";"15 S.";"Die Sammlung Basner, die bei Kriegsausbruch 3910 Bände umfaßte, wurde 1944 vollständig nach Mähren ausgelagert. Ebenfalls nach Mähren wurde 1943 verlagert die Sammlung Büchsenschütz. 1945 Verlust am Auslagerungsort.
Auslagerung (Mähren)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227938;
Suchmeldung;Einzelobjekt;226152;"Birlinger, Anton [Autor:in]";Sprichwörter;;Buch;"Jac 678";"Aus: Alemania. Jg. 12. 1884. S. 31-38";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/226152;
Suchmeldung;Einzelobjekt;472950;"Unbekannt (Dänisch (Kopenhagen)) [Künstler:in]";Schälchen;;"Kunsthandwerk / -gewerbe";"18c (Klinger)";"Quelle: Schätzungsliste der in der Wohnung der Frau Serafine Klinger [...] vorgefundenen Gegenstände [...] vom 23.Juni 1938. In: Sophie Lillie: 'Was einmal war: Handbuch der enteigneten Kunstsammlungen Wiens'. Wien 2003. S.572-575.";"Sammlung Norbert und Serafine Klinger; Verbleib unbekannt";2013-07-16;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/472950;
Suchmeldung;Einzelobjekt;83830;"Brabandt, wilhelm [Autor:in]";"Haushalt, Der, der Stadt Berlin";;Buch;11942;"ohne Jahr";;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/83830;
Suchmeldung;Einzelobjekt;442403;;Regierungssachen;"keine Angabe [Dokumentdatum]";Archivgut;"Z 88, F 273 Nr. 1";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442403;
