Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;569345;"Unbekannt [Künstler:in]";"Bildnis des Schützenmeisters Georg Lorenz Schultz";"1691 [Datierung]";Gemälde;"Gm 1363";"Hüftbild; Oberkörper nach links, Kopf leicht nach rechts, mit Blick zum Betrachter. Der Schützenmeister Georg Lorenz Schultz, rechts oben in der Kartusche bezeichnet (s.u.), trägt einen dunkelbraunen Rock mit großen Ärmelaufschlägen und weißes Beffchen. Quer über der Brust ein grünes Kordelband, an dem ein Pulverhorn hängt. Seine rechte Hand liegt auf einem Kanonenrohr, die linke ist auf einen Gewehrlauf gestützt. Rechts eine Mauer, an der ein Geschützwischer, eine Pulverschaufel, ein Luntenspieß und ein weiteres (unidentifizierbares) Büchsenmeistergerät lehnen. Links Ausblick in eine Flußlandschaft mit einer Burg auf einem Felsen.";"1936 Kunst- und Antiquitätenhandlung Siegfried Lämmle, München an GNM
Status
gütliche Einigung";2017-09-26;"Germanisches Nationalmuseum
Nürnberg
Kornmarkt 1
90402 Nürnberg
90105 Nürnberg
(0911) 13310
(0911) 1331200
info@gnm.de
http://www.gnm.de";https://www.lostart.de/de/Fund/569345;
Suchmeldung;Einzelobjekt;305925;"Thoma, Hans [Künstler:in]";Märchenerzählerin;"1900 [Datierung]";Gemälde;;"Großmutter erzählt den Enkelkindern; bez.: HT 1900; Rahmen mit Wiesenblumen bemalt";"Adolf Bensinger, Mannheim (28.07.1939- 22.02.1940 Nachlass Adolf Bensinger); 22.02.1940 Nachlass-Versteigerung Bensinger durch Kunst- und Versteigerungshaus Dr. Fritz Nagel, Mannheim, Nr. 54; Erben Bensinger, Berlin; 1942 Zwangsabgabe an das Amt Abwehr des Oberkommandos der Wehrmacht, Berlin; Verbleib unbekannt";2005-02-15;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/305925;"Henry Thode, Hans Thoma. Des Meisters Gemälde in 874 Abbildungen, Stuttgart und Leipzig 1909, S. 425; Kunst- und Versteigerungshaus Dr. Fritz Nagel, Mannheim: Nachlass-Versteigerung der Gemäldesammlung sowie Einrichtung Kommerzienrat Adolf Israel Bensinger, 22.02.1940; Monika Tatzkow: ""Praktisch zertrümmert"". Die Kunstsammlung Adolf Bensinger, Mannheim, in: Christiane Fritsche, Johannes Paulmann (Hg.), „Arisierung “ und „Wiedergutmachung“ in deutschen Städten, Köln / Weimar / Wien 2014, S. 261-284"
Suchmeldung;Einzelobjekt;451926;"Langer, Peter von [Künstler:in]";"Geburt Christi";;Malerei;"7605 & 7899 (Inv.-Nr. 1905)";;"1861 aus dem Nachlass der Nichte des Künstlers, Josepha Langer, erworben; letzter nachweisbarer Standort dieses Werkes ist das St. Josephkolleg der Benediktiner-Missionare an der Hindenburgstraße in Würzburg, vermutlich durch Kriegseinwirkung zerstört";2012-02-27;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Verlust/451926;
Suchmeldung;Einzelobjekt;312407;"Vos, Cornelis de [Künstler:in]";"Dreifiguriges Familienbild der Empirezeit";"1804/1815 [Datierung]";Malerei;"Auktionskatalog Nr. 479a";"signiert Leinwand, Goldrahmen";;2006-01-19;;https://www.lostart.de/de/Verlust/312407;
Suchmeldung;Einzelobjekt;593497;"Porzellanmanufaktur Meissen [Manufaktur]";"Lesende Nonne";"1743 (um) [Datierung]";Kleinkunst;;"Sie sitzt auf einer weißen Grasbank, in ein Buch vertieft, das sie mit beiden Händen auf dem Schoß hält. Kopfschleier, Übergewand und Rock weiß, der letzte mit Goldrand. An den Ärmeln, am Kragen und am Saum des Übergewands Goldspitzen. Der linke, schwarz beschuhte Fuß sichtbar. Das Buch schwarz mit rotem Schnitt. [...] Schwertermarke. Staffiererzeichen C in Purpur. Modell wahrscheinlich von Eberlein [...] Formennummer 568.";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; November 1938, Sicherstellung der Porzellansammlung in der Villa von Victor von Klemperer durch die Geheime Staatspolizei, Dresden [3]; Dezember 1938, Abtransport der Porzellansammlung aus der Villa von Victor von Klemperer, Tiergartenstraße 64, Dresden, in das „Johanneum“, Staatliche Porzellansammlung Dresden, Augustusstraße 1, Dresden [4]; November 1941, Verfall des Vermögens der Familie von Klemperer an das Deutsche Reich gemäß der 11. Verordnung zum Reichsbürgergesetz [5]; Januar 1943, unentgeltliche Übertragung der Sammlung von Klemperer an das Land Sachsen auf Grundlage eines Entscheids von Adolf Hitler [6]; 1943, kriegsbedingte Auslagerung aus der Staatlichen Porzellansammlung Dresden nach Schloss Rammenau in Sachsen [7]";2021-02-08;;https://www.lostart.de/de/Verlust/593497;"Porzellansammlung Gustav von Klemperer, Dresden 1928, S. 196, Nr. 723; [1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 1-2, Fritz Fichtner (Direktor der Porzellansammlung) an Ministerium für Volksbildung, 01.12.1938; [4] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 5, (nachrichtlich) Fritz Fichtner, 02.12.1938, entspricht der Anlage zu Bl. 4, Fritz Fichtner an Ministerium für Volksbildung, 03.12.1938; [5] Rudolph 2007, S. 45; [6] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 1, Reichsministers der Finanzen an Oberfinanzpräsident Dresden, 04.01.1943; ebd., Bl. 10, Oberfinanzpräsident Dresden an Reichsstatthalter Sachsen, 14.01.1943; [7] Archiv der Porzellansammlung, Verzeichnis der außerhalb von Dresden geborgenen Kunstwerke, unpag., ca. 1943; SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 13, (nachrichtlich) A. Richter (Oberregierungsrat, Sächsische Staatskanzlei) an Direktor der Porzellangalerie, 08.04.1943; ebd., Bl. 21, Fritz Fichtner an Sächsische Staatskanzlei, 30.04.1943; ebd., Bl. 48, Fritz Fichtner an Hermann Voss (Sonderbeauftragter für Linz), 25.08.1943.Katalog | catalogue: Externer Link"
Suchmeldung;Einzelobjekt;439455;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";"Der Frühling";"1755 (um) [Datierung]";Kleinkunst;"12 (Falke)";"aus der Jahreszeitenfolge von Elias Meyer; Quelle: Otto Falke (Hrsg.): Deutsche Porzellanfiguren. Berlin 1919. Kat.Nr.12.";"Sammlung Feist";2011-08-31;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/439455;
Suchmeldung;Einzelobjekt;19947;"Janssens, Abraham (1) [Künstler:in]";"Vertumnus und Pomona";;Gemälde;775;"Tafelmalerei: Bild: Vertumnus und Pomona; Vertumnus; Frucht; Pomona";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 775; Besitzzeit; bis 1945; Person: Solly, Edward; Zugangsart: Ankauf; Zugangsdatum: 1821; Auslagerungsort: Berlin; Friedrichshain; (private) Sammlung; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: London; (private) Sammlung: Solly, Edward; Besitzzeit: bis 1821";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/19947;
Suchmeldung;Einzelobjekt;307442;"Unbekannt (Chinesisch) [Künstler:in]";"Sitzender Budhisatva mit Sockel";"1500-1900 [Zeitraum]
1722/1800 [Datierung]";Kleinkunst;46;"sitzender Budhisattva auf Sockel: weisses Porzellan mit Malerei in Grün, Rosaviolett, Rot, Gelb, Blau und Gold";"bis 1942 Sammlung Max Rüdenberg, Hannover; am 1. Juli 1942 konfisziert und im Januar 1943 versteigert bei Urban in Hannover";2005-04-25;;https://www.lostart.de/de/Verlust/307442;
Fundmeldung;Einzelobjekt;595694;"Fayencemanufaktur Crailsheim [Manufaktur]";"Deckeldose mit Blumendekor";"1760 (um) [Datierung]";Gefäß;;"längsachteckige Deckeldose mit nach unten hin dreifach bauchig abgestufter Wandung und eingezogener Kehle. Senkrechter Standring, Boden leicht eingetieft und glasiert. In Kehlen gestufter und gerade endender Falzdeckel mit vierkantigem, leicht eingezogenem Knauf. Weiß glasierter, heller Scherben mit Scharffeuermalerei in Mangan, Grün, Gelb und Blau. Blaue Glasurverfärbungen durch verlaufene Malerei. Glasur z.T. ungleichmäßig und mit schwarzen Punkten. Farbe abgelaufen und Malerei verschwommen.Dekor: ostasiatischer Blumendekor. Auf den Längsseiten der Dose große, wegen verlaufener Zeichnung nicht richtig erkennbare Blüte. Auf dem Deckel eine größere und eine kleinere Korbblüte, Rundblätterblüten, Fächerblüte sowie (Crailsheimer)Punktblüte.Auf dem Boden rundes Etikett aus Papier (Händler?): „1939 , 745“";"Ankauf November 1939 bei Antiquitätenhändler Karl Sauter, Stuttgart";2021-04-15;"Stadtverwaltung Crailsheim 
Ressort Soziales & Kultur 
 Sachgebiet Archiv und Museum 
Spitalstraße 2 
74564 Crailsheim
+49 7951 403-3720 
friederike.lindner@crailsheim.de 
http://www.crailsheim.de 
Friederike Lindner M.A (Leiterin)
+49 7951 403-3720
friederike.lindner@crailsheim.de";https://www.lostart.de/de/Fund/595694;
Suchmeldung;Einzelobjekt;222160;"Unbekannt (Niederländisch) [Künstler:in]";"Triumph des Mangels";"1586/1600 [Datierung]";"Medaille / Plakette";1917212;"Rechteckige Plakette. Zwei abgemagerte Maultiere ziehen einen Korbwagen nach rechts. Darauf thronen hinten Inopia und rechts vor ihr Humilitas. Vorn auf dem Bock sitzt Timor als Wagenlenker und treibt die Maultiere mit der Peitsche an. Diese drei Gestalten sind auf der Plakette durch Beischriften in erhabener Schrift bezeichnet: INOPIA / VMI[litas] / TIM[or]. Neben dem Wagen schreiten Servitus in Ketten und Patientia, die einen Amboß auf der Schulter trägt. Hinter den Maultieren sieht man Fragilitas als alte Frau, im Hintergrund eine Burg mit einem Kreuz auf den Zinnen. Auch bei dieser sehr verbreiteten Plakette diente ein Stich des Hieronymus Cock nach Marten van Heemskerk als Vorbild, allerdings im spiegelverkehrten Sinn. Hier sind ebenfalls Beischriften vorhanden, die die Deutung der Figuren ermöglichen. Der Wagenlenker wird aber nicht als Timor, sondern als Torpor bezeichnet.";"Vermächtnis G. Eisner, Berlin (Kat.Nr. 227, aus der Auktion Lanna II 1911, Nr. 328),Permanente Ausstellung 1929-etwa 1943";2001-08-08;"GRASSI Museum für Angewandte Kunst 
Johannisplatz 5-11
04103 Leipzig
+49 (0) 341 - 22 29-100
grassimuseum@leipzig.de 
https://www.grassimak.de/
Dr. Thomas Rudi (Kurator Historische Sammlung)
+49 (0) 341 - 22 29-108
thomas.rudi@leipzig.de";https://www.lostart.de/de/Verlust/222160;
Suchmeldung;Einzelobjekt;521246;"Unbekannt (Chinesisch) [Künstler:in]";"Porzellanteller (2 Stück)";;"Kunsthandwerk / -gewerbe";;"Schwarz, rot, gold bemalt, Landschaft mit Angler, ein Teller gesprungen";"Sammlung Rudolf Mosse; Versteigerung, Berlin (Auktions-Haus ""Union"") 1934-6-6, Kat.Nr. 60";2014-09-02;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/521246;
Suchmeldung;Einzelobjekt;429210;"Gael, Barend [Künstler:in]";"Vor der Schenke";;Malerei;;"Vornehme Reiter mit Hunden rechts, links das Wirtshaus mit Staffagefiguren, Bäume im Hintergrund. Breiter Rahmen. Abb. Tafel LXIII";"Sammlung Wiener, Hede und Josef, Tschechien; Beschlagnahme durch die Gestapo in Prag; Versteigerung bei Weinmüller, München 13./14.11.1941, Lot 470; MNR Verzeichnis Nr. 707, dort als Asch, Pieter Jansz, heute im Louvre; 2013 von Frankreich an die Erben restituiert
Status
restituiert";2011-01-24;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/429210;
Suchmeldung;Einzelobjekt;5000005625;;"Gutsherr küsst Bäuerin";;Kleinkunst;"PS 1888";;;2006-12-12;"Historisches Museum der Pfalz
Speyer
Domplatz 4
67346 Speyer
67324 Speyer
0049 6232 13250
0049 6232 132540
info@museum.speyer.de
http://www.museum.speyer.de
Sabine Kaufmann
06232-1325618
sabine.kaufmann@museum.speyer.de
Simone Heimann
06232-1325612
simone.heimann@museum.speyer.de";https://www.lostart.de/de/Verlust/5000005625;
Fundmeldung;Einzelobjekt;408119;;Teller;"1740 (um) [Datierung]
1700/1799 [Zeitraum]";Gefäß;"Badisches Landesmuseum Karlsruhe, V 19574";;"Aus der Sammlung Dr. Ernst Gallinek, Baden-Baden; nach dessen Tod 1941 vom Staat angeeignet und an das Badische Landesmuseum Karlsruhe überwiesen.
Status
restituiert";2008-12-03;"Badisches Landesmuseum 
Karlsruhe
76131 Karlsruhe
(0721) 9266514/42
(0721) 9266537 und -6549
info@landesmuseum.de
http://www.landesmuseum.de
Prof. Dr. Eckart Köhne (Direktor)
+49 (0) 721 926 6501
direktion@landesmuseum.de";https://www.lostart.de/de/Fund/408119;
Suchmeldung;Einzelobjekt;42531;"Unbekannt (Italienisch) [Künstler:in]";"Heiliger Sebastian";"1601/1700 [Datierung]";Malerei;"GK I 5046";;"Sammlung (?) Solly, A 164; Schloss Charlottenburg (B-CH-SCHL) - am 31. Dezember 1945 verpackt (Kiste 4); am 7. Januar 1946 in die Sowjetunion abtransportiert - jetzt als Kriegsbeute in der Staatlichen Eremitage St. Petersburg (am 17. Februar 1946 dort registriert).";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/42531;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 252"
Suchmeldung;Einzelobjekt;578962;"Hamilton, Philipp Ferdinand de [Künstler:in]";"Wasservögel mit einem fliegenden Eisvogel";"1742 [Datierung]";Gemälde;"HL 723";"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; The Hamilton Brothers- aristocratic hunting paintings in the 18th Century“, Ludmila Ourodová-Hronková (ISBN 978-80-85033-73-1), mit Abb.";"Sammlung von Dr. Adolph Fürst zu Schwarzenberg; 1940 von der Gestapo beschlagnahmt; Schloss Hluboká nad Vltavou (Frauenberg)";2018-09-14;;https://www.lostart.de/de/Verlust/578962;
Suchmeldung;Einzelobjekt;416040;;"Satz von drei Deckelvasen und zwei Bechervasen";"1736/1796 [Datierung]";Gefäß;;"Auf Streublumengrund längliche, vertiefte Reserven mit Landschaften und Blumen in Schmelzfarbenmalerei der rosa Gattung (Famille Rose). Zwei Deckelvasen und eine Bechervase repariert. Ch`ien-lung. 50 bzw. 66 cm hoch.";"Zwangsversteigerung: Die Bestände der Firma Dr. Otto Burchard & Co., Berlin, in Liquidation, Auktionskatalog Paul Graupe, Berlin, Versteigerung 140, 22. und 23. März 1935, Losnummer 229.";2009-12-01;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/416040;
Suchmeldung;Einzelobjekt;415566;;"Kleine, bauchige Vierkantvase";"399/200 (v.Chr.) [Datierung]";"Kunsthandwerk / -gewerbe";;"Mit Reliefband an Fuß und Hals, T`ao-t`ieh-Masken. Stark krustig grüne Patina. Repartur am oberen Rand. Spät-Chou.";"Zwangsversteigerung: Die Bestände der Firma Dr. Otto Burchard & Co., Berlin, in Liquidation, Auktionskatalog Paul Graupe, Berlin, Versteigerung 140, 22. und 23. März 1935, Losnummer 280.";2009-11-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/415566;
Suchmeldung;Einzelobjekt;91646;"Palamedesz, Anthonie [Künstler:in]";"Bildnis eines Knaben";;Gemälde;"758 B";"Tafelmalerei: Bild: Junge (Kind zwischen Kleinkindalter und Jugend); Junge; Knabe";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 758 B; Zugangsart: Ankauf; Zugangsdatum: 1874; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Aachen; (private) Sammlung: Suermondt, Barthold; Besitzzeit: bis 1874";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/91646;
Suchmeldung;Einzelobjekt;581588;"Menzel, Adolph [Künstler:in]";"Schlafender alter Mann";;Gemälde;;"Brustbild, im Profil, nach links. Links unten voll bezeichnet: A. Menzel. Rückseitig Echtheitsbestätigung von Dr. O. Krigar-Menzel. Stammt aus dem Nachlass der Schwester Menzels.";"Clara und Julius Freund, Berlin; 21.03.1942 Auktion bei der Galerie Fischer, Luzern, Nr. 230, Katalog Abbildung Tafel 13; Raeber (?)/Bührle (?); Verbleib unbekannt";2019-01-21;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/581588;"Galerie Fischer, Sammlung Julius Freund: aus dem Besitz von Frau Dr. G. Freund, Buenos Aires, Auktion 21. März 1942, Luzern (annotiertes Exemplar des Verkaufskatalogs, Bibliothek des Jüdischen Museums Berlin)"
Suchmeldung;Einzelobjekt;17239;"Bellotto, Bernardo [Künstler:in]";"Der Marktplatz von Pirna";;Gemälde;"503 B";"Tafelmalerei: Bild: Platz, zentraler Platz, Sternplatz, etc.; zentraler Platz; Platz; Signatur: Links unten: B.B.DE. CANALETTO FEC.; Maße: 46 x 78 cm";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 503 B; Zugangsart: Ankauf; Zugangsdatum: 1878; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Berlin; (private) Sammlung: Gruner, ?; Besitzzeit: bis 1878";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/17239;
Fundmeldung;Einzelobjekt;595390;;"Kopf des Augustus";"1/33 [Datierung]";Vollplastik;"H 4780b";"An der Nase durchsichtig; Unter dem Kinn gebrochen; Nasenspitze, Muschel des rechten Ohres und Flicken im Haar neben der linken Schläfe ergänzt; unterlebensgroßer Kopf einer Statue oder Büste; Stil ist der glatte, kühle Klassizismus der Zeit des Tiberius, doch verweist die Bildung der Haare sogar in noch spätere Zeit, etwa die des Kaisers ClaudiusHerkunft: Auf dem französischen Kunsthandel erworben";"[…]  Zwischen 1941 und 1943 Erworben im Pariser Kunsthandel „Frères Kalébdjian“ in der Avenue de Jéna 65 durch Prof. Hans Möbius Unbekanntes Datum Transport nach Würzburg , Unterbringung im Martin von Wagner-Museum";2021-03-16;"Martin von Wagner Museum Neuere Abteilung
Residenzplatz 2, Tor A
97070 Würzburg
+49 (0)931 31-82283
museum.na@uni-wuerzburg.de
https://www.martinvonwagner-museum.com/
Prof. Dr. Damian Dombrowski (Direktor Neuere Abteilung)
damian.dombrowski@uni-wuerzburg.de
Prof. Dr. Jochen Griesbach (Direktor Ältere Abteilung)
jochen.griesbach@uni-wuerzburg.de";https://www.lostart.de/de/Fund/595390;
Suchmeldung;Einzelobjekt;41987;"Tintoretto, Domenico (?) [Künstler:in]";"Frühling und Herbst";;Malerei;"GK I 3838";;"Schloss Charlottenburg (B-CH-SCHL) - Küchengebäude Babelsberg - Neue Kammern - nach dem 27.März 1946 in die Sowjetunion abtransportiert (Kiste 10) - jetzt als Kriegsbeute im Staatlichen Puschkin-Museum, Moskau";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/41987;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 485"
Suchmeldung;Einzelobjekt;529676;"Unbekannt [Künstler:in]";"Konsole mit Inschrift auf der geschwungenen Unterseite";;"Kunsthandwerk / -gewerbe";"ZV 17";;"1877 aus Sammlung Ernst v. Weber (Inv. ZV 9-25). Inventar 1875-1885";2015-09-23;"Staatliche Kunstsammlungen Dresden
Skulpturensammlung
Tzschirnerplatz 2
01067 Dresden
+49 (0)351 4914 9740
sks@skd.museum
http://www.skd.museum
Direktion
+49 (0)351 4914 9740
sks@skd.museum";https://www.lostart.de/de/Verlust/529676;"Bericht über die Verwaltung der 1876/ 77 Nr. 6"
Suchmeldung;Einzelobjekt;584722;"Cuyp, Aelbert [Künstler:in]
Hooch, David de [Künstler:in]";"Bruin landschap (De Klokketoren) / Landschaft mit Ruine und Glockenstuhl";;Gemälde;"1535 (Goudstikker)";;"(art dealer) Matthiesen, sold to Jacques Goudstikker, Amsterdam, before October 1931; looted by the Nazis, Amsterdam, July 1940; Hermann Göring; Central Collecting Point, Munich, 1945, no. 6164; restituted to The Netherlands, 1946; Stichting Nederlands Kunstbezit (SNK), The Hague; sale Fred. Muller, Amsterdam, October 14, 1952; sale A. Mak, Dordrecht, November 30 – December 2, 1954, lotnr. 1, b/w Ill. as Anthonie Jansz. van der Croos, signed; sale Sotheby's, London, July 16, 1980, lotnr. 266, s/w Ill. as Anthonie Jansz. van der Croos, restored; sale Rudolf Neumeister, Munich, September 25, 1996, lotnr. 430, color Ill. as Anthonie Jansz. van der Croos (after a restauration an arc (re-)appeared); 1996 art dealer Wenzel Kunsthandel, Bamberg; February/March 1997, Private collection, Germany; Verbleib unbekannt / whereabouts unknown.";2019-10-23;"Dr. Ewald Volhard (Ansprechpartner für Rückfragen in Deutschland) (Wantuch Thole Volhard Rechtsanwälte GbR)
+49 (0) 171 227 8411
volhard@wtv-art.com
Yaél M. Weitz (Ansprechpartnerin für Rückfragen weltweit ausgenommen Deutschland) (Freedman Normand Friedland LLP)
+1 646 974 0816
yweitz@fnf.law";https://www.lostart.de/de/Verlust/584722;"Archive/Archives: NL - Stadsarchief Amsterdam, Collection 1341, File 38: (= ""Blackbook""), p. 50."
