Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;314392;"Chodowiecki, Daniel Nicolaus [Künstler:in]";"Johann Oecolampadius";"1780/1782 (um) [Datierung]";Zeichnung;;"Vierzig Entwürfe zum bauplastischen Figurenprogramm am Französischen Dom zu Berlin; Alte Inv.Nr. 856/1934; Blatt 1-38 derzeit in Berliner Privatbesitz; Blatt 3-6 Entwürfe für vier geplante Nischenfiguren der östlichen Vorhalle, Blatt 6 Bez.: IEAN OECOLAMPADE / 1482; rs.: Kopf des Oecolampadius im Profil nach links";"2013 Rückgewinnung für die Kunstsammlung der Akademie der Künste
Status
restituiert";2006-06-12;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/314392;
Fundmeldung;Einzelobjekt;573983;"Leleu, Jean François [Künstler:in]";"Kommode Louis Seize";"1780 (um) [Datierung]";Möbel;"I 52,296";"Blindholz ist Eiche. Furniere aus Satinholz, Amaranth, Ahorn, verschiedenen Hölzern, die urspünglich gefärbt waren. Inventarbuch-Eintrag 3.9.1952: Kommode von J. F. Leleu (1729-1807) Mahagoni mit farbigen Naturholz Intarsien. Querformat auf spitzen vierkant Vierkantbeinen. 3teilige Front mit Mittelrisalit, der mit Messingleiste eingefasstes rechteckiges, reich intarsiertes Mittelfeld aufweist. 2 Schubladen mit 4 Messinggriffen. Breite Zargenbeschläge, vordere Ecken abgeschrägt. Weisse Marmorplatte. Zeit: Frankreich Louis XVI um 1780. Signatur: Unter d. Platte rechts. Weitere Inventarnummer: SM 2013-7991.";"Übernahme 1952 vom Ministerium der Finanzen der DDR aus dem Reichsbankgebäude, Reichsbanknummer: Rb 756";2018-01-15;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Fund/573983;
Fundmeldung;Einzelobjekt;578019;"Unbekannt [Künstler:in]";"Schöpfkanne mit Henkel";"1800/1825 [Datierung]";Gefäß;1995;"Ovales Gefäß mit aufgelötetem Boden und vorspringendem Rand. Der schmale, bandförmige, sich verjüngende Rand ist angenietet. Diente zum Schöpfen aus der Kupfergölte bzw. aus dem Schiff im Herd.";"Ankauf am 09.08.1937 durch den Kunst- und Altertumsverein e.V., Tübingen für 3 RM, Vorbesitzer unbekannt.1941 mit Auflösung des Vereins in den Besitz der Städtischen Sammlung übergegangen.";2018-07-10;"Stadtmuseum Tübingen
Kornhausstr. 10
72070 Tübingen
+49 (0)7071 204 1711
+49 (0)7071 204 1797
stadtmuseum@tuebingen.de
http://www.tuebingen.de/stadtmuseum
Frau Daniela Übelhör (Sammlungsbetreuerin)
daniela.uebelhoer@tuebingen.de
Frau Wiebke Ratzeburg  (Leitung Stadtmuseum)
+49 (0)7071 204 1794
wiebke.ratzeburg@tuebingen.de";https://www.lostart.de/de/Fund/578019;
Fundmeldung;Einzelobjekt;572869;;"Torah pointer";"1801/1825 [Datierung]";"Kunsthandwerk / -gewerbe";"B50.02.1266;149/024";"Object Name: Torah pointerSubject: Torah pointers";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 5827";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/572869;
Suchmeldung;Einzelobjekt;103478;"Tschirch, Egon [Künstler:in]";Sonnenblumen;"1928 [Datierung]";Malerei;1306;;"1929 vom Künstler erworben. 1945 am Auslagerungsort Ivenack abhanden gekommen
Auslagerung (Ivenack, Schloss Ivenack)";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/103478;"Staatliches Museum Schwerin (Hg.): Dokumentation der kriegsbedingt vermißten Kunstwerke des mecklenburgischen Landesmuseums; Bd. I: Gemälde und Miniaturen. Plastische Arbeiten; Schwerin; 1998; S. 134/Nr. 619 (Abb. S. 133) Dreyer, Ernst Adolf: Egon Tschirch; Lübeck, 1929 S. 15 (Abb.)"
Suchmeldung;Einzelobjekt;59412;"Dietrich, Christian Wilhelm Ernst (nach Batoni) [Künstler:in]";"Büßende Magdalena";;Malerei;"GK I 5217";"Kopie nach dem seit 1945 verschollenen Original in der Dresdner Gemäldegalerie.";"Neues Palais (P-NP) - Juli 1942 Schloss Rheinsberg";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/59412;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 140"
Fundmeldung;Einzelobjekt;533298;"Loos, Friedrich [Künstler:in]";"Häuser in Salzburg";"1833 [Datierung]";Gemälde;12017;"Auf der Rückseite des Blattes mittig ein Aufkleber darauf links ein Bild von einem säenden Bauern und rechts ""Graphisches Kabinett / München Briennerstr. 51 (die Nummer wurde über eine ursprünglich Nummer 10 geschrieben), Leitung Günther Franke"" und rechts mittig mit Maschine getippt ""Friedrich Loos: Häuserreihe in Salzburg, Gemälde (Loos Kat. Nr. 11)"", unten links in Bleistift ""UX R 27 / 10"", darunter Etikett BStGS: ""Inv. Nr. 12017"", darauf in Blau ""PR"" (Photo Roth), unter dem Aufkleber in Blau ""71"", auf dem Rahmen oben rechts ein Aufkleber mit Briefmarkenrand darauf gestempelt: ""Romantik in Österreich"" und handschriftlich: ""Staatsgem. Samlg. München, APM 8886"", links unten ein Aufkleber darauf mit Bleistift: ""706"", in Rot darüber ""7866"" (Münchner Nummer), auf dem Rückseitenschutz unten links Etikett BStGS";"Unbekannter Vorbesitz,o.D.-1937 Alois Schadt,1937-1945 Martin Bormann (Verwalter Obersalzberg), gekauft bei Günther Franke, München,1946 Central Collecting Point, Münchner Nummer 7866,03.02.1953 Bayerische Staatsgemäldesammlungen, Übertragungsurkunde Nr. 22, Anlage Nr. 1,22.03.1955 Wiederruf, da infolge der Todeserklärung Bormanns von 1954 der Spruchkammerentscheid geändert werden muss,30.03.1955 endgültige Übertragung, Übertragungsurkunde Nr. 2074/V, Kunstgegenstände der ehem. NSDAP, Martin Bormann-Verwaltung Obersalzberg, Nr. 1 der AnlageFür weiterführende Auskünfte wenden Sie sich bitte an den Kontakt zur Meldung.";2016-05-20;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/533298;
Fundmeldung;Einzelobjekt;220967;"Defregger, Franz von [Künstler:in]";"Brustbild eines Tiroler Bauernmädchens";"1913 [Datierung]";Malerei;mü9595;;;2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220967;
Suchmeldung;Einzelobjekt;240535;"Kändler, Christian Heinrich [Künstler:in]";Drehleierspielerin;"1750 (um) [Datierung]
1735/1850 [Zeitraum]";Kleinkunst;;"Sie trägt einen golden geränderten hellpurpurnen Tellerhut mit dunkelpurpurnem Band, offene purpurne Hutbänder, weißes Hemd mit plissiertem Kragen und kurzen Ärmeln mit gelben Schleifen, rotverschnürtes blaßlila Mieder mit goldenen Borten, weiße Schürze, weißen Rock mit Streublumen in Purpur, Grün und Gold, weiße Strümpfe und weiße Schnallenschuhe mit roten Rändern. Das Instrument ist schwarz gerändert und mit zwei Sternen verziert. Der weiße Rasensockel ist mit bunten Blumen und grünen Blättern belegt. Schwertermarke.Abgeändertes Modell nach älterer Form. Ausformung um 1750. Modelleur: Kaendler. Meißner Porzellan.";;2001-12-27;;https://www.lostart.de/de/Verlust/240535;
Suchmeldung;Einzelobjekt;576832;"Werner, Johann [Künstler:in]";"Landschaft mit Häusern, Bäumen und Schloss";;Aquarell;;"Quelle: D - LAB, B Rep 025-08, Nr. 3935/57; Photoalbum, Privatarchiv.";"Sammlung Max und Irma Sborowitz, Proßnitz (Prostějov)/Tschechien; 1939 (um/nach)Beschlagnahme durch deutsche Behörden in Proßnitz (Prostějov)/Tschechien; Verbleib unbekannt";2018-05-04;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/576832;
Fundmeldung;Einzelobjekt;533725;"Bergen, Dirck van [Künstler:in]";"Landschaft mit Vieh";"1683 [Datierung]";Gemälde;"Mü. 13370";"Links Hunde vor der Hütte. Mitte rechts liegend Schaf und rotbraune Kuh, dahinter stehend zwei Rinder. Mitte und links ein Baum, dahinter ein Bauernhaus mit davor hockendem Mädchen, ein Tier streichelnd. Hintergrund grosse Baumgruppe und Haus.";;2016-10-05;"Bundesamt für Auswärtige Angelegenheiten
Kirchhofstraße 1-2
14776 Brandenburg
I-AU-RL@bfaa.bund.de";https://www.lostart.de/de/Fund/533725;
Suchmeldung;Einzelobjekt;568194;;"Postament (Piedestal)";"1701/1720 [Datierung]";Möbel;"I.A.F. 08569";"englisch (Kent), braun gesprenkelt mit vergoldeten KantenQuelle: Algemeen Politieblad van het Koninkrijk der Nederlanden, Jg. 95, Nr. 34, 30. November 1946 publizierten Liste 719 „Te ‘s-Gravenhage ontvreemd in 1943/1944, hollandsche teekeningen, t. w.“;   Intern Aangifte Formulier vom 25.3.1946, BArch Koblenz B 323/2 fol. 165 mit eigenhändiger Skizze von F. Lugt;";"Frits Lugt, Den Haag; verschollen seit 1945";2017-07-20;"Marc Parein
+41 79 953 06 08
contact@frits-lugt.org
Nico Y. Lugt
+41 79 413 44 67
contact@frits-lugt.org";https://www.lostart.de/de/Verlust/568194;
Fundmeldung;Einzelobjekt;220616;"Thoma, Hans [Künstler:in]";"Bildnis der Mutter des Malers";"1889 [Datierung]";Gemälde;mü8607;"Monogramm mit Datum 1889; Brustbild en face. In der rechten Hand hat die Mutter ein Buch; Hintergrund Hügelland.";"Gemälde gelangte vor Juli 1938 in den Besitz des Deutschen Reiches";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220616;
Suchmeldung;Einzelobjekt;451581;"Kowalski-Wierusz, Alfred von [Künstler:in]";"Staatsminister Freiherr von Lutz auf der Gemsenjagd (Foto nach einer verkleinerten Kopie in Familienbesitz)";"1888 [Datierung]";Malerei;"7774 ; 7876 (Inv.-Nr. 1905)";"Ganze sitzende Figur nach vorn. Bezeichnet links oben: A. Wierusz-Kowalski 1888.";"1888 als Schenkung des Künstlers erworben; Werk an die Bayerische Gesandtschaft am Matthäikirchplatz in Berlin verliehen, seit Kriegsende verschollen, von Plünderung oder Zerstörung ist auszugehen";2012-02-16;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Verlust/451581;
Fundmeldung;Einzelobjekt;261097;"Mussmann, Joseph Heinrich [Künstler:in]";Becher;"1828/1830 [Datierung]";Gefäß;8383;;"o.D./1939, Jüdischer Besitzer (unbekannt); 1939/1939-06, Städtische Darlehenanstalt, Frankfurt am Main, erworben von jüdischem Vorbesitzer (unbekannt) im Zuge der Zwangsabgabe von Edelmetallen für Juden; seit 1939-06-30, Museum für Kunsthandwerk, Frankfurt am Main (Museum Angewandte Kunst), Ankauf durch die Stadt Frankfurt am Main), Ju. 459, erworben von der Städtischen Darlehensanstalt, Frankfurt am Main [1], [1] Inventarbuch Bd. 3.";2002-06-26;"Museum für Angewandte Kunst
Schaumainkai 17
60594 Frankfurt (Main)
(069) 2123 4037
(069) 2123 0703
info.angewandte-kunst@stadt-frankfurt.de
http://www.museumangewandtekunst.de/
Wagner K, Matthias
(069) 212-34037
info.angewandte-kunst@stadt-frankfurt.de";https://www.lostart.de/de/Fund/261097;
Suchmeldung;Einzelobjekt;240606;;"2 Kaffeetassen mit Unterschalen";"1770/1775 (um) [Datierung]
1735/1850 [Zeitraum]";Gefäß;;"Glatte hohe Form, unten abgerundet, mit Ohrhenkel. Beide Teile bemalt mit buntem Blumenstrauß und kleinen Streublumen. Die Ränder und die Henkel rotbraun abgesetzt, auf dem Henkelrücken rotbraune Kelchgehänge. Marken: PZ.R in Purpur, PZ. in Blau auf der Glasur, PZ. in Blau unter der Glasur, S. in Blau auf der Glasur. Blindstempel: F III 2 F, FO K I. Pfalz-Zweibrücken. Durchm. der Unterschalen 12,7 und 13 cm. Eine Tasse ausgebessert.";;2001-12-27;;https://www.lostart.de/de/Verlust/240606;
Suchmeldung;Einzelobjekt;593492;"Porzellanmanufaktur Meissen [Manufaktur]";"Kniender Jüngling";"1740 (um) [Datierung]";Kleinkunst;;"Weiß glasiert. Teilfigur aus dem großen Kabinettstück »Der Opfertod des Heidenapostels Franz Xaver auf der Insel Goa«. Er ist in die Knie gesunken und ruht auf dem rechten Schienbein und dem linken Fuß. Die Ärmel sind bis über die Ellbogen zurückgestreift, die Hände gefaltet und rechts seitwärts gestreckt. Der Kopf ist schräg nach links geneigt. Dreiseitiger Sockel mit aufgelegten plastischen Blumenzweigen. [...] Ohne Marke. Modell von Kändler 1738. [...] Mit der Ausformung ist erst 1740 begonnen worden.";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; November 1938, Sicherstellung der Porzellansammlung in der Villa von Victor von Klemperer durch die Geheime Staatspolizei, Dresden [3]; Dezember 1938, Abtransport der Porzellansammlung aus der Villa von Victor von Klemperer, Tiergartenstraße 64, Dresden, in das „Johanneum“, Staatliche Porzellansammlung Dresden, Augustusstraße 1, Dresden [4]; November 1941, Verfall des Vermögens der Familie von Klemperer an das Deutsche Reich gemäß der 11. Verordnung zum Reichsbürgergesetz [5]; Januar 1943, unentgeltliche Übertragung der Sammlung von Klemperer an das Land Sachsen auf Grundlage eines Entscheids von Adolf Hitler [6]; 1943, kriegsbedingte Auslagerung aus der Staatlichen Porzellansammlung Dresden nach Schloss Rammenau in Sachsen [7]";2021-02-08;;https://www.lostart.de/de/Verlust/593492;"Porzellansammlung Gustav von Klemperer, Dresden 1928, S. 194, Nr. 718; [1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 1-2, Fritz Fichtner (Direktor der Porzellansammlung) an Ministerium für Volksbildung, 01.12.1938; [4] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 5, (nachrichtlich) Fritz Fichtner, 02.12.1938, entspricht der Anlage zu Bl. 4, Fritz Fichtner an Ministerium für Volksbildung, 03.12.1938; [5] Rudolph 2007, S. 45; [6] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 1, Reichsministers der Finanzen an Oberfinanzpräsident Dresden, 04.01.1943; ebd., Bl. 10, Oberfinanzpräsident Dresden an Reichsstatthalter Sachsen, 14.01.1943; [7] Archiv der Porzellansammlung, Verzeichnis der außerhalb von Dresden geborgenen Kunstwerke, unpag., ca. 1943; SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 13, (nachrichtlich) A. Richter (Oberregierungsrat, Sächsische Staatskanzlei) an Direktor der Porzellangalerie, 08.04.1943; ebd., Bl. 21, Fritz Fichtner an Sächsische Staatskanzlei, 30.04.1943; ebd., Bl. 48, Fritz Fichtner an Hermann Voss (Sonderbeauftragter für Linz), 25.08.1943.Katalog | catalogue: Externer Link"
Fundmeldung;Einzelobjekt;572969;"Ramadier, Aug. Fr. [Künstler:in]";Untitled;"1831 [Datierung]";Zeichnung;B51.12.3040;"Object Name: Drawing";"Received through JCR (Jewish Cultural Reconstruction), via the National Library of Israel, Jerusalem";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/572969;
Fundmeldung;Einzelobjekt;475374;"Pense, Antoine (?) [Künstler:in]";"Dame im Schloßpark";"1750 (um) [Datierung]";Zeichnung;"GZ 64/1,10";;"Ankauf aus Privatbesitz, 23.03.1964; Bestand: Berlin Museum";2013-06-24;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Fund/475374;
Fundmeldung;Einzelobjekt;521590;"Latendorf, Friedrich [Künstler:in]";"Schweriner Fischmarkt (Studie)";;Gemälde;"G 2038";"sign. u.r. ""F Latendorf""";"„Nach 1945 sichergestellt“";2014-09-26;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/521590;
Fundmeldung;Einzelobjekt;593041;"Vincent Adam (Drucker) [Künstler:in]";Passe-Temps;"1830 [Datierung]";Druckgrafik;4.0.22149;;"bis 1938:unbekanntin 1938:Reichspostmuseum Abteilung Stuttgart, Präsident Wolpertab 1938:Reichspostmuseum BerlinUnklarer Erwerb";2021-01-05;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/593041;
Suchmeldung;Einzelobjekt;519085;"Berretz, Gerhard [Künstler:in]";"Nach der Schlacht von Wisma";"1942 [Datierung]";Aquarell;;"signiert: ""Berretz 42""";"Familie Berretz, Köln; Verlust nach 1942 (zur Ausstellung in einem Berliner Museum, von dort nicht zurückerlangt); möglicherweise verbrannt; seit Kriegsende verschollen - restituiert im Frühjahr 2016
Status
restituiert";2014-06-02;;https://www.lostart.de/de/Verlust/519085;
Fundmeldung;Einzelobjekt;220682;"Trevisani, Francesco [Künstler:in]";Lukretia;;Malerei;mü8819;"Lukretia nach rechts fallend, den Dolch in der Rechten, die Augen zum Himmel. Aufgelöste Haare und entblößter Oberkörper.";"Zugang 1944";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220682;
Suchmeldung;Einzelobjekt;570575;"Unbekannt (Französisch) [Künstler:in]";Louis-XV.-Aubusson-Sitzmöbelgarnitur;"1746/1755 [Datierung]";Möbel;;"Bestehend aus Sofa und fünf Armsesseln. Buchenholz. Allseitig geschweifter Aufbau, alle Glieder gekehlt, an Rückenlehnen und Zargen Blumenschnitzwerk, ganz vergoldet. Die fraisegrundigen Aubussonbezüge zeigen auf den Sitzen Tiedarstellungen aus den Fabeln von Lafontaine, auf den Rückenlehnen Kinderszenen, alle Darstellungen von reichem Blumenwerk umzogen. Gestelle mit Ergänzungen und erneuerter Vergoldung. Sofa 105 cm hoch, 195 cm breit; Sessel 95 cm hoch. Quelle: Hugo Helbing Kunsthandlung und Kunstversteigerungshaus: Kunstbesitz eines Berliner Sammlers. Katalog Nr. 49; Math. Lempertz'sche Kunstversteigerung: Eine bekannte Süddeutsche Privatsammlung und anderer Privatbesitz, Katalog Nr. 395. (DOI: Externer Link) (DOI: Externer Link)";"Sammlung Jakob Goldschmidt, Berlin, Versteigerung am 11./12. März 1938 durch Math. Lempertz, Köln. Katalognummer: 234 (Auktionshaus Hugo Helbing, 1936); 199 (Math. Lempertz, 1938)";2017-10-24;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/570575;
Fundmeldung;Einzelobjekt;417089;"Schöner, Georg Friedrich Adolph [Künstler:in]";"Porträt Abraham Willemer";"1807 [Datierung]";Gemälde;"AN 150-20/149";"Abraham Willemer (1794-1819) war der Stiefsohn der Marianne Willemer, Goethes ""Suleica"". Er fiel 1819 im Duell.";"1942 von Kunsthandel Curt Naubert, Leipzig, erworben. Weitere Provenienz unklar.";2009-12-17;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Fund/417089;
Fundmeldung;Einzelobjekt;569373;"Unbekannt (Süddeutscher Nachahmer des Andrea Riccio) [Künstler:in]";"Herkules und Kyknos";"1530 (um) [Datierung]";"Plastik / Skulptur";"Pl.O. 2782";"Herkules, mit der Löwenhaut bekleidet, steht breitbeinig hinter dem auf das rechte Knie gegangenen Kyknos und holt zum Schlag aus. Kyknos versucht mit seiner Rechten Herkules abzuwehren, seine Linke liegt auf dem aufgesetzten linken Knie. Kyknos' Kopf bringt Herkules mit seiner Linken zurück.";"Seit mind. 1925 bis 1929 Slg. Basner, Danzig-Zoppot; 1929 Rudolf Lepkes Kunst- und Antiquitätshaus, Berlin; 1938 Morton Bernath, Stuttgart; von diesem 1938 an Julius Böhler, München; 1939 Julius Böhler, München an GNM";2017-09-26;"Germanisches Nationalmuseum
Nürnberg
Kornmarkt 1
90402 Nürnberg
90105 Nürnberg
(0911) 13310
(0911) 1331200
info@gnm.de
http://www.gnm.de";https://www.lostart.de/de/Fund/569373;
Fundmeldung;Einzelobjekt;305722;"Visscher, Nicolas [Künstler:in]";"Bildnis James II.";"ca. 1600-1900 [Zeitraum]
1640-1709 [Datierung]";Druckgrafik;;"Inschrift des Druckes: ""att Amsterdam by Nicolaus Visscher with priviledge of ye High and Mighty states generall.""";"1947: Privatsammlung Finnland? (Finnish collector?); seit (since) 1947: Museumsbesitz Finnland (Finnish museum collection)";2004-11-24;"Hakkarainen, Maarit (Projektleiterin)
Tiina Koivulahti, Ph.Lic. (Projektleiterin)
tiina.e.koivulahti@gmail.com";https://www.lostart.de/de/Fund/305722;
Suchmeldung;Einzelobjekt;412214;"Unbekannt (Byzantinisch) [Künstler:in]";"Maria mit Kind";"1101/1200 [Datierung]";"Plastik / Skulptur";;"hochrechteckig mit Marienfigur, das Christuskind auf den Armen, unter einer Arkade stehend, in flachem Relief geschnitzt. An den Schmalseiten acht Nagellöcher, rechts unten Sprung";"aus Sammlungen Fürst Stroganoff, Rom und Burns, London; ausgestellt Paris 1931, Musée des Arts décoratifs, Exposition d'Art Byzantin; Versteigerung Paul Graupe, Berlin, am 17./18.06.1936 unter Nr. 96; ca. 1937 Jacques Goudstikker, Amsterdam; März 1939 Daniel George van Beuningen, Rotterdam; 1958 Gemeente Rotterdam als Leihgabe an Museum Boijmans van Beuningen, Rotterdam;2024 Restitution
Status
restituiert";2009-03-31;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/412214;"Abbildung Versteigerungskatalog Tafel 29; Publiziert in: A. Goldschmidt und K. Weitzmann, Die Byzantinischen Elfenbeinskulpturen des X.-XIII.Jh., Bd.II, S.19 und 65, Abb. Nr.142, Taf.LI"
Suchmeldung;Einzelobjekt;257800;"Bruyn, Bartholomaeus (d. Ä.) (Art des) [Künstler:in]";"Christus am Kreuz";;Malerei;"1292 A";"Tafelmalerei: Bild: der gekreuzigte Christus mit verschiedenen Personen unter dem Kreuz; Kreuzigung; Christus";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Gemäldegalerie; Inv. Nr. 1292 A; (zeitweilige) Verwaltung: Zobten am Berge (Niederschlesien); (halböffentliche) Sammlung; Evangelische Kirche; Besitzzeit: bis 1945; Zugangsart: Leihgabe; Zugangsdatum: 1844
Auslagerung (Zobten am Berge, Evangelische Kirche)";2002-06-03;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/257800;
