Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;592984;"Fedder, Otto [Künstler:in]";Landschaft;"1910/20 (um) [Datierung]";Gemälde;11778;"Das intensive Goldgelb des darüber grünblauen Himmels spiegelt sich in den Pfützen der nassen verschneiten Dorfstraße. Auf ihr kommt eine Bauersfrau heran. Bäume gruppieren sich um ein einfaches Siedlerhaus halbrechts.";"Um 1910 - o.D. Otto Fedder (1873 - 1918) o.D. - 1939 Verbleib unbekannt 1939 - 1945 NSDAP, Parteiforum Berchtesgaden, Berchtesgaden 06.08.1945 - 20.04.1949 Central Collecting Point, Münchner Nummer 6836, München, Sicherstellung durch amerikanische Alliierte 20.04.1949 - 22.02.1952 Ministerpräsident Bayern, treuhänderische Übergabe durch amerikanische Alliierte 22.02.1952 - 22.01.1953 Treuhandverwaltung von Kulturgut beim Auswärtigen Amt der Bundesrepublik Deutschland, München, treuhänderische Übergabe durch Bayerischen Ministerpräsidenten Seit 22.01.1953 Bayerische Staatsgemäldesammlungen, München, Übereignung von Bayerischem Landesamt für Vermögensverwaltung und Wiedergutmachung an den Freistaat BayernFür weiterführende Auskünfte wenden Sie sich bitte an den angegebenen Kontakt zur Meldung.";2021-01-05;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/592984;
Suchmeldung;Einzelobjekt;35969;"Hondecoeter, Gillis Claesz.de (Kopie nach) [Künstler:in]";"Hühner mit Küken, Tauben und einem Goldfasan";;Malerei;"GK I 5160";;"Schloss Berlin (B-SCHL) - Schloss Paretz";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/35969;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 236"
Suchmeldung;Einzelobjekt;568242;"Boucher-Desnoyer, Auguste Gaspard [Künstler:in]";"La Foi";;Druckgrafik;;"nach Raffael, Predella, früher Druck mit Künstlerzeichen, Anschaffungsjahr 1906";"Am 12. November 1940 durch das Auktionshaus Gerhard Harms in Berlin-Dahlem zwangsversteigert. Die Predella wurde unter Los-Nr. 59 von Franziska Campbell, eine bei der Reichskammer der bildenden Künste registrierte Händlerin, für 15 RM erworben.";2017-07-21;"Prof. Dr. Julius H. Schoeps
Moses Mendelssohn Stiftung
Fasanenstraße 3
10623 Berlin
+49 (0) 30 200053370
moses@mendelssohnstiftung.com
http://www.moses-mendelssohn-stiftung.de";https://www.lostart.de/de/Verlust/568242;
Fundmeldung;Einzelobjekt;390614;"Böcklin, Arnold (1827) [Künstler:in]";"Magna Mater";"1869 [Datierung]";Malerei;"M 304";;"Erworben 1936 in Frankfurt am Main; überwiesen als Leihgabe des Bezirksverbandes Nassau 1936";2007-06-15;"Museum Wiesbaden
Friedrich-Ebert-Allee 2 
65185 Wiesbaden
(0611) 3352170
(0611) 3352192
museum@museum-wiesbaden.de
http://www.museum-wiesbaden.de
Dr. Peter Forster (Provenienzbeauftragter)
+49(0)611-335 2282
peter.forster@museum-wiesbaden.de";https://www.lostart.de/de/Fund/390614;
Suchmeldung;Einzelobjekt;18174;"Claesz., Pieter (1597) [Künstler:in]";Stilleben;;Gemälde;948;"Tafelmalerei: Bild: Lebensmittel; Stilleben mit Lebensmitteln & Teller, Platte & Weinglas, Römer; Speise; Stilleben & Teller & Glas; Römer (Pokal)";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 948; Zugangsart: Ankauf; Zugangsdatum: 1821; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Berlin & London; (private) Sammlung: Solly, Edward; Besitzzeit: bis 1821";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/18174;
Suchmeldung;Einzelobjekt;530478;"Wiegele, Franz [Künstler:in]";"Dr. Heinrich Rieger auch Bildnis auch Herrenporträt";;Zeichnung;"3123 (VL 1935)
298 (RA Liste 17.05.1947)
Teil von 202 (Rieger 1938)";"Quelle: • Einlagsbuch 1935-1936 und Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: AT – WStLA, MA 8, Archiv des Wiener Künstlerhauses. Biographische Mappe Dr. Heinrich Rieger.• Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: AT – BDA, K 44/3, Rieger. Blatt 92Rü.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.";"Sammlung Dr. Heinrich Rieger, Wien, Verlust 1939/1941; Verbleib unbekannt";2015-11-16;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/530478;
Suchmeldung;Einzelobjekt;585256;"Roland de la Porte, Henri Horace [Künstler:in]";"Muzikstilleven / Musikstillleben";;Gemälde;"Goudstikker Inventory no. 1309";"Auf der Rückseite Aufkleber mit Inventarnummer und Siegel.";"Coll. G. Hoenschel; art dealer E. Brummer, Paris, sold to Jacques Goudstikker, Amsterdam, before November 1924; looted by the Nazis, Amsterdam, July 1940; Hermann Göring; Alois Miedl, Amsterdam; sale Hans W. Lange, Berlin, December 3-4, 1940, not sold; Verbleib unbekannt / whereabouts unknown.";2020-01-17;"Dr. Ewald Volhard (Ansprechpartner für Rückfragen in Deutschland) (Wantuch Thole Volhard Rechtsanwälte GbR)
+49 (0) 171 227 8411
volhard@wtv-art.com
Yaél M. Weitz (Ansprechpartnerin für Rückfragen weltweit ausgenommen Deutschland) (Freedman Normand Friedland LLP)
+1 646 974 0816
yweitz@fnf.law";https://www.lostart.de/de/Verlust/585256;"Archive/Archives: NL - Stadsarchief Amsterdam, Collection 1341, File 38: (= ""Blackbook""), p. 178; NL - Kunsthandel Pieter de Boer, Amsterdam, Archief Beelddocumentatie; Ausstellungen/Exhibitions: Catalogue de la Collection Goudstikker d'Amsterdam. Exposée dans les locaux de la Schilderkundig Genootschap ""Pulchri Studio"". Lange Voorhout 15, La Haye. Novembre 1924, Catalogue no. 28, no. 95, no ill.; Catalogue de la Collection Goudstikker d'Amsterdam. 10e exposition dans les Locaux de ""Pulchri Studio"". Lange Voorhout 15, La Haye. 13 Mars - 4 Avril 1926, Catalogue no. 30, no. 140; Catalogus der Tentoonstelling ""Het Stilleven"". Ten bate van de Vereniging ""Rembrandt"". In de Zalen van den Kunsthandel J. Goudstikker, Heerengracht 458, Amsterdam. 18. Februari tot en met 26. Maart 1933, no. 245, no ill."
Fundmeldung;Einzelobjekt;220675;"Preller, Friedrich (der Jüngere) [Künstler:in]";"Landschaft mit badenden Kentauren";"1873 [Datierung]";Malerei;mü8800;"Signatur: 18 FP 73/.Weimar; Fluß von hinten nach vorn über Felsblöcke, rechts und links Bäume. Die Kentauren im Wasser und am Ufer. Im Hintergrund Berge.";"Zugang Februar 1943";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220675;
Fundmeldung;Einzelobjekt;475388;"Kolbe, Carl Wilhelm (der Jüngere) [Künstler:in]";"Dragoner-Regiment Kurfürst Pfalz-Bayern im Lager bei Berlin";"1801/1850 [Datierung]";Aquarell;"GHZ 64/1,8";;"Ankauf aus Privatbesitz, 23.03.1964; Bestand: Berlin Museum";2013-06-24;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Fund/475388;
Suchmeldung;Einzelobjekt;461334;"Orley, Richard van [Künstler:in]";"Christi Einzug in Jerusalem";;Zeichnung;;"signiert unten links: “R. van den Orley”";"Sammlung Dr. Michael Berolzheimer; Garmisch-Partenkirchen; 9-10 März 1939 Auktion Adolf Weinmüller, München";2013-01-09;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/461334;
Fundmeldung;Einzelobjekt;220790;"Rieger, Albert [Künstler:in]";"Sumpflandschaft im Gebirge";;Malerei;mü9147;"Signatur: Albert Rieger pinx.; Gewitterhimmel, links vorn Wasser und dahinter Weiden, teilweise entlaubt. Rechts Ausblick auf einzelne Häuser und im Hintergrund hohe Berge.";;2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220790;
Suchmeldung;Einzelobjekt;297291;"Weenix, Jan (der Jüngere) [Künstler:in]";Stilleben;;Malerei;;"Gemälde: Vor einer Felsenwand liegen auf einer Steinplatte ein aufgeschnittener Kürbis. Weintrauben, eine Citrone, Birnen und Pflaumen. Darüber Blattranken. In der Ferne links eine abendliche Parklandschaft mit Statuen. Rechts im Laub eine große Statue.Auf der Rückseite mit Namen Johann Stumpf beschrieben";"Verlust am Auslagerungsort Schloss Schloss Ullersdorf (Glatz) bei Kriegsende 1945.";2003-12-17;;https://www.lostart.de/de/Verlust/297291;
Suchmeldung;Einzelobjekt;52578;"Schoonjans, Anthoni (zugeschrieben) [Künstler:in]";"Heimkehr des verlorenen Sohnes";;Malerei;"GK I 3323";;"Schloss Königsberg (KÖ-SCHL)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/52578;"Kühn, Margarete: Schloß Charlottenburg; (= Die Bauwerke und Kunstdenkmäler von Berlin, hg. von Hinnerk Scheper, Teil 1); Berlin (?); 1970 S. 52, Abb. 312.Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 456"
Fundmeldung;Einzelobjekt;577439;"Cicero, Marcus Tullius [Autor:in]
Georg Müller [Verlag]";"Cicero Briefe (Band 1)";"1912 [Erscheinungsdatum]";Buch;"5.8° 3039-1";"1 Band";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/577439;
Suchmeldung;Einzelobjekt;263975;"Boulle, André-Charles (1642) (Französisch, Paris) [Künstler:in]";"Postament (Typ 2)";"1715 (vor) [Datierung]";Möbel;"P 5 (für IX 24)";"Postament für die bronzene Figurengruppe ""Selene und Endymion"" (IX 24). Die Inventarnummer P 5 ist neu vergeben worden. Eine Kopie ist mit der dazugehörigen Figurengruppe ausgestellt.";"Inventar Bronzezimmer 1733, Inventar Bronzezimmer 1819, Inventar Bronzezimmer 1879. Verbleib unbekannt.";2002-08-06;"Staatliche Kunstsammlungen Dresden
Grünes Gewölbe
Taschenberg 2
01067 Dresden
(0351) 4914 8591
gg@skd.museum
https://www.skd.museum/
Direktion
(0351) 4914 8590
gg@skd.museum";https://www.lostart.de/de/Verlust/263975;
Suchmeldung;Einzelobjekt;593694;"Porzellanmanufaktur Meissen [Manufaktur]";"Kaffeekanne mit Deckel";"1730 (um) [Datierung]";Gefäß;;"Zu einem Service gehörig. Die Kaffeekanne birnförmig mit schrägem Ringfuß, Schnabelausguß, ?-förmigem Henkel und gewölbtem Deckel mit flachem Rand und Kugelknauf. [...] bemalt mit [...] zwei bunten Chinesenbildern in regelmäßigen bezw. breitovalen, golden konturierten Kartuschen mit langgezogenen Lüsterfeldern, Goldornament und einer Laubkette in Eisenrot und Purpur. Zwischen den Kartuschen, an den Ausgüssen und Henkelrücken indianische Blumen in Eisenrot, Purpur, Gelb und Olivgrün. An den Hälsen grobe Goldspitzenbordüren. Ränder, Knäufe, Teile der Henkel [...] vergoldet. Interessant die Darstellung eines Porzellanbrennofens auf der Kaffeekanne. [...] Auf den Deckeln [...] zwei bunte Chinesenbilder. [...] Schwertermarken. Goldnummer 26.";"[…] bis Dezember 1926, Gustav von Klemperer (gest. 27.12.1926), Dresden [1]; 30.06.1927, Nachlassregelung, Nachlass zu gleichen Teilen an Victor, Herbert-Otto und Ralph-Leopold von Klemperer [2]; November 1938, Sicherstellung der Porzellansammlung in der Villa von Victor von Klemperer durch die Geheime Staatspolizei, Dresden [3]; Dezember 1938, Abtransport der Porzellansammlung aus der Villa von Victor von Klemperer, Tiergartenstraße 64, Dresden, in das „Johanneum“, Staatliche Porzellansammlung Dresden, Augustusstraße 1, Dresden [4]; November 1941, Verfall des Vermögens der Familie von Klemperer an das Deutsche Reich gemäß der 11. Verordnung zum Reichsbürgergesetz [5]; Januar 1943, unentgeltliche Übertragung der Sammlung von Klemperer an das Land Sachsen auf Grundlage eines Entscheids von Adolf Hitler [6]; 1943, kriegsbedingte Auslagerung aus der Staatlichen Porzellansammlung Dresden nach Schloss Rammenau in Sachsen [7]; 16.03.1945, kriegsbedingte Verlagerung von Schloss Rammenau in Sachsen nach Schloss Rothschönberg in Sachsen [8]";2021-02-08;;https://www.lostart.de/de/Verlust/593694;"Porzellansammlung Gustav von Klemperer, Dresden 1928, S. 51-52, Nr. 74-76, hier Nr. 74; [1] Anette Loesch, Das Schicksal der Porzellansammlung Gustav von Klemperers, in: Beiträge öffentlicher Einrichtungen der Bundesrepublik Deutschland zum Umgang mit Kulturgütern aus ehemaligem jüdischen Besitz, bearb. von Ulf Häder (= Veröffentlichungen der Koordinierungsstelle für Kulturgutverluste, Bd. 1), Magdeburg 2001, S. 56-77; Andreas Graul, Gustav und Victor von Klemperer. Eine biographische Skizze (= Publikationen der Eugen-Gutmann-Gesellschaft, Bd. 2), Leipzig 2005; Sabine Rudolph, Restitution von Kunstwerken aus jüdischem Besitz. Dingliche Herausgabeansprüche nach deutschem Recht (= Schriften zum Kulturgüterschutz / Cultural Property Studies), Berlin 2007; [2] Rudolph 2007, S. 41-47, hier S. 41; Amtsgericht Dresden, Nachlassakte Gustav von Klemperer, Einantwortungsurkunde des Zivilgerichts für Inner-Prag, 30.06.1927; [3] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 1-2, Fritz Fichtner (Direktor der Porzellansammlung) an Ministerium für Volksbildung, 01.12.1938; [4] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/1, Bl. 5, (nachrichtlich) Fritz Fichtner, 02.12.1938, entspricht der Anlage zu Bl. 4, Fritz Fichtner an Ministerium für Volksbildung, 03.12.1938; [5] Rudolph 2007, S. 45; [6] SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 1, Reichsministers der Finanzen an Oberfinanzpräsident Dresden, 04.01.1943; ebd., Bl. 10, Oberfinanzpräsident Dresden an Reichsstatthalter Sachsen, 14.01.1943; [7] Archiv der Porzellansammlung, Verzeichnis der außerhalb von Dresden geborgenen Kunstwerke, unpag., ca. 1943; SächsStA-D, 11125 Ministerium des Kultus und öffentlichen Unterrichts, Nr. 18834/2, Bl. 13, (nachrichtlich) A. Richter (Oberregierungsrat, Sächsische Staatskanzlei) an Direktor der Porzellangalerie, 08.04.1943; ebd., Bl. 21, Fritz Fichtner an Sächsische Staatskanzlei, 30.04.1943; ebd., Bl. 48, Fritz Fichtner an Hermann Voss (Sonderbeauftragter für Linz), 25.08.1943; [8] Archiv der SKD, 02/VA 53, unpag., (nachrichtlich) Leuschner (Reg. Ass., Ministerium für Volksbildung), 26.03.1945.Katalog | catalogue: Externer Link"
Suchmeldung;Einzelobjekt;415342;"Goyen, Jan Josephsz van [Künstler:in]";"Blick auf Nijmwegen (Nymwegen)";"1653 [Datierung]";Malerei;;"Signatur und Datierung: auf d. Fähre links bez. J. VGOYEN 1653";"Kunsthändler Ch. Sedelmeyer, Paris (1901); Sammlung Laporte, St. Quentin; Kunsthändler Bourgeois, Paris (1911); Steinmeyer & Söhne, Paris (1911); [...]; Baron von Herzog, Budapest; Kunsthandlung Julius Böhler, München (1916 von Herzog erworben); Arthur Salomonsohn, Berlin (am 28.08.1916 bei Böhler erworben); Alma Bertha Salomonsohn, Berlin (ab 1930); 1939 zur Verwahrung ins Kaiser-Wilhelm-Museum, später Depot Deutsche Bank, Berlin; 1941 Zwangsverkauf an den Kunsthändler Hans W. Lange, Berlin; Reichsleiter Martin Bormann (?); [...]; Frau Brutscher, München (1950); Kunsthandlung Aenne Abels, Köln (1950); Privatsammlung, Köln; Christie’s London 10.07.2002, Nr. 61 (nicht verkauft)";2009-10-30;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/415342;"C. Hofstede de Groot, Beschreibendes und kritisches Verzeichnis der Werke der hervorragendsten Holländischen Maler des XVII. Jahrhunderts, Bd. 8, London 1927, Nr. 196; A. Dobrzycka, Jan van Goyen, Posen 1966, Nr. 227; Hans-Ulrich Beck, Jan van Goyen 1596-1656. Ein Oeuvreverzeichnis in zwei Bänden, Amsterdam 1973, Nr. 369; Zentralarchiv der Staatlichen Museen zu Berlin – Preußischer Kultur-besitz, I/GG 22/1; Brandenburgisches Landeshauptarchiv, A Rep. 092, Nr. 33092 (F 1142-39); Landesverwaltungsamt Berlin, Abt. III – Entschädigungsbehörde, Reg.Nr. 277 595"
Suchmeldung;Einzelobjekt;582709;"Unbekannt [Künstler:in]";"Fayence-Dachreiter: Taoistischer Priester mit Gebetsstein in den Händen";"Ming-Epoche 1368-1644 [Datierung]";"Kunsthandwerk / -gewerbe";"Dachreiter 28 / Lepke 585 (Katalog 2124)";"Fuchs-Text zu Tafel 30: „Dachreiter. Taoistischer Priester mit Gebetsstein in den Händen. Grün und gelb glasiert. Höhe 35,5 cm.“";"Sammlung Eduard Fuchs, erworben zwischen 1912–1922 und in dessen Besitz bis 1933; 25.10.1933 Beschlagnahmung durch die Gestapo; zwangsweiser Verkauf (Zahlung Reichsfluchtsteuer) 1937 durch seine Tochter Gertraud Fuchs: Versteigerung Auktionshaus Rudolph Lepke Berlin, Katalog 2024, S. 28 - am 22.06.1938 wurde dieser Dachreiter als Nr. 585 versteigert: „DACHREITER; gelb und grün glasiert. Ming-Zeit“. Laut annotiertem Katalog der Lepke-Auktion (Kunsthistorische Bibliothek Den Haag) von dem Berliner Kunsthändler Ernst Fritzsche (Wilhelmstraße 49, Berlin W8) ersteigert für 29,- RM (Schätzpreis: 50,- RM); Verbleib unbekannt";2019-03-06;"Dr. Dipl. Journ. Ulrich Weitz (Agentur für Kunstvermittlung)
+49 (0) 711 7657184
weitz.kunst@gmail.com
Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/582709;"Fuchs, Eduard: Dachreiter und verwandte chinesische Keramik des 15. – 18. Jahrhunderts, München (A. Langen) 1924, S. 60, Tafel 30"
Suchmeldung;Einzelobjekt;276009;"Menzel, Adolph [Künstler:in]";"Blindekuh (Dame und Ritter)";"1867 [Datierung]";Gemälde;;;"Regierungsrat Dr. Alfred Sommerguth; Versteigerung durch das Aktionshaus Lange, Berlin 7.2.1939, Katalogseite 36,Nr. 26; nach Abschluß eines Vergleiches am 28. November 2003 versteigert (Villa Griesebach, Berlin).S.a. Auktion Ketter 19.06.2009, Los 331.
Status
restituiert";2003-03-26;"Dor Levi Advocate & Notary (Joel Levi, & Co. Advocates)
joellevi@013.net.il
Rebecca Friedman (Holocaust Claims Processing Office (HCPO))
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/276009;
Fundmeldung;Einzelobjekt;577157;"Wilcox, Ella Wheeler [Autor:in]
Gay and Hancock [Verlag]";"Poems of power";"1925 [Erscheinungsdatum]";Buch;"1.8° 448";"1 Band (Provenienzmerkmal entfernt)";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/577157;
Suchmeldung;Einzelobjekt;93346;"Unbekannt (Umbrisch) [Künstler:in]";"Maria mit dem Kind";"1501/1515 [Datierung]";Gemälde;1543;"Tafelmalerei: Bild: Maria stehend (oder halbfigurig), das Christuskind steht vor ihr : das Christuskind lüftet Marias Schleier, greift nach ihrer Kleidung, legt die Hände auf ihre Brust (in Madonnendarstellungen); Madonna; Maria (Jungfrau); stehen; Christuskind : Brust; enthüllen";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 1543; Zugangsart: Ankauf; Zugangsdatum: vor 1886; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/93346;
Fundmeldung;Einzelobjekt;521706;"Latendorf, Friedrich [Künstler:in]";"Blick auf Dächer";;Gemälde;"G 2056";;"„Nach 1945 sichergestellt“";2014-09-26;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/521706;
Suchmeldung;Einzelobjekt;451157;"Carré, Gerda [Künstler:in]";Blumen;;Malerei;10108;;"1935 von Ministerpräsident Siebert aus der Weihnachtsausstellung ""Kunst für alle"" erworben und an die Staatsgemäldesammlungen überwiesen; Objekt als Leihgabe bei der SS-Standarte Deutschland in München an der Ingolstädter Landstraße; seit Kriegsende verschollen";2012-02-13;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Verlust/451157;
Suchmeldung;Einzelobjekt;239987;;Brettchenborte;"1201/1300 [Datierung]";"Gebrauchs- / Raumtextilie";"MA 1 (zugehörig zu)";"eine in zwei Teilen erhaltene, breite Brettchenborte, ehemals rote, jetzt gelblich verblichene Seide auf silbernem Grund,";;2001-11-20;"Herzog Anton Ulrich-Museum
Kunstmuseum
des Landes Niedersachsen
38100 Braunschweig
(0531) 12250
(0531) 12252408
info.haum@3landesmuseen.de
https://www.3landesmuseen.de/Herzog-Anton-Ulrich-Museum.304.0.html
Dr. Silke Gatenbröcker (Leitung Gemäldegalerie)
0531-12252405
Dr. Thomas Richter (Leitender Museumsdirektor)
Sekretariat
0531 – 1225-2401";https://www.lostart.de/de/Verlust/239987;
Suchmeldung;Einzelobjekt;573859;"Pedrini, Giovanni [Künstler:in]";"Maria mit dem Jesuskind";;Gemälde;;"Kniefigur, sitzend, rotes Kleid, blauer Mantel, der über den blondlockigen Kopf geschlagen ist. Auf dem Schoß hält sie das nackte Kind, das ein vor ihm stehendes Schaflamm an den Ohren fasst. Links oben Lanschafsdurchblick mit Reitern.";"Sammlung Arthur Maier, Karlsbad (gestorben 1935), Marianne Matella, Karlsbad (Universalerbin); Versteigerung 1939 durch das Auktionshaus Lempertz, Köln; […]; Verbleib unbekannt";2018-01-09;;https://www.lostart.de/de/Verlust/573859;"Lempertz Auktion, Gemälde Alter Meister, Porzellan / Fayence, Katalog 403, Lot 16"
Suchmeldung;Einzelobjekt;452477;"Unbekannt (Deutsch, rheinisch) [Künstler:in]";"Zwei Kaselstäbe";"1451/1500 [Datierung]";Accessoire;"Gundersheimer Gutachten S. 2, Nr. 7 und 8";"Brokatstickerei, Drei Heilige (Helbing: Bunte Flachstickerei, gekordelt, mit gelegtem Gold und Silber, je drei Heiligenfiguren unter gotischen Baldachinen, später aufgesetztes Wappen)";"Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, 6. November 1934, Lot 197-198, Abbildung Tafel 32";2012-03-12;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/452477;
