Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;311665;"Ebbinghaus, Karl [Künstler:in]";Mädchenkopf;;"Plastik / Skulptur";;"Mädchenkopf. Bronze. H. 11cm";"Max Meirowsky; Versteigerung bei Lange 18.11.1938";2005-12-15;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/311665;
Suchmeldung;Einzelobjekt;590223;"Balázs, Stefan [Autor:in]";"Die Inschriften der Sammlung Baron Eduard von der Heydt";"1934 [Erscheinungsdatum]";Buch;;"Mit 8 Tfln. u. Abb. 4. Org.-Umschl. S.-A.";"Sammlung Agathe und Ernst Saulmann, Erlenhof; Versteigerung Auktionshaus Weinmüller, München, 26.-27.06.1936, Katalog-Nr. 242; Verbleib unbekannt";2020-07-30;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/590223;
Fundmeldung;Einzelobjekt;479959;"Mickiewicz, Adam [Autor:in]
Florenckiej Oficynie Tyszkiewiczów [Verlag]";"Sonety krymskie";"1929 [Erscheinungsdatum]";Buch;"Zo 9339";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Gegenwärtiger Standort: <a href=""Externer Link target=""_new"">Biblioteka Jagiellońska</a> KrakówVorbesitz: Deutsches Reich, Heer, Oberbefehlshaber Ost | Erläuterung: LieferantZugang: Preußische Staatsbibliothek | Zugangsnummer D 1940.3069 | NS-Raubgut | Datum 1940-04-23 | Erläuterung: NS-Raubugt, Quelle: Akzessionsjournal der Preußischen Staatsbibliothek Dona ausl. D 1940.3069 ""Oberbefehlshaber Ost Lodsch"", inventarisiert als Donum";2014-02-19;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/479959;
Fundmeldung;Einzelobjekt;571093;"Hertzberg, Gustav Friedrich [Autor:in]
Grote [Verlag]";"Allgemeine Geschichte in Einzeldarstellungen : Hauptabt. 2, Geschichte des Mittelalters. - Theil 1. Geschichte des Römischen Kaiserreiches";"1896 [Erscheinungsdatum]";Buch;"NSR A/584575";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Lippmann, Leo | NummerVorbesitz: Hamburg, Gerichtsvollzieheramt | NS-Raubgut | Erläuterung: LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer K 1943.5725 | NS-RaubgutZugang: Staats- und Universitätsbibliothek Hamburg | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut, Kennung: entschädigt";2017-10-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/571093;
Suchmeldung;Einzelobjekt;148030;"Beverwijck, Jan van = Beverwyck, Iohan/van [Autor:in]";"[Werke] Alle de Wercken, soo in de medecyne als chirurgye, van Iohan van Beverwyck";"1652 [Erscheinungsdatum]";Buch;"Na 8: 3016";;;2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/148030;
Fundmeldung;Einzelobjekt;306313;"Nomberg, Hirsch David [Autor:in]
Klal [Verlag]";"In a pojlischer jeschiwe";"1922 [Erscheinungsdatum]";Buch;"IKG 19. 66";;"Bei Kriegsende wurden ca. 8 000 Bände in den Redaktionsräumen des NS-Blattes ""Der Stürmer"" und auf dem Landgut Pleikershof von Julius Streicher vorgefunden. Diese Bestände wurden im Juni/Juli 1945 von der US-Militärregierung beschlagnahmt und sollten der sich neu konstituierenden jüdischen Gemeinde übergeben werden. Da diese für die Bücher zu dieser Zeit keine Verwendung hatte, verfügte sie, dass die Bücher als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt Nürnberg überlassen werden sollten. Die Bestände wurden noch im Sommer 1945 der Stadtbibliothek Nürnberg übergeben.Die Bestände stammen größtenteils aus ehemaligem jüdischen Besitz und sind den Vorbesitzern verfolgungsbedingt in der Zeit von 1933 bis 1945 von nationalsozialistischen Gruppierungen entzogen worden. Sie lagerten bei Kriegsende in den Redaktionsräumen des antisemitischen Hetzblattes ""Der Stürmer"" (Pfannenschmiedsgasse 18) bzw. dem Landgut ""Pleikershof"" von Julius Streicher. Die Bestände wurden 1945 von der US-Armee beschlagnahmt und der sich neu konstituierenden jüdischen Gemeinde übergeben. Letztere verfügte, dass die Bücher in ihrem Besitz verbleiben, aber als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt überlassen und in der Stadtbibliothek aufbewahrt werden sollen.Jakob (...) 1940 (Schriftzug)";2005-03-04;"Stadtbibliothek im Bildungscampus Nürnberg
Gewerbemuseumsplatz 4
90403 Nürnberg
90317 Nürnberg
+49 (0) 911 231 7565
+49 (0) 911 231 5476
http://www.stadtbibliothek.nuernberg.de
Dr. Christine Sauer (Leiterin der Historisch-Wissenschaftlichen Stadtbibliothek)
+49 (0) 911 231 2832
Christine.Sauer@stadt.nuernberg.de
Leibl Rosenberg (Sachgebiet Handschriften und Alte Drucke)
+49 (0) 911 231 2721
Leibl.Rosenberg@stadt.nuernberg.de";https://www.lostart.de/de/Fund/306313;
Suchmeldung;Einzelobjekt;590343;"Unbekannt [Künstler:in]";Wandfliese;;"Kunsthandwerk / -gewerbe";602;"Auf brauner Glasur primitiv herausgearbeitete Ornamente mit hebräischer Inschrift ""Uworuch""  [Uwaruch] und ""Bezessecho"" [Bezetecha].";"Aus einer kleinen bömischen[sic] Landsynagoge. Bis vermutlich 1939 Sammlung Max Raphael Hahn, Göttingen; Verbleib unbekannt";2020-07-31;;https://www.lostart.de/de/Verlust/590343;"NLA HA, Nds. 720 Göttingen, Acc. 2009/129, Nr. 1281, Bl. 1-15, Judaica-Sammlung Max R. Hahn, Göttingen."
Suchmeldung;Einzelobjekt;416905;;"Vertragk zwischen der Gemeine Prettin und der Gemeine zu Polwitz";"1544 [Dokumentdatum]";"Urkunde / Faksimile";;"Einer Wüsteney halber, an der Elbe zu Polwitz gelegen, welche der Streun genannt wird. Kopie. Behelfs-Inventarnummer: 1645.";"Die Sammlung umfasste 1931 ca. 2000 Objekte. In den Kriegswirren 1945 ging diese, eingelagert in Kisten, zum großen Teil verloren.";2009-12-15;"Torgauer Geschichtsverein e.V.
Herr Dr. Jürgen Herzog
Wintergrüne 5
04860 Torgau
03421-70337 27 o. 03421-70336
03421-70337 24
http://www.museum-torgau.de
Kathrin Niese  (Museologin Stadt- und Kulturgeschichtliches Museum Torgau)
info@museum-torgau.de";https://www.lostart.de/de/Verlust/416905;
Fundmeldung;Einzelobjekt;588563;;"Die Polen und die Mission des Polenclubs im österreichischen Reichsrathe";"1899 [Erscheinungsdatum]";Buch;"an 32 VII J 158 : 1";"Stempel: Deutscher Ostmarkenverein. Berlin W. 62. Kleiststrasse 5; Stempel auf der dem Konvolut beiliegenden Liste: Bücherei der Publikationsstelle; Auf der beiliegenden Liste: Zugangsnummer: Publikationsstelle Berlin-Dahlem: O.V.-Acc. 75 ;NS-Raubgut";"Vorbesitzer: Deutscher Ostmarkenverein; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588563;
Suchmeldung;Einzelobjekt;303697;;"Die Herzöge Bogislaus, Ulrich und Philipp Julius von Pommern einigen sich über das der Frau ihres Bruders bzw. Vetters Franz, Sophie, ehemals als Wittum verschriebene Amt Bütow und das neu dazu ausgesetzte Amt Wollin.";"1619-12-14 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 12857";"Sprache: Deutsch";"In der Auslagerungsstelle Herrenhaus Gersdorf bei Roßwein verschollen
Auslagerung (Rosswein, Herrenhaus Gersdorf)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/303697;
Suchmeldung;Einzelobjekt;471788;"Unbekannt (Chinesisch) [Künstler:in]";Dachreiter;;"Kunsthandwerk / -gewerbe";"Gundersheimer Gutachten S. 7, Nr. 25";"Drache grünglasiert";"Sammlung Ottmar Strauss; Verbleib unbekannt";2013-03-07;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/471788;
Fundmeldung;Einzelobjekt;480943;"Jean Paul [Autor:in]
Reimer [Verlag]";"Jean Paul's sämmtliche Werke : [Abt. 19], Der Komet, oder Nikolaus Marggraf. - Bd. 1/2";"1862 [Erscheinungsdatum]";Buch;"15646 - A (h)";"Stück 2 in SammelbandÜberklebte Einlage (Überblick zu Leihfristen) auf vorderen Spiegel geklebtStempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Sammlung: Sammlung Überweisungen sozialdemokratischer OrtsgruppenVorbesitz: Deutscher Metallarbeiter-Verband / Verwaltungsstelle Altenburg | Einlage: Zettel | Stempel | Tektur";2014-02-19;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/480943;
Suchmeldung;Einzelobjekt;87924;"Waagen, G. F. [Autor:in]";"Herr, Der, Hofrath Hirt als Forscher über die Geschichte der neueren Malerei";"1832 [Erscheinungsdatum]";Buch;11327;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87924;
Fundmeldung;Einzelobjekt;571193;"Kleist, Heinrich [Autor:in]
Cotta [Verlag]";"H. von Kleists sämtliche Werke ; Bd. 1. Gedichte. Die Familie Schroffenstein. Der zerbrochene Krug";"1893 [Erscheinungsdatum]";Buch;"NSR A 1944/2128: 1";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Lippmann, Leo | Exlibris | ProvenienzmerkmalZugang: Hamburg, Gerichtsvollzieheramt | NS-Raubgut | Erläuterung: LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer K 1943.6150 | NS-RaubgutZugang: Staats- und Universitätsbibliothek Hamburg | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut, Kennung: entschädigt";2017-10-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/571193;
Suchmeldung;Einzelobjekt;276959;"Stoll, Heinrich [Künstler:in]";"Blick auf den Titusbogen in Rom mit dem Colosseum";;Malerei;"Handschriftliches Verzeichnis Nr. 125";"Die in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2003-04-04;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/276959;
Suchmeldung;Einzelobjekt;292879;"Wassilkowski, S.I. [Künstler:in]";"Vorwerk Koropiw";;Malerei;"1124 kleines russisches sh, kleines russisches r,";"Gemälde; Studie";;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/292879;
Fundmeldung;Einzelobjekt;588221;;"Nation und Staat : deutsche Zeitschrift für das europäische Nationalitätenproblem";"1932 [Erscheinungsdatum]";Buch;"Dublette zu 1 III CZ 1";"Stempel: Publikationsstelle Zeitschriftenabteilung; In einer Übernahmeliste aufgeführt; 1939 durch die Publikationsstelle Berlin-Dahlem vom Geheimen Staatspolizeiamt Berlin übernommen;NS-Raubgut";"Vorbesitzer: Bund der Polen in Deutschland, Vorstand ?; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588221;
Suchmeldung;Einzelobjekt;228068;"Martial, Lydie [Autor:in]";"La Femme et la liberté. (Conférence)";"1901 (vor) [Erscheinungsdatum]";Buch;"Fr.Fr. 393";"40 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/228068;
Fundmeldung;Einzelobjekt;518398;"Menkes [u.a.] [Verlag]";"Masekhet Baba Kama";"1864 [Erscheinungsdatum]";Buch;"F22 86 [19]";"Reihe: Talmud bavli, Band: 19";"#1 - (Sicher, Gustav), Von Hand: Autogramm; 'Gustav Sicher[?]'. #2 - (Isr. theol. Lehranstalt in Wien), Stempel: Keine; 'Bibliothek der Isr. Theol. Lehranstalt in Wien'. Isr. theol. Lehranstalt in Wien (Isr. theol. Lehranstalt in Wien) Zum Exemplar in der ZLB-Datenbank
Status
restituiert";2014-04-24;"Stiftung Neue Synagoge Berlin - Centrum Judaicum
Oranienburger Straße 28-30
10117 Berlin
030-88028-300
030-88028-483
office@centrumjudaicum.de
http://www.centrumjudaicum.de";https://www.lostart.de/de/Fund/518398;
Suchmeldung;Einzelobjekt;228354;"Herder, Joh. Gottfr. [Autor:in]";"Ueber die neuere Deutsche Litteratur. Zwo Sammlungen von Fragmenten. Eine Beilage zu den Briefen, die neueste Litteratur betreffend.";"1767 [Erscheinungsdatum]";Buch;"GL 3166";"8 Bl. u. 380 S.";;2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/228354;
Suchmeldung;Einzelobjekt;251215;"Liebermann, Max [Künstler:in]";"7 Radierungen.";"1909 [Datierung]";"Mappenwerk / Skizzenbuch";"B 526sa,3";"Ort: Berlin";;2002-04-03;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/251215;
Suchmeldung;Einzelobjekt;321913;"Riedel [Autor:in]";"Die Mark Brandenburg im Jahre 1250";"1831 [Erscheinungsdatum]";Buch;3144;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/321913;
Suchmeldung;Einzelobjekt;250674;;"Lehn = Jahres = Rechnungen";"1588; 1592-1611 [Dokumentdatum]
1411-1885 [Zeitraum]";Archivgut;"Rep.15 III c  3";Bücher;;2002-04-03;"Mittagstraße 16
39124 Magdeburg
+49 (0) 391 540 2515
+49 (0) 391 540 2141
archiv@magdeburg.de
http://www.magdeburg.de/stadtarchiv
Dr. Maren Ballerstedt (Fachdienstleiterin)
+49 (0) 391 5 40 25 15
archiv@magdeburg.de";https://www.lostart.de/de/Verlust/250674;
Suchmeldung;Einzelobjekt;148407;"Büchner, Andreas Elias [Autor:in]";"Dissertatio sistens optimam morbum Saturninum... sanandi methodum";"1748 [Erscheinungsdatum]";Buch;"Nd 8: 2892";;;2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/148407;
Suchmeldung;Einzelobjekt;263933;"Misztrik de Monda, Ernest (?) [Künstler:in]";"Komposition (blau, weiss & grau)";"1932 [Datierung]";Malerei;;;"Kattowitz (Schlesien), 1939Thwaites war 1939 für den Britischen Auswärtigen Dienst als Vizekonsul in Polen tätig. Er musste vor der anrückenden deutschen Wehrmacht flüchten, sein gesamter Besitz verblieb in seiner Privatwohnung. Der Verbleib dieses Besitzes war nach dem Krieg nicht mehr aufzuklären.";2002-07-30;;https://www.lostart.de/de/Verlust/263933;
Suchmeldung;Einzelobjekt;82921;;"Reallexikon der Vorgeschichte";"1924/1932 [Erscheinungsdatum]";Buch;12014;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82921;
Suchmeldung;Einzelobjekt;581734;"Unbekannt [Künstler:in]";Löffel;"1601/1700 [Datierung]";Essbesteck;12417;"Silberlöffel, 17. Jahrhundert, von flacher Form mit 1 Blume graviertem Löffel, Knospe am glatten Stiel.";"Inventar 1880; Kriegsverlust";2019-01-31;"Staatliche Kunstsammlungen Dresden
Kunstgewerbemuseum
Schloss Pillnitz
August-Böckstiegel-Straße 2
01326 Dresden
(0351) 2613 200
kgm@skd.museum
http://www.skd.museum/
Direktion
(0351) 2613 200
kgm@skd.museum";https://www.lostart.de/de/Verlust/581734;
Suchmeldung;Einzelobjekt;300720;;"Akten Burggraf Alexander (1661-1728): Correspondenz IV (Solms)";"1661/1728 [Dokumentdatum]";Archivgut;;"1 Paket, ehemals Schrank und Fach 9,3";"Dohnasche Archivbestände aus Schloss Schlobitten (Ostpreußen), 16.-19. Jahrhundert; Verlust mit Kriegsende 1945";2004-03-12;;https://www.lostart.de/de/Verlust/300720;
Suchmeldung;Einzelobjekt;206338;;"Le Controlleur du parnasse par Mr. le Sage tom 1-2.";"1745 [Erscheinungsdatum]";Buch;"C 4545-4546";;;2001-08-08;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Verlust/206338;
Suchmeldung;Einzelobjekt;409303;"Amerbach, Johann [Drucker:in]";"Biblia latina";"1481 [Erscheinungsdatum]";Handschrift;"Inc. 17";"HC 3081, Pr 7560; Lateinisch";"Herzogliche Öffentliche und Private Bibliothek Meiningen, Stempel siehe Seite Besitzstempel";2008-12-22;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/409303;
Suchmeldung;Einzelobjekt;83365;;"Zur Hundertjahrfeier des Geschäftshauses Gerold am 7. März 1904";"1904 [Erscheinungsdatum]";Buch;11278;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/83365;
Suchmeldung;Einzelobjekt;221633;;"Albrecht von Wallenstein, Herzog von Friedland und Mecklenburg, Fürst von Sagan (1583-1634)";;Münze;644;"5-Dukaten 1633, Gitschin (Ji?ín); Vs. Brustbild fast von vorn/ALBERT DG DVX MEGA Mzz FRID ET SAG PR VAN/Rs. Gekrönter Wappenschild/COM SVE DO ROS ET STARGAR 1633; 17,4 g";;2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/221633;
Suchmeldung;Einzelobjekt;297702;;Pfeilspitze;;"Waffen / Zubehör";"C 3";"Groß, mit sehr langer Zunge.";"Erworben bei Andronikos Kedaoglou, Istanbul, Imameli Han Nr. 10, Fundort: Samsun; Verlustgeschichte: Preussische Seehandlung (Gendarmenmarkt, Berlin) Mai 1945.
Auslagerung (Berlin, Preußische Staatsbank / ehem. Seehandlung am Gendarmenmarkt (Behrenstraße 26) (Tresor))";2004-01-23;"Humboldt-Uni Berlin
Winckelmann-Institut
10099 Berlin
030-20932265
030-20932494
winckelmann@culture.hu-berlin.de
http://www2.hu-berlin.de/winckelmann
Dr. Agnes Henning (Wissenschaftliche Mitarbeiterin / Sammlungsleitung)
+49 30 2093 98127
Agnes.Henning@hu-berlin.de";https://www.lostart.de/de/Verlust/297702;
Suchmeldung;Einzelobjekt;313282;"Unbekannt (Deutsch / Hanau) [Künstler:in]";"ZWEI gebuckelte weiße FAYENCE-PLATTEN";;"Kunsthandwerk / -gewerbe";"Auktionskatalog Nr. 30";;"Berlin / Internationales Kunst- und Auktions-Haus GmbH, 1933.5.9";2006-03-17;;https://www.lostart.de/de/Verlust/313282;
Suchmeldung;Einzelobjekt;283425;"Bogoljubov, Aleksej Petrovic [Künstler:in]";"Altes Moskau, Kreml";"1878 [Datierung]";Malerei;"russisches Sh-211";"Gemälde; rechts unten eine russische Signatur: ?: Bogoljubov K ... unleserlich.";;2003-06-05;"Tereshchenkivs'ka St. 9 (вул. Терещенківська 9)
01004 Kiew
+38 (044) 287-12-44
museumru@ukr.net
http://www.primetour.ua/de/excursions/museum/Kievskiy-muzey-russkogo-iskusstva.html
Yuri E. Vakulenko (Юрій Євгенович Вакуленко)  (Generaldirektor (Генеральний директор))
+38 (044) 287-12-44
museumru@ukr.net";https://www.lostart.de/de/Verlust/283425;
Suchmeldung;Einzelobjekt;262571;;"Arundel-Club. First Years Publication.";"1904 [Erscheinungsdatum]";Buch;"D 15ib,2";;;2002-06-26;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/262571;
Suchmeldung;Einzelobjekt;229412;"Meidinger [Verlag]";"Aus dem Zauberland. Die schönsten Märchen der lieben Jugend erzählt.";"1892 [Erscheinungsdatum]";Buch;"B S 57";;"Verlustgeschichte: Verlust am Auslagerungsort Priegnitz, 1945. In Priegnitz ausgelagert waren u.a. Bestände zur Kunst (IV, Da bis Dl, Dt bis Dx), die Peter-Schlemihl-Sammlung und eine Kiste mit wissenschaftlichen Werken und Manuskripten der Sammlung Wilamowitz-Moellendorf. Bald nach Kriegsende bemühte sich die Leitung der Bibliothek, wenigstens in Berlin und Brandenburg ausgelagerte Bestände zu ermitteln und zurückzuführen. Dieses gelang nur in bescheidenem Umfang, da vor allem die Auslagerungsorte in der Priegnitz geplündert worden waren und aus diesen Beständen bis in die Gegenwart Stücke aus unserem Besitz auftauchten.
Auslagerung (Priegnitz)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/229412;
Suchmeldung;Einzelobjekt;294672;;Faschismus;;Malerei;"153 kleines russisches s/ kleines russisches f";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/294672;
